,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,현대차,A005380,232500,496779,,컨센서스,278413,15830,12565,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,완성차,1.29,174.00,8.62,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.20,-27.50,-24.70,,,,,,,,,,,,
,34.88,0.71,2.05,2.92,,YOY,10.00,83.30,171.20,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-4.80,26.20,17.50,,,,,,,,,,,,
,8.90,0.44,5.00,4.00,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,32.90,4.40,1.55,0.26,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,844697.2,873076.4,892563.2,919587.4,936490.3,963760.8,968126.1,1057464,1039976,1171179,1241278,, 매출액,278241.4,253194.5,218589.9,275758.1,292433.5,278413,293837
, 영업이익,84406.01,83154.97,75499.86,63579.06,51935,45746.67,24221.65,36055.05,23946.71,68690,77047,, 영업이익,11643.89,8637.76,5903.21,-3138.23,12543.97,15830,17535
, 지배주주순이익,85665.68,85418.34,73468.07,64173.03,54064.35,40328.24,15080.84,29800.49,14244.36,55435,63069,, 지배주주순이익,8044.01,4633.14,2273.86,-3360.61,10697.97,12565,13977
, 매출총이익율(%),23.09,22.28,21.43,19.85,18.89,18.24,15.64,16.7,17.77,0,0,, 매출총이익율(%),16.86,16.85,16.98,18.59,18.39,0,0
, 판관비율(%),13.1,12.75,12.97,12.94,13.34,13.49,13.14,13.29,15.47,0,0,, 판관비율(%),12.67,13.43,14.28,19.72,14.11,0,0
, 영업이익률(%),9.99,9.52,8.46,6.91,5.55,4.75,2.5,3.41,2.3,5.87,6.21,, 영업이익률(%),4.18,3.41,2.7,-1.14,4.29,5.69,5.97
, 매출액 YOY(%),8.58,3.4,2.2,3,1.8,2.9,0.5,9.2,-1.7,12.6,6,, 매출액 YOY(%),10.28,5.55,-18.94,2.25,5.1,9.96,34.42
, 영업이익 YOY(%),5.13,-1.5,-9.2,-15.8,-18.3,-11.9,-47.1,48.9,-33.6,186.8,12.2,, 영업이익 YOY(%),132.35,4.72,-52.31,-182.91,7.73,83.27,197.04
, 지배순이익 YOY(%),11.9,-0.3,-14,-12.7,-15.8,-25.4,-62.6,97.6,-52.2,289.2,13.8,, 지배순이익 YOY(%),719.85,-44.14,-75.26,-178.72,32.99,171.2,514.68
, 매출액(개별),431624,416911.7,430458.8,444396.9,417136.3,416048.7,431601.1,491556.9,506610,0,0,, 매출액(개별),135918.1,112749.6,121311.1,126819.2,145730,0,0
, 영업이익(개별),43052.24,37210.08,37354.96,42672.56,26994.82,21634.47,-593.22,15801.64,7686.26,0,0,, 영업이익(개별),6588.47,3996.73,6514.24,-3264.96,440.25,0,0
, 순이익(개별),52795.09,51815.46,49137.2,54354.85,41018.6,25513.19,4149.41,28322.89,5269.75,0,0,, 순이익(개별),5289.52,6141.59,4829.65,-2462.03,-3239.46,0,0
, 영업이익율(%개별),9.97,8.93,8.68,9.6,6.47,5.2,-0.14,3.21,1.52,0,0,, 영업이익율(%개별),4.85,3.54,5.37,-2.57,0.3,0,0
, 개별/연결 순익(%),61.63,60.66,66.88,84.7,75.87,63.26,27.51,95.04,37,0,0,, 개별/연결 순익(%),65.76,132.56,212.4,73.26,-30.28,0,0
, 연간 주가 상승율,2.58,8.24,-28.54,-11.83,-2.01,6.85,-24.04,1.69,59.34,21.09,0,, EPS,3764.72,2168.38,1064.2,-1572.82,5006.81,5880.61,6541.44
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,481304.1,520953.9,372267.3,328211.9,321603.7,343631.3,253196.8,257470.2,410242.9,496779,496779,,,,,,,,,
, 주가,218500,236500,169000,149000,146000,156000,118500,120500,192000,232500,232500,,,,,,,,,
, EPS,38890.07,38777.78,33352.66,29132.94,24543.86,18308.01,7058.06,13947.09,6666.58,25944.41,29517.23,,,,,,,,,
, BPS,199926.3,235754.1,261738.5,281573.2,305024.2,313712.4,318128.6,327918.7,325180,351124.1,380641.4,,,,,,,,,
, EPS증가율(%),11.9,-0.3,-14,-12.7,-15.8,-25.4,-61.4,97.6,-52.2,289.2,13.8,,,,,,,,,
, BPS증가율(%),0.2,17.9,11,7.6,8.3,2.8,1.4,3.1,-0.8,8,8.4,,,,,,,,,
, PER,5.62,6.1,5.07,5.11,5.95,8.52,16.79,8.64,28.8,8.96,7.88,,,,,,,,,
, PBR,1.09,1,0.65,0.53,0.48,0.5,0.37,0.37,0.59,0.66,0.61,,,,,,,,,
, PSR,0.57,0.6,0.42,0.36,0.34,0.36,0.26,0.24,0.39,0.42,0.4,,,,,,,,,
, ROE,19.45,16.45,12.74,10.35,8.05,5.84,2.22,4.25,2.05,7.39,7.75,,,,,,,,,
, ROA,7.05,6.4,4.99,3.88,3.02,2.26,0.83,1.53,0.68,2.58,2.85,,,,,,,,,
