,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,현대백화점,A069960,87500,20477,,컨센서스,7569,600,445,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,백화점,1.14,73.00,9.25,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-15.30,-5.10,-65.40,,,,,,,,,,,,
,29.12,0.48,1.65,7.01,,YOY,68.40,302.80,174.90,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,17.40,-11.90,158.10,,,,,,,,,,,,
,10.10,0.56,5.60,17.30,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,23.80,7.10,1.77,0.31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,15199.73,15337.35,15518.61,16569.6,18318.02,18481.4,18622.06,21989.5,22731.52,31903,35325,, 매출액,6123.81,4495.64,5166.08,6623.48,6446.32,7569,7732
, 영업이익,4262.88,3932.31,3636.55,3628.26,3831.66,3936.69,3566.59,2922.45,1358.64,2965,3894,, 영업이익,1055.94,148.96,81.3,447.09,681.29,600,526
, 지배주주순이익,3219.02,2988.7,2684.16,2409.07,2757.76,2537.07,2389.64,1941.43,703.22,2001,2742,, 지배주주순이익,611.53,161.89,84.85,284.05,172.43,445,363
, 매출총이익율(%),83.47,84.17,83.43,84.11,82.79,83.12,81.18,73.98,62.83,0,0,, 매출총이익율(%),73.83,70.99,68.45,59.41,56.15,0,0
, 판관비율(%),55.42,58.53,60,62.21,61.87,61.82,62.03,60.69,56.85,0,0,, 판관비율(%),56.58,67.67,66.88,52.66,45.58,0,0
, 영업이익률(%),28.05,25.64,23.43,21.9,20.92,21.3,19.15,13.29,5.98,9.29,11.02,, 영업이익률(%),17.24,3.31,1.57,6.75,10.57,7.93,6.8
, 매출액 YOY(%),5.62,0.9,1.2,6.8,10.6,0.9,0.8,18.1,3.4,40.3,10.7,, 매출액 YOY(%),15.33,-13.71,-3.15,24.47,5.27,68.36,49.67
, 영업이익 YOY(%),-2.37,-7.8,-7.5,-0.2,5.6,2.7,-9.4,-18.1,-53.5,118.2,31.3,, 영업이익 YOY(%),7,-80.16,-83.96,-26.54,-35.48,302.79,546.99
, 지배순이익 YOY(%),-7.08,-7.2,-10.2,-10.2,14.5,-8,-5.8,-18.8,-63.8,184.5,37,, 지배순이익 YOY(%),-7.52,-70.25,-77.6,-30.2,-71.8,174.88,327.81
, 매출액(개별),10261.01,11267.87,11210.5,12160.59,13705.89,13765.11,13760.64,13852.44,12450.63,0,0,, 매출액(개별),3768.53,2786.85,3011.91,3076.61,3575.26,0,0
, 영업이익(개별),2792.21,2908.01,2687.86,2560.49,2646.59,2661.14,2684.17,2413.78,1087.44,0,0,, 영업이익(개별),798.26,159.63,116.24,310.53,501.04,0,0
, 순이익(개별),2227.48,2286.38,2211.83,1905.67,2186.78,2020.42,3687.51,1956.57,1018.99,0,0,, 순이익(개별),603.72,255.25,94.46,230.46,438.83,0,0
, 영업이익율(%개별),27.21,25.81,23.98,21.06,19.31,19.33,19.51,17.42,8.73,0,0,, 영업이익율(%개별),21.18,5.73,3.86,10.09,14.01,0,0
, 개별/연결 순익(%),69.2,76.5,82.4,79.1,79.3,79.64,154.31,100.78,144.9,0,0,, 개별/연결 순익(%),98.72,157.67,111.33,81.13,254.5,0,0
, 연간 주가 상승율,-2.45,1.26,-23.6,2.85,-13.83,-4.13,-13.49,-8.08,-14.08,22.55,0,, EPS,2613.12,691.77,362.57,1213.77,736.81,1901.52,1551.13
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,37209.88,37677.93,28785,29604.09,25508.66,24455.55,21155.81,19447.43,16709.34,20477,20477,,,,,,,,,
, 주가,159000,161000,123000,126500,109000,104500,90400,83100,71400,87499.95,87499.95,,,,,,,,,
, EPS,13755.08,12770.91,11469.59,10294.12,11784.09,10841.07,10211.09,8295.86,3004.9,8550.44,11716.8,,,,,,,,,
, BPS,117455.9,129091.8,138632.8,147415.7,157840,169016.4,176584.4,181263.8,182312.8,190864,202580.8,,,,,,,,,
, EPS증가율(%),-7.1,-7.2,-10.2,-10.2,14.5,-8,-5.8,-18.8,-63.8,184.5,37,,,,,,,,,
, BPS증가율(%),0.1,9.9,7.4,6.3,7.1,7.1,4.5,2.6,0.6,4.7,6.1,,,,,,,,,
, PER,11.56,12.61,10.72,12.29,9.25,9.64,8.85,10.02,23.76,10.23,7.47,,,,,,,,,
, PBR,1.35,1.25,0.89,0.86,0.69,0.62,0.51,0.46,0.39,0.46,0.43,,,,,,,,,
, PSR,2.45,2.46,1.85,1.79,1.39,1.32,1.14,0.88,0.74,0.64,0.58,,,,,,,,,
, ROE,11.71,9.89,8.27,6.98,7.47,6.41,5.78,4.58,1.65,4.48,5.78,,,,,,,,,
, ROA,5.96,5.34,4.72,3.91,4.19,3.74,3.42,2.55,0.81,2.25,2.99,,,,,,,,,
, EV,39791.31,40446.02,31885.07,34403.68,29560.74,27839.4,21442.59,23505.99,25872.38,29640,29640,,,,,,,,,
, EBITDA,5238.41,5043.38,4784.24,4893.11,5266.51,5364.65,5116.35,5043.46,3774.66,3774.66,3774.66,,,,,,,,,
, EV/EBITDA,7.6,8.02,6.66,7.03,5.61,5.19,4.19,4.66,6.85,7.85,7.85,,,,,,,,,
, DPS,650,650,700,700,700,800,900,1000,1000,1000,1000,,,,,,,,,
