,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,유니슨,A018000,4330,5269,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,풍력,0.00,239.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,-22.50,6.96,-30.93,-14.60,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,-13.70,3.47,-34.90,-5.30,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,273.40,273.40,7.84,0.93,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1138.71,407.46,819.81,1183.47,525.2,1867.05,1652.34,759.33,801.68,801.68,,, 매출액,144.49,383.02,191.13,122.82,104.71,,
, 영업이익,-13.93,-255.08,18.8,31.98,-97.97,160.43,9.57,-137.95,-117.07,-117.08,,, 영업이익,-51.8,16.85,-42.82,-34.11,-57,,
, 지배주주순이익,-222.65,-751.08,-168.54,-291.05,-324.79,11.15,-144.48,-40.89,-234.14,-234.15,,, 지배주주순이익,34.42,1.93,-66.65,-81.36,-88.07,,
, 매출총이익율(%),13.38,-27.01,15.84,13.27,14.19,17.71,11.31,4.23,5.96,5.96,,, 매출총이익율(%),-2.66,15.87,-3.18,8.81,-16.94,,
, 판관비율(%),14.6,35.59,13.54,10.57,32.85,9.12,10.73,22.39,20.56,20.57,,, 판관비율(%),33.19,11.47,19.23,36.58,37.49,,
, 영업이익률(%),-1.22,-62.6,2.29,2.7,-18.65,8.59,0.58,-18.17,-14.6,-14.6,,, 영업이익률(%),-35.85,4.4,-22.4,-27.77,-54.44,,
, 매출액 YOY(%),71.11,-64.2,101.2,44.4,-55.6,255.5,-11.5,-54,5.6,0,,, 매출액 YOY(%),54.57,39.14,-37.08,243.17,-27.53,,
, 영업이익 YOY(%),91.31,-1731.2,107.4,70.1,-406.3,263.8,-94,-1541.5,15.1,-0.01,,, 영업이익 YOY(%),14.82,147.12,-153.22,-1.88,-10.04,,
, 지배순이익 YOY(%),76.46,-237.3,77.6,-72.7,-11.6,103.4,-1395.8,71.7,-472.6,0,,, 지배순이익 YOY(%),146.26,-88.59,-81.06,-46.78,-355.87,,
, 매출액(개별),1122.83,400.3,815.3,1181.55,580.75,1856.36,1647.41,736.53,785.12,,,, 매출액(개별),142.75,376.35,185.85,120.26,102.67,,
, 영업이익(개별),-16.6,-245.25,34.53,39.58,-90.18,157.53,14.47,-143.59,-121.12,,,, 영업이익(개별),-50.33,13.09,-45.54,-33.79,-54.88,,
, 순이익(개별),23.81,-765.4,-130.36,-212.59,-325.71,134.65,-73.75,-207.01,-253.33,,,, 순이익(개별),-85.15,-7.3,-73.99,-80,-92.04,,
, 영업이익율(%개별),-1.48,-61.27,4.24,3.35,-15.53,8.49,0.88,-19.5,-15.43,,,, 영업이익율(%개별),-35.26,3.48,-24.5,-28.1,-53.45,,
, 개별/연결 순익(%),-10.69,101.91,77.35,73.04,100.28,1207.62,51.05,506.26,108.2,,,, 개별/연결 순익(%),-247.39,-378.24,111.01,98.33,104.51,,
, 연간 주가 상승율,-14.38,-63.07,3.99,-38.59,-3.76,182.09,-58.86,-36.19,387.56,-11.63,,, EPS,28.29,1.59,-54.77,-66.86,-72.37,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,2867.05,1058.92,1100.78,853.36,925.62,3047.92,1474.21,940.69,5936.1,5269,,,,,,,,,,
, 주가,5979,2208,2296,1410,1357,3828,1575,1005,4900,4330,,,,,,,,,,
, EPS,-464.32,-1566.11,-351.54,-480.9,-476.16,14,-154.36,-43.69,-193.27,-192.42,,,,,,,,,,
, BPS,2782.64,1284.93,980.13,683.4,338.19,562.62,769.43,760.62,625.04,622.27,,,,,,,,,,
, EPS증가율(%),76.5,-237.3,77.6,-36.8,1,102.9,-1202.3,71.7,-342.4,0.4,,,,,,,,,,
, BPS증가율(%),-0.1,-53.8,-23.7,-30.3,-50.5,66.4,36.8,-1.1,-17.8,-0.4,,,,,,,,,,
, PER,-12.88,-1.41,-6.53,-2.93,-2.85,273.36,-10.2,-23.01,-25.35,-22.5,,,,,,,,,,
, PBR,2.15,1.72,2.34,2.06,4.01,6.8,2.05,1.32,7.84,6.96,,,,,,,,,,
, PSR,2.52,2.6,1.34,0.72,1.76,1.63,0.89,1.24,7.4,6.57,,,,,,,,,,
