,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,SK하이닉스,A000660,137000,997363,,컨센서스,82708,13919,10983,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,종합 반도체,0.85,37.00,9.11,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,5.00,6.40,164.70,,,,,,,,,,,,
,20.97,1.92,9.16,17.00,,YOY,14.90,73.90,69.50,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,3.80,44.10,-37.80,,,,,,,,,,,,
,7.30,1.36,18.70,29.80,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,68.60,2.80,2.37,0.94,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,101622.1,141651,171255.7,187980,171979.8,301094.3,404450.7,269907.3,319004.2,404882,517609,, 매출액,69271.11,71988.92,86065.34,81287.67,79662.25,82708,95295
, 영업이익,-2273.49,33797.85,51094.66,53361,32767.46,137213.3,208437.5,27191.79,50126.24,120123,195577,, 영업이익,2424.98,8003.01,19467.15,12996.96,9659.12,13919,25223
, 지배주주순이익,-1588.86,28724.7,41954.56,43223.56,29537.74,106415.1,155401.1,20059.75,47551.02,93718,148427,, 지배주주순이익,-1255.08,6481.54,12628.9,10772.62,17667.96,10983,17557
, 매출총이익율(%),15.86,37.42,44.75,44.06,37.28,57.81,62.47,30.28,33.89,0,0,, 매출총이익율(%),23.95,30.45,38.86,34.98,30.52,0,0
, 판관비율(%),18.09,13.56,14.92,15.67,18.22,12.24,10.93,20.2,18.18,0,0,, 판관비율(%),20.45,19.33,16.24,18.99,18.39,0,0
, 영업이익률(%),-2.24,23.86,29.84,28.39,19.05,45.57,51.54,10.07,15.71,29.67,37.78,, 영업이익률(%),3.5,11.12,22.62,15.99,12.13,16.83,26.47
, 매출액 YOY(%),-2.25,39.4,20.9,9.8,-8.5,75.1,34.3,-33.3,18.2,26.9,27.8,, 매출액 YOY(%),-30.3,6.29,33.39,18.86,15,14.89,10.72
, 영업이익 YOY(%),-161.6,1586.6,51.2,4.4,-38.6,318.7,51.9,-87,84.3,139.6,62.8,, 영업이익 YOY(%),-94.53,-41.43,205.3,175.03,298.32,73.92,29.57
, 지배순이익 YOY(%),-180.51,1907.9,46.1,3,-31.7,260.3,46,-87.1,137,97.1,58.4,, 지배순이익 YOY(%),-103.7,-41.22,135.82,118.42,1507.72,69.45,39.02
