,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,아시아나항공,A020560,15150,11273,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,항공운송,0.00,1172.00,-4.36,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-13.40,-175.40,-21.90,,,,,,,,,,,,
,-2.82,1.09,-38.76,-7.09,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,-3.60,1.29,-83.70,-0.80,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,74.50,3.70,5.80,0.76,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,58878.73,57235.06,58362.35,55407.04,57635.51,65941.4,71833.87,68868.47,38953.14,44981,60470,, 매출액,15832.33,12937.28,8864.11,8296.59,8855.16,,
, 영업이익,1793.68,-112.35,980.86,460.79,2564.84,2456.29,282.33,-4357.09,-2763.56,-942,1290,, 영업이익,-2618.26,-2920.17,234.37,134.17,-211.93,,
, 지배주주순이익,613.82,-1156.58,621.81,-1380.8,492.67,2518.78,-1978.83,-7852.77,-3998.17,-3213,-1030,, 지배주주순이익,-2920.04,-6521.22,598.18,255.31,1669.55,,
, 매출총이익율(%),13.23,9.85,11.13,11,14.82,13.41,10.16,3.96,1.99,0,0,, 매출총이익율(%),-6.09,-12.19,10.19,10.7,6.32,,
, 판관비율(%),10.18,10.05,9.45,10.16,10.37,9.68,9.77,10.28,9.08,0,0,, 판관비율(%),10.45,10.38,7.55,9.09,8.71,,
, 영업이익률(%),3.05,-0.2,1.68,0.83,4.45,3.72,0.39,-6.33,-7.09,-2.09,2.13,, 영업이익률(%),-16.54,-22.57,2.64,1.62,-2.39,,
, 매출액 YOY(%),4.96,-2.8,2,-5.1,4,14.4,8.9,-4.1,-43.4,15.5,34.4,, 매출액 YOY(%),-9.53,-24.92,-49.21,-54.79,-44.07,,
, 영업이익 YOY(%),-49.93,-106.3,973,-53,456.6,-4.2,-88.5,-1643.3,36.6,65.9,236.9,, 영업이익 YOY(%),-65.41,-4178.45,118.89,123.55,91.91,,
, 지배순이익 YOY(%),298.88,-288.4,153.8,-322.1,135.7,411.3,-178.6,-296.8,49.1,19.6,67.9,, 지배순이익 YOY(%),-54.36,-623.27,131.16,112.09,157.18,,
, 매출액(개별),56380.69,54632.95,55526.78,52043.09,54013.73,57888.44,62012.29,59244.65,35598.74,0,0,, 매출액(개별),14412.7,11294.59,8185.95,7310.55,8807.65,,
, 영업이익(개별),1325.37,-615.89,422.28,93.56,2345.08,1876.71,-350.72,-4867.13,-630.51,0,0,, 영업이익(개별),-3227.86,-2081.67,1150.79,57.65,242.73,,
, 순이익(개별),506.12,-1430.99,-952.35,-1519.32,558.08,1500.95,-962.62,-7629.45,-3975.11,0,0,, 순이익(개별),-3250.5,-5490.33,1161.53,23.22,330.47,,
, 영업이익율(%개별),2.35,-1.13,0.76,0.18,4.34,3.24,-0.57,-8.22,-1.77,0,0,, 영업이익율(%개별),-22.4,-18.43,14.06,0.79,2.76,,
, 개별/연결 순익(%),82.45,123.73,-153.16,110.03,113.28,59.59,48.65,97.16,99.42,0,0,, 개별/연결 순익(%),111.32,84.19,194.18,9.09,19.79,,
, 연간 주가 상승율,-4.03,-20.28,44.48,-35.06,-8.86,7.47,-8.82,30.6,-22.04,-15.83,0,, EPS,-3924.3,-8764,803.91,343.12,2243.74,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,12076.77,9628.25,13910.73,9033.19,8660.93,9307.42,8486.48,11946.71,9398.21,11273,11273,,,,,,,,,
, 주가,26466,21100,30485,19796,18043,19390,17679,23088,18000,15150.01,15150.01,,,,,,,,,
, EPS,1345.17,-2534.61,1362.68,-3025.99,1026.36,5247.34,-4122.29,-15176.14,-7657.52,-4318.02,-1384.24,,,,,,,,,
, BPS,21926.48,19721.79,22043.35,18181.25,18582.48,23869.93,19565.24,15323.84,19753.72,9543,8158.76,,,,,,,,,
, EPS증가율(%),298.9,-288.4,153.8,-322.1,133.9,411.3,-178.6,-268.1,49.5,43.6,67.9,,,,,,,,,
, BPS증가율(%),0.1,-10.1,11.8,-17.5,2.2,28.5,-18,-21.7,28.9,-51.7,-14.5,,,,,,,,,
, PER,19.67,-8.32,22.37,-6.54,17.58,3.7,-4.29,-1.52,-2.35,-3.51,-10.94,,,,,,,,,
, PBR,1.21,1.07,1.38,1.09,0.97,0.81,0.9,1.51,0.91,1.59,1.86,,,,,,,,,
, PSR,0.21,0.17,0.24,0.16,0.15,0.14,0.12,0.17,0.24,0.25,0.19,,,,,,,,,
, ROE,6.13,-12.85,6.18,-16.64,5.52,21.98,-21.07,-99.04,-38.76,-45.25,-16.97,,,,,,,,,
