,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,예림당,A036000,3130,721,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,항공운송,0.00,278.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,-1.79,0.56,-31.38,-59.34,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,-452.90,1.07,0.90,-2.10,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,128.60,7.00,2.80,0.31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,513.57,1381.49,2924.94,3192.62,4527.52,6433.03,7611.09,8356.61,2935.77,2935.77,,, 매출액,1912.58,1543.34,302.89,544.33,545.21,,
, 영업이익,108.4,102.71,190.39,56.56,192.47,473.18,421.51,-246.72,-1741.95,-1741.96,,, 영업이익,-233.46,-223.23,-485.89,-311.95,-720.89,,
, 지배주주순이익,81.49,70.43,85.04,23.17,53.94,196.06,169.22,-163.15,-402.32,-402.32,,, 지배주주순이익,-38.96,-99.13,-152.9,-93.66,-56.63,,
, 매출총이익율(%),64.6,31.3,22.18,15.97,16.72,18.11,15.78,7.11,-44.16,-44.16,,, 매출총이익율(%),-2.01,-4.26,-133.05,-38.86,-112.98,,
, 판관비율(%),43.49,23.86,15.67,14.2,12.47,10.75,10.24,10.06,15.18,15.18,,, 판관비율(%),10.2,10.2,27.36,18.45,19.24,,
, 영업이익률(%),21.11,7.43,6.51,1.77,4.25,7.36,5.54,-2.95,-59.34,-59.34,,, 영업이익률(%),-12.21,-14.46,-160.42,-57.31,-132.22,,
, 매출액 YOY(%),-8.81,169,111.7,9.2,41.8,42.1,18.3,9.8,-64.9,0,,, 매출액 YOY(%),5.83,-37.61,-83.91,-73.92,-71.49,,
, 영업이익 YOY(%),-27.59,-5.2,85.4,-70.3,240.3,145.8,-10.9,-158.5,-606,0,,, 영업이익 YOY(%),-58.12,-161.18,-77.98,-196.7,-208.79,,
, 지배순이익 YOY(%),-23.36,-13.6,20.7,-72.8,132.8,263.5,-13.7,-196.4,-146.6,0,,, 지배순이익 YOY(%),-87.13,-270.3,-38.92,-29.49,-45.35,,
, 매출액(개별),479.96,440.69,456.63,253.2,356.96,263.74,229.52,183.98,167.02,,,, 매출액(개별),47.12,38.06,41.68,41.42,45.86,,
, 영업이익(개별),127.86,83.21,89.1,17.9,54.48,18.49,2.9,-9.49,35.45,,,, 영업이익(개별),-13.72,8.85,9.28,7.78,9.55,,
, 순이익(개별),100.67,29.27,38.57,3.44,15.98,11.22,352.14,-12.99,27.36,,,, 순이익(개별),-8.48,7,7.19,7.13,6.04,,
, 영업이익율(%개별),26.64,18.88,19.51,7.07,15.26,7.01,1.26,-5.16,21.22,,,, 영업이익율(%개별),-29.12,23.25,22.26,18.78,20.82,,
, 개별/연결 순익(%),123.54,41.56,45.36,14.85,29.63,5.72,208.1,7.96,-6.8,,,, 개별/연결 순익(%),21.77,-7.06,-4.7,-7.61,-10.67,,
, 연간 주가 상승율,-31.6,12.74,9.61,-23.69,-7.36,101.31,-41.62,-30.56,-20.4,4.86,,, EPS,-169.13,-430.34,-663.77,-406.6,-245.84,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,1211.6,1365.93,1497.23,1142.5,1058.43,2130.67,1243.85,863.79,687.57,721,,,,,,,,,,
, 주가,5260,5930,6500,4960,4595,9250,5400,3750,2985,3130.01,,,,,,,,,,
, EPS,353.78,305.76,369.19,100.59,234.17,851.17,734.64,-708.29,-1746.62,-1746.55,,,,,,,,,,
, BPS,2994.11,3155.14,3814.01,3764.04,3945.75,4705.59,7967.86,7301.08,5563.94,5563.73,,,,,,,,,,
, EPS증가율(%),-23.4,-13.6,20.7,-72.8,132.8,263.5,-13.7,-196.4,-146.6,0,,,,,,,,,,
, BPS증가율(%),0.1,5.4,20.9,-1.3,4.8,19.3,69.3,-8.4,-23.8,0,,,,,,,,,,
, PER,14.87,19.39,17.61,49.31,19.62,10.87,7.35,-5.29,-1.71,-1.79,,,,,,,,,,
, PBR,1.76,1.88,1.7,1.32,1.16,1.97,0.68,0.51,0.54,0.56,,,,,,,,,,
, PSR,2.36,0.99,0.51,0.36,0.23,0.33,0.16,0.1,0.23,0.25,,,,,,,,,,
, ROE,11.82,9.69,9.68,2.67,5.93,18.09,9.22,-9.7,-31.39,-31.39,,,,,,,,,,
, ROA,8.74,4.42,4.45,1.04,2.2,5.34,2.84,-1.69,-4.68,-4.68,,,,,,,,,,
, EV,1245.58,1544.39,1561.24,1266.78,1310.66,3308.62,4387.75,2108.18,2779.48,2813,,,,,,,,,,
, EBITDA,124.67,140.51,269.54,152.47,308.97,635.59,562.2,760.09,-630.24,-630.24,,,,,,,,,,
, EV/EBITDA,9.99,10.99,5.79,8.31,4.24,5.21,7.8,2.77,-4.41,-4.46,,,,,,,,,,
, DPS,150,150,150,0,0,0,0,0,0,0,,,,,,,,,,
, 배당성향(%),40.59,46.96,40.63,0,0,0,0,0,0,0,,,,,,,,,,
, 시가배당율(%),2.85,2.53,2.31,0,0,0,0,0,0,0,,,,,,,,,,
, 차입금비율(%),14.41,31.28,22.01,26.26,16.81,9.64,0.57,108.55,160.72,160.72,,,,,,,,,,
