,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,아이에스동서,A010780,61400,18968,,컨센서스,3405,637,343,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,중견건설사,1.63,161.00,8.18,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-0.10,-17.10,-30.30,,,,,,,,,,,,
,15.27,1.61,10.55,18.54,,YOY,57.80,135.90,310.30,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,2.80,16.40,163.20,,,,,,,,,,,,
,7.00,1.22,17.10,17.20,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,44.20,3.10,4.37,0.59,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,6465.88,6847.64,8015.92,9458.47,17241.01,18329.61,15968.48,7705.84,12004.13,16584,22489,, 매출액,2343.42,2157.12,3141.69,3393.9,3311.42,3405,3658
, 영업이익,368.04,558.37,802.93,1145.07,3047.92,3245.23,3801.55,714.61,2090.23,3376,4679,, 영업이익,300.2,270,561.2,711.79,547.24,637,732
, 지배주주순이익,44.78,213.32,488.79,1017.94,2123.36,1951.74,2452.01,660.57,1242.46,2071,2935,, 지배주주순이익,169.21,83.59,192.34,836.21,130.32,343,452
, 매출총이익율(%),19.1,22.15,24.91,27.82,27.1,26.53,32.98,24.27,28.62,0,0,, 매출총이익율(%),25.81,26.9,29.6,32.02,25.31,0,0
, 판관비율(%),13.41,14,14.89,15.71,9.43,8.82,9.17,15,11.2,0,0,, 판관비율(%),13,14.39,11.74,11.05,8.79,0,0
, 영업이익률(%),5.69,8.15,10.02,12.11,17.68,17.7,23.81,9.27,17.41,20.36,20.81,, 영업이익률(%),12.81,12.52,17.86,20.97,16.53,18.71,20.01
, 매출액 YOY(%),37.9,5.9,17.1,18,82.3,6.3,-12.9,-51.7,55.8,38.2,35.6,, 매출액 YOY(%),-25.24,16.06,108.19,70.14,41.31,57.85,16.43
, 영업이익 YOY(%),9.04,51.7,43.8,42.6,166.2,6.5,17.1,-81.2,192.5,61.5,38.6,, 영업이익 YOY(%),-73.26,91.22,5721.58,170.06,82.29,135.93,30.43
, 지배순이익 YOY(%),-70.95,376.4,129.1,108.3,108.6,-8.1,25.6,-73.1,88.1,66.7,41.7,, 지배순이익 YOY(%),-65.8,-55.05,15.53,502.02,-22.98,310.34,135
, 매출액(개별),5272.22,5646.09,6642.48,7801.09,15389.79,16516.79,15254.27,6079.27,9319.24,0,0,, 매출액(개별),1746.9,1503.68,2465.25,2785.75,2564.57,0,0
, 영업이익(개별),223.02,411.8,702.95,1076.69,2781.81,3055.8,3828.62,545.21,1757.85,0,0,, 영업이익(개별),192.7,207.28,484.65,641.85,424.08,0,0
, 순이익(개별),98.78,213.32,488.79,1017.94,2123.36,1803.84,2404.05,637.11,1245.68,0,0,, 순이익(개별),147.33,86.85,156.73,851.11,150.99,0,0
, 영업이익율(%개별),4.23,7.29,10.58,13.8,18.08,18.5,25.1,8.97,18.86,0,0,, 영업이익율(%개별),11.03,13.78,19.66,23.04,16.54,0,0
, 개별/연결 순익(%),220.59,100,100,100,100,92.42,98.04,96.45,100.26,0,0,, 개별/연결 순익(%),87.07,103.9,81.49,101.78,115.86,0,0
, 연간 주가 상승율,-27.17,58.71,213.17,-10.91,0.11,-21.89,-11.93,7.5,62.06,14.98,0,, EPS,547.74,270.58,622.61,2706.84,421.85,1110.3,1463.14
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,2566.12,4072.6,12754,12135.22,13684.55,10727.64,9456.56,10179.11,16496.65,18968,18968,,,,,,,,,
, 주가,10050,15950,49950,44500,44550,34800,30650,32950,53400,61400.02,61400.02,,,,,,,,,
, EPS,175.38,835.45,1914.31,3732.79,6912.59,6331.35,7947.29,2138.28,4021.87,6703.89,9500.69,,,,,,,,,
, BPS,14109.58,14875.59,16720.86,20488.01,29294.63,34538.06,34572.46,35550.65,38111.33,44815.34,54316.03,,,,,,,,,
, EPS증가율(%),-70.9,376.4,129.1,95,85.2,-8.4,25.5,-73.1,88.1,66.7,41.7,,,,,,,,,
, BPS증가율(%),0,5.4,12.4,22.5,43,17.9,0.1,2.8,7.2,17.6,21.2,,,,,,,,,
, PER,57.31,19.09,26.09,11.92,6.44,5.5,3.86,15.41,13.28,9.16,6.46,,,,,,,,,
, PBR,0.71,1.07,2.99,2.17,1.52,1.01,0.89,0.93,1.4,1.37,1.13,,,,,,,,,
, PSR,0.4,0.59,1.59,1.28,0.79,0.59,0.59,1.32,1.37,1.14,0.84,,,,,,,,,
, ROE,1.24,5.62,11.45,18.22,23.6,18.33,22.99,6.01,10.55,14.96,17.49,,,,,,,,,
, ROA,0.41,2.09,3.98,5.52,10.24,8.59,11.23,2.29,3.43,5.41,7.12,,,,,,,,,
, EV,7032.89,8197.22,16617.65,18053.16,18812.13,16478.76,14579.37,17747.33,26535.78,29007,29007,,,,,,,,,
, EBITDA,882.35,1083.89,1404.17,1792.26,3674.58,3911.6,4492.47,1489.97,2612.46,2612.47,2612.47,,,,,,,,,
, EV/EBITDA,7.97,7.56,11.83,10.07,5.12,4.21,3.25,11.91,10.16,11.1,11.1,,,,,,,,,
, DPS,0,0,400,500,1000,1100,1200,700,1000,1000,1000,,,,,,,,,
, 배당성향(%),114.67,0,20.9,13.39,14.47,17.35,15.08,32.7,24.5,14.92,10.53,,,,,,,,,
, 시가배당율(%),0,0,0.8,1.12,2.24,3.16,3.92,2.12,1.87,1.63,1.63,,,,,,,,,
, 차입금비율(%),132.69,112.82,102.3,134.77,79.07,74.92,67.78,85.19,106.78,106.78,106.78,,,,,,,,,
, 부채비율(%),178.92,145.33,163.79,209.1,120.77,105.44,97.03,126.43,160.53,160.53,160.53,,,,,,,,,
, 매출채권회전일수,78.25,61.43,82.19,42.02,75.41,101.74,25.79,62.8,65.94,65.94,65.94,,,,,,,,,
, 재고자산회전일수,246,204.09,162.94,407.32,155.94,121.6,218.28,440.86,463.68,463.68,463.68,,,,,,,,,
, 상장주식수 (만주),2553.35,2553.35,2553.35,2727.02,3071.73,3082.66,3085.34,3089.26,3089.26,3089.25,3089.25,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
