,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,대우건설,A047040,6730,27971,,컨센서스,21294,1515,941,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,대형건설사,0.00,248.00,5.93,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,2.80,123.10,77.40,,,,,,,,,,,,
,9.86,1.05,10.61,7.11,,YOY,7.20,25.30,52.10,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-7.10,-40.20,-16.70,,,,,,,,,,,,
,53.90,0.93,1.20,2.70,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,44.40,5.40,1.38,0.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,82234.33,87821.96,99950.23,98899.65,111059.3,117668.4,106054.9,86518.52,81367.06,96325,114152,, 매출액,23092.93,19858.27,19632.07,18962.7,22914.02,21294,23891
, 영업이익,3456.87,-2446.64,4269.72,1689.35,-4672.42,4290.26,6287.34,3640.61,5582.58,6964,8809,, 영업이익,447.78,1209.48,811.2,1029.2,2532.7,1515,1602
, 지배주주순이익,1769.02,-7178.07,1324.03,1059.03,-7358.47,2589.37,2986.86,2086.15,2838.11,4288,5783,, 지배주주순이익,217.24,618.69,525.71,563.6,1130.12,941,988
, 매출총이익율(%),9.97,3.87,7.64,5.65,0.86,7.07,9.71,9.88,12.29,0,0,, 매출총이익율(%),8.17,10.93,9.69,11.02,16.76,0,0
, 판관비율(%),5.76,6.66,3.37,3.94,5.06,3.42,3.78,5.68,5.43,0,0,, 판관비율(%),6.23,4.84,5.56,5.59,5.71,0,0
, 영업이익률(%),4.2,-2.79,4.27,1.71,-4.21,3.65,5.93,4.21,6.86,7.23,7.72,, 영업이익률(%),1.94,6.09,4.13,5.43,11.05,7.11,6.71
, 매출액 YOY(%),17.15,6.8,13.8,-1.1,12.3,6,-9.9,-18.4,-6,18.4,18.5,, 매출액 YOY(%),2.17,-2.22,-12,-8.87,-0.77,7.23,21.69
, 영업이익 YOY(%),16.18,-170.8,274.5,-60.4,-376.6,191.8,46.5,-42.1,53.3,24.7,26.5,, 영업이익 YOY(%),-52.14,22.74,-20.27,-13.51,465.61,25.26,97.49
, 지배순이익 YOY(%),-0.1,-505.8,118.4,-20,-794.8,135.2,15.4,-30.2,36,51.1,34.9,, 지배순이익 YOY(%),-31.22,9.63,-36.58,18.5,420.22,52.1,87.94
, 매출액(개별),81802.7,84170.75,98530.92,98317.06,109646.2,113320.6,102046.8,80919.39,76372.56,0,0,, 매출액(개별),20767.25,19315.18,18835.5,18430.11,19791.76,0,0
, 영업이익(개별),3652.16,-2530.99,4154.8,1600.63,-4660.78,3569.3,5694.9,1561.53,3770.87,0,0,, 영업이익(개별),-931.03,1184.84,761.84,991.42,832.78,0,0
, 순이익(개별),1593.99,-7436.08,1348.8,1088.43,-7620.06,2227.94,2476.31,77.8,1769.07,0,0,, 순이익(개별),-1386.98,579.59,543.87,612.74,32.87,0,0
