,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,한국앤컴퍼니,A000240,19000,17674,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,타이어,2.63,8.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-4.40,23.20,129.70,,,,,,,,,,,,
,10.43,0.52,5.00,19.07,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,8.70,0.56,6.30,28.20,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,39.60,0.20,7.31,0.24,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,393.31,1535.14,2292.64,2236.47,6900.3,8248.46,8479.57,8476.1,8209.42,8925,,, 매출액,2092.17,1951.27,1757.11,2210.34,2290.69,,
, 영업이익,136.29,1195.76,1882.31,1815.6,2615.77,1993.22,2114.61,1708.76,1565.24,1906,,, 영업이익,190.98,338.06,98.92,603.46,524.8,,
, 지배주주순이익,32771.58,1601.52,1838.27,1727.03,2615.36,2331,2070.68,1513.37,1694.67,1511,,, 지배주주순이익,120.42,286.31,94.13,613.76,700.46,,
, 매출총이익율(%),100,100,100,100,49.84,36,33.51,30.58,29.56,0,,, 매출총이익율(%),20.99,29.37,18.04,36.17,32.18,,
, 판관비율(%),65.35,22.11,17.9,18.82,11.94,11.84,8.57,10.43,10.49,0,,, 판관비율(%),11.86,12.04,12.41,8.87,9.27,,
, 영업이익률(%),34.65,77.89,82.1,81.18,37.91,24.16,24.94,20.16,19.07,21.36,,, 영업이익률(%),9.13,17.33,5.63,27.3,22.91,,
, 매출액 YOY(%),-99.39,290.3,49.3,-2.5,208.5,19.5,2.8,0,-3.1,8.7,,, 매출액 YOY(%),-7.55,-7.18,-11.76,-3.5,9.49,,
, 영업이익 YOY(%),-97.6,777.4,57.4,-3.5,44.1,-23.8,6.1,-19.2,-8.4,21.8,,, 영업이익 YOY(%),-57.28,-27.13,-73.66,-11.04,174.79,,
, 지배순이익 YOY(%),821.28,-95.1,14.8,-6.1,51.4,-10.9,-11.2,-26.9,12,-10.8,,, 지배순이익 YOY(%),-81.11,-26.9,-61.65,-18.8,481.68,,
, 매출액(개별),393.31,1535.14,2292.64,860.65,903,874.27,748.74,826.51,641.45,0,,, 매출액(개별),167.94,328.62,87.85,116.14,108.84,,
, 영업이익(개별),136.29,1195.76,1882.31,439.78,440.44,424.25,542.83,583.24,387.76,0,,, 영업이익(개별),109.17,269.79,23.14,62.68,32.14,,
, 순이익(개별),32771.58,1601.52,1838.27,410.69,447.59,456,491.88,531.96,351.2,0,,, 순이익(개별),100.42,236.33,31.88,40.42,42.57,,
, 영업이익율(%개별),34.65,77.89,82.1,51.1,48.78,48.53,72.5,70.57,60.45,0,,, 영업이익율(%개별),65.01,82.1,26.34,53.97,29.53,,
, 개별/연결 순익(%),100,100,100,23.78,17.11,19.56,23.75,35.15,20.72,0,,, 개별/연결 순익(%),83.39,82.54,33.87,6.59,6.08,,
, 연간 주가 상승율,-11.63,11.36,10.88,-28.43,18.57,-8.92,-12.17,-13.25,1.74,29.69,,, EPS,129.45,307.79,101.19,659.81,753.01,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,,,,,,,,
, 시가총액,5606.34,20510.95,22743.43,16278.53,19301.69,17580.81,15441.35,13394.9,13627.46,17674,,,,,,,,,,
, 주가,19800,22050,24450,17500,20750,18900,16600,14400,14650,18999.99,,,,,,,,,,
, EPS,115740.1,1721.69,1976.2,1856.62,2811.6,2505.91,2226.05,1626.93,1821.83,1624.36,,,,,,,,,,
, BPS,29145.61,24417.61,25963.34,27592.33,30137.92,32085.66,33856.59,35269.26,36436.58,38060.59,,,,,,,,,,
, EPS증가율(%),821.3,-98.5,14.8,-6.1,51.4,-10.9,-11.2,-26.9,12,-10.8,,,,,,,,,,
, BPS증가율(%),-1.3,-16.2,6.3,6.3,9.2,6.5,5.5,4.2,3.3,4.5,,,,,,,,,,
, PER,0.17,12.81,12.37,9.43,7.38,7.54,7.46,8.85,8.04,11.7,,,,,,,,,,
, PBR,0.68,0.9,0.94,0.63,0.69,0.59,0.49,0.41,0.4,0.5,,,,,,,,,,
, PSR,14.25,13.36,9.92,7.28,2.8,2.13,1.82,1.58,1.66,1.98,,,,,,,,,,
, ROE,397.11,7.05,7.61,6.73,9.33,7.81,6.57,4.61,5,4.27,,,,,,,,,,
, ROA,336.36,6.81,7.33,6.48,8.44,7.03,5.92,4.2,4.47,3.83,,,,,,,,,,
, EV,10216.3,24530.33,26991.18,20570.09,24329.58,19988.8,18016.16,15490.84,16031.44,15270,,,,,,,,,,
, EBITDA,2616.78,1221.3,1909.14,1841.76,2798.91,2244.49,2382.28,2013.07,1842.1,1842.1,,,,,,,,,,
, EV/EBITDA,3.9,20.09,14.14,11.17,8.69,8.91,7.56,7.7,8.7,8.29,,,,,,,,,,
, DPS,400,300,300,300,300,300,300,350,500,500,,,,,,,,,,
, 배당성향(%),0.33,17.18,14.96,15.93,10.52,11.8,13.28,21.21,27.05,30.78,,,,,,,,,,
, 시가배당율(%),2.02,1.36,1.23,1.71,1.45,1.59,1.81,2.43,3.41,2.63,,,,,,,,,,
, 차입금비율(%),0,0,0,0,1.03,1.63,2.67,2.25,3.44,3.44,,,,,,,,,,
, 부채비율(%),18.06,3.6,3.78,3.91,7.95,8.38,8.12,6.76,8.34,8.34,,,,,,,,,,
, 매출채권회전일수,520.64,56.42,40.59,45.2,78.33,62.58,65.28,55.56,55.62,55.62,,,,,,,,,,
, 재고자산회전일수,0,0,0,0,46.92,31.83,54.92,60.96,65.6,65.6,,,,,,,,,,
, 상장주식수 (만주),2831.48,9302.02,9302.02,9302.02,9302.02,9302.02,9302.02,9302.01,9302.02,9302.11,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,393.31,1535.14,2292.64,2236.47,6900.3,8248.46,8479.57,8476.1,8209.42,8925,,, 매출액,2092.17,1951.27,1757.11,2210.34,2290.69,,
, -매출원가,0,0,0,0,3460.87,5278.87,5638.49,5883.7,5782.85,0,,, -매출원가,1653.09,1378.27,1440.18,1410.88,1553.5,,
, =매출총이익,393.31,1535.14,2292.64,2236.47,3439.43,2969.59,2841.08,2592.4,2426.57,0,,, =매출총이익,439.08,573,316.93,799.46,737.19,,
, -판매비와관리비,257.02,339.38,410.33,420.86,823.66,976.38,726.47,883.64,861.33,0,,, -판매비와관리비,248.1,234.94,218.01,196,212.39,,
, =영업이익,136.29,1195.76,1882.31,1815.6,2615.77,1993.22,2114.61,1708.76,1565.24,1906,,, =영업이익,190.98,338.06,98.92,603.46,524.8,,
, +- 비영업손익,-58.93,597.53,139.15,65.15,403.31,733.35,101.88,258.3,141,0,,, +- 비영업손익,-8.13,21.54,101.75,105.62,-87.91,,
, (금융손익),-72.07,548.97,136.59,96.8,118.81,159.88,58.01,55,76.52,0,,, (금융손익),20.18,-27.86,17.93,2.65,83.8,,
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),-126.12,2.72,6.27,32.84,12.55,-65.95,6.9,15.12,-71.1,0,,, (외환손익),-9.33,38.32,-17.38,-23.71,-68.33,,
, =세전순익,77.36,1793.29,2021.45,1880.76,3019.08,2726.56,2216.49,1967.06,1706.24,0,,, =세전순익,182.85,359.6,200.67,709.08,436.89,,
, -법인세,23.86,191.77,183.18,153.72,324.52,301.39,32.93,334.15,-89.9,0,,, -법인세,38.74,49.91,71,59.64,-270.45,,
, =순이익,32771.58,1601.52,1838.27,1727.03,2694.57,2425.17,2183.56,1632.91,1796.14,0,,, =순이익,144.11,309.69,129.67,649.44,707.35,,
, 지배주주순익,32771.58,1601.52,1838.27,1727.03,2615.36,2331,2070.68,1513.37,1694.67,1511,,, 지배주주순익,120.42,286.31,94.13,613.76,700.46,,
, 비지배주주순익,0,0,0,0,79.21,94.17,112.88,119.54,101.47,0,,, 비지배주주순익,23.69,23.38,35.54,35.68,6.89,,
, 매출원가비중,0,0,0,0,50.16,64,66.5,69.42,70.44,0,,, 매출원가비중,79.01,70.63,81.96,63.83,67.82,,
, 매출총이익율,100,100,100,100,49.84,36,33.51,30.58,29.56,0,,, 매출총이익율,20.99,29.37,18.04,36.17,32.18,,
, 판관비율,65.35,22.11,17.9,18.82,11.94,11.84,8.57,10.43,10.49,0,,, 판관비율,11.86,12.04,12.41,8.87,9.27,,
, 영업이익률,34.65,77.89,82.1,81.18,37.91,24.16,24.94,20.16,19.07,21.36,,, 영업이익률,9.13,17.33,5.63,27.3,22.91,,
, 지배주주순이익률,8332.25,104.32,80.18,77.22,37.9,28.26,24.42,17.85,20.64,16.93,,, 지배주주순이익률,5.76,14.67,5.36,27.77,30.58,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,4884.99,175.81,488.92,418.96,858.36,1228.83,608.71,948.27,1299.35,0,,, 영업활동현금흐름,127,412,220,438,229,,
, 당기순이익,32771.58,1601.52,1838.27,1727.03,2694.57,2425.17,2183.56,1632.91,1796.14,0,,, 당기순이익,144.11,309.69,129.67,649.44,707.35,,
, 감가상각비,2480.49,25.54,26.83,26.16,183.14,251.27,267.67,304.31,276.86,0,,, 감가상각비,304.31,0,0,0,276.86,,
, 투자활동현금흐름,-7880.83,-213.27,1195.38,-1011.89,748.72,-2128.53,-16.74,-1339.74,-1039.43,0,,, 투자활동현금흐름,-334,-99,269,-824,-386,,
, 유형자산취득,-5987.27,-21.47,-3.34,-2.02,-109.68,-230.96,-211.45,-993.69,-306.33,0,,, 유형자산취득,-325.33,-94.46,-77.45,-89.27,-45.16,,
, 재무활동현금흐름,-2374.33,-107.94,-274.97,-275.08,-604.62,-60.41,96.17,-559.73,-30.86,0,,, 재무활동현금흐름,-105.64,150.13,-249.44,-92.81,161.25,,
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,5220.25,4295.58,4557.27,4628.03,7350.97,4953.75,5903.86,5243.67,5988.5,0,,, 1. 유동자산,5243.67,5714.59,5653.07,5846.4,5988.5,,
,    현금성자산,854.19,708.77,2117.99,1249.96,2256.54,1294.84,1983.35,1030.3,1256.81,0,,,    현금성자산,1030.3,1494.92,1738.08,1257.14,1256.81,,
, 매출채권,561.02,237.29,254.95,276.97,1480.91,1414.24,1516.59,1290.32,1251.09,0,,, 매출채권,1290.32,1266.29,1378.36,1426.82,1251.09,,
, 재고자산,0,0,0,0,444.89,460.38,848.43,982.67,1039.39,0,,, 재고자산,982.67,900.1,987.04,1063.13,1039.39,,
, 2. 비유동자산,4522.86,19236.1,20506.92,22041.3,23623.94,28206.91,29082.04,30827.19,31936.01,0,,, 2. 비유동자산,30827.19,31511.27,31456.69,31997.31,31936.01,,
, 유형자산,314.66,311.8,303.42,291.18,1507.72,1589.25,1583.6,2524.7,2584.13,0,,, 유형자산,2524.7,2751.84,2709.21,2758.34,2584.13,,
