,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,크리스탈지노믹스,A083790,9520,6592,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,바이오,0.00,44.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,-67.00,3.07,-4.58,-33.55,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,-64.40,5.11,-7.20,-32.90,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,20013.90,73.00,9.75,2.25,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,37.19,47.96,45.36,61.36,145.25,121.75,138.87,140.07,302.23,302.24,,, 매출액,107.27,417.75,388.25,341.58,-845.34,,
, 영업이익,-72.1,-60.39,-72.29,-39.91,-40.87,-64.11,17.56,-105.6,-101.41,-101.41,,, 영업이익,-36.48,-6.55,-12.96,-8.23,-73.67,,
, 지배주주순이익,-117.94,-114.06,-119.31,-48.5,-21.79,-85.75,69.08,-375.85,-98.38,-98.39,,, 지배주주순이익,-313.01,-74.55,-18.54,150.94,-156.24,,
, 매출총이익율(%),100,100,71.01,94.85,66.56,72.62,79.1,34.31,42.72,42.72,,, 매출총이익율(%),35.65,18.8,16.49,19.41,9.43,,
, 판관비율(%),293.87,225.92,230.36,159.89,94.71,125.28,66.46,109.7,76.27,76.27,,, 판관비율(%),69.66,20.37,19.83,21.82,0.72,,
, 영업이익률(%),-193.87,-125.92,-159.37,-65.04,-28.14,-52.66,12.64,-75.39,-33.55,-33.55,,, 영업이익률(%),-34.01,-1.57,-3.34,-2.41,8.71,,
, 매출액 YOY(%),-2.28,29,-5.4,35.3,136.7,-16.2,14.1,0.9,115.8,0,,, 매출액 YOY(%),77.78,3495.09,3622.44,3077.49,-888.05,,
, 영업이익 YOY(%),28.03,16.2,-19.7,44.8,-2.4,-56.9,127.4,-701.4,4,0,,, 영업이익 YOY(%),-235.56,63.91,53.45,64.42,-101.95,,
, 지배순이익 YOY(%),-36.58,3.3,-4.6,59.3,55.1,-293.5,180.6,-644.1,73.8,-0.01,,, 지배순이익 YOY(%),-566.27,-720.22,43.29,457.85,50.08,,
, 매출액(개별),37.19,47.96,45.36,61.36,111.26,84.92,138.89,43.98,110.05,,,, 매출액(개별),11.18,13.23,17.19,12.52,67.12,,
, 영업이익(개별),-71.27,-60.32,-72.25,-39.6,-13.21,-50.9,17.74,-96.5,-36.99,,,, 영업이익(개별),-26.95,-26.02,-15.61,-21.96,26.59,,
, 순이익(개별),-117.11,-107.84,-119.87,-48.5,-21.79,-85.75,69.08,-380.26,-79.06,,,, 순이익(개별),-317.42,-91.94,-7.33,-114.94,135.15,,
, 영업이익율(%개별),-191.64,-125.77,-159.28,-64.54,-11.87,-59.94,12.77,-219.42,-33.61,,,, 영업이익율(%개별),-241.06,-196.67,-90.81,-175.4,39.62,,
, 개별/연결 순익(%),99.3,94.55,100.47,100,100,100,100,101.17,80.36,,,, 개별/연결 순익(%),101.41,123.33,39.54,-76.15,-86.5,,
, 연간 주가 상승율,-0.68,33.89,15.18,27.36,19.71,39.71,-3.78,-14.45,20.95,-20.25,,, EPS,-452.04,-107.66,-26.78,217.98,-225.64,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,1273.86,1833.12,2486.52,3469.77,4399.77,6152.01,6988.84,6126.94,8214.53,6592,,,,,,,,,,
, 주가,3650,4887,5629,7169,8582,11990,11537,9870,11938,9520,,,,,,,,,,
, EPS,-337.93,-304.08,-270.09,-100.21,-42.5,-167.12,114.04,-605.46,-142.97,-142.09,,,,,,,,,,
, BPS,641.08,964.11,1245.73,1486.4,1622.04,1784.99,3045.14,2401.06,3121.02,3101.47,,,,,,,,,,
, EPS증가율(%),-36.6,10,11.2,62.9,57.6,-293.2,168.2,-630.9,76.4,0.6,,,,,,,,,,
, BPS증가율(%),-0.3,50.4,29.2,19.3,9.1,10,70.6,-21.2,30,-0.6,,,,,,,,,,
, PER,-10.8,-16.07,-20.84,-71.54,-201.92,-71.74,101.17,-16.3,-83.5,-67,,,,,,,,,,
, PBR,5.69,5.07,4.52,4.82,5.29,6.72,3.79,4.11,3.83,3.07,,,,,,,,,,
, PSR,34.25,38.22,54.82,56.55,30.29,50.53,50.33,43.74,27.18,21.81,,,,,,,,,,
, ROE,-52.71,-31.54,-21.68,-6.74,-2.62,-9.36,3.74,-25.22,-4.58,-4.58,,,,,,,,,,
, ROA,-21.57,-12.85,-11.25,-3.81,-1.69,-7.18,2.69,-9.91,-3.1,-3.1,,,,,,,,,,
, EV,1290.77,2099.95,2540.28,3560.63,4458.01,6264.14,8189.46,6720.79,9017.79,5789,,,,,,,,,,
, EBITDA,-55.53,-46.37,-58.67,-26.73,-23.89,-51.91,30.15,-87.14,-52.25,-52.25,,,,,,,,,,
, EV/EBITDA,-23.24,-45.29,-43.3,-133.21,-186.61,-120.67,271.62,-77.13,-172.59,-110.79,,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
, 차입금비율(%),96.02,95.53,61.81,47.83,40.67,21.22,20.89,40.67,28.09,28.09,,,,,,,,,,
, 부채비율(%),144.33,145.47,92.72,72.85,54.53,30.44,39.28,68.37,43.8,43.8,,,,,,,,,,
, 매출채권회전일수,143.98,269.34,209.13,479.63,130.45,84.27,185.64,1160.64,117.54,117.54,,,,,,,,,,
, 재고자산회전일수,0,0,29.7,1466.93,300.15,56.62,56.47,1595.17,211.05,211.04,,,,,,,,,,
, 상장주식수 (만주),3490.03,3751.01,4417.34,4839.96,5126.74,5130.95,6057.76,6207.64,6880.99,6924.37,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,37.19,47.96,45.36,61.36,145.25,121.75,138.87,140.07,302.23,302.24,,, 매출액,107.27,417.75,388.25,341.58,-845.34,,
, -매출원가,0,0,13.15,3.16,48.57,33.33,29.02,92,173.12,173.13,,, -매출원가,69.03,339.21,324.22,275.29,-765.59,,
, =매출총이익,37.19,47.96,32.21,58.2,96.68,88.42,109.85,48.06,129.11,129.11,,, =매출총이익,38.24,78.54,64.03,66.29,-79.75,,
, -판매비와관리비,109.29,108.35,104.49,98.11,137.56,152.53,92.29,153.66,230.52,230.52,,, -판매비와관리비,74.72,85.09,76.99,74.52,-6.08,,
, =영업이익,-72.1,-60.39,-72.29,-39.91,-40.87,-64.11,17.56,-105.6,-101.41,-101.41,,, =영업이익,-36.48,-6.55,-12.96,-8.23,-73.67,,
, +- 비영업손익,-45.84,-73.26,-53.62,-16.33,11.49,-38.36,53.91,-271.65,-38.7,-38.71,,, +- 비영업손익,-276.92,-52.97,2.94,165.24,-153.92,,
, (금융손익),-31.47,-45.17,-44.8,-30.79,3.85,-10.5,86.12,-23.39,-187.93,-187.93,,, (금융손익),-66.68,-42.12,4.25,-110.67,-39.39,,
, (관계기업손익),0,-6.15,3.71,7.93,10.82,-24.97,-25.92,-197.27,-2.13,-2.13,,, (관계기업손익),-196.9,0,0,1.03,-3.16,,
, (외환손익),0,0,0,0.33,0.85,-1.22,1.69,5.42,-11,-11,,, (외환손익),5.34,3.6,0,0,-14.6,,
