,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,위메이드,A112040,57300,9626,,컨센서스,851,276,227,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,게임,1.05,26.00,11.96,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,15.70,3.90,-71.50,,,,,,,,,,,,
,-131.47,3.84,-2.92,6.39,,YOY,176.10,756.90,150.80,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,82.60,970.70,541.30,,,,,,,,,,,,
,-17.90,2.10,-10.70,-6.60,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,137125.00,2.70,3.52,1.02,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1198.98,2274.37,1626.87,1265.88,1079.79,1095.68,1270.76,1136.48,1262.42,3235,3739,, 매출액,241.42,308.2,250.78,237.29,466.15,851,774
, 영업이익,-19.73,123.42,-314.59,-116.59,41.31,59.75,-361.62,-93.3,-128.39,956,1203,, 영업이익,-50.66,32.21,-32.95,-95.95,-31.7,276,220
, 지배주주순이익,-42.85,0.03,2118.12,-1073.45,-709.55,97.37,-132.28,-100.04,-73.23,756,925,, 지배주주순이익,-140.58,90.51,-27.74,-84.55,-51.44,227,153
, 매출총이익율(%),100,100,100,100,100,100,100,100,100,0,0,, 매출총이익율(%),100,100,100,100,100,0,0
, 판관비율(%),101.65,94.57,119.34,109.21,96.17,94.55,128.46,108.21,110.17,0,0,, 판관비율(%),120.98,89.55,113.14,140.44,106.8,0,0
, 영업이익률(%),-1.65,5.43,-19.34,-9.21,3.83,5.45,-28.46,-8.21,-10.17,29.55,32.17,, 영업이익률(%),-20.98,10.45,-13.14,-40.44,-6.8,32.43,28.42
, 매출액 YOY(%),3.51,89.7,-28.5,-22.2,-14.7,1.5,16,-10.6,11.1,156.3,15.6,, 매출액 YOY(%),-25.52,15.49,-25.96,-18.02,93.09,176.12,208.64
, 영업이익 YOY(%),-109.66,725.5,-354.9,62.9,135.4,44.6,-705.2,74.2,-37.6,844.6,25.8,, 영업이익 YOY(%),87.1,144.34,-218.65,-4402.69,37.43,756.88,767.68
, 지배순이익 YOY(%),-118.37,100.1,7060300,-150.7,33.9,113.7,-235.9,24.4,26.8,1132.4,22.4,, 지배순이익 YOY(%),43.13,462.77,-170.48,-423.45,63.41,150.8,651.55
, 매출액(개별),892.95,2121.09,1546.6,1034.73,556.19,439.74,195.91,172.29,356.44,0,0,, 매출액(개별),39.98,45.02,46.86,46.78,217.78,0,0
, 영업이익(개별),111.61,151.54,-134.96,21.59,138.5,146,31.29,7.66,-90.81,0,0,, 영업이익(개별),-2.96,4.29,5.28,-25.11,-75.26,0,0
