date,open,high,low,close,volume,korcom
20101201,1425,1440,1410,1430,196749,0
20101202,1445,1445,1410,1410,308298,0
20101203,1415,1425,1375,1375,315467,-10
20101206,1390,1405,1380,1405,184497,-11
20101207,1425,1425,1385,1390,167839,0
20101208,1390,1400,1385,1390,226930,0
20101209,1390,1415,1380,1410,310762,-10
20101210,1410,1445,1410,1435,368305,0
20101213,1430,1445,1405,1415,232368,0
20101214,1410,1430,1410,1420,318380,-10
20101215,1420,1445,1405,1405,366625,0
20101216,1405,1420,1400,1410,194321,-20
20101217,1410,1430,1370,1380,475511,0
20101220,1355,1365,1280,1330,559992,-10
20101221,1330,1360,1330,1355,188317,0
20101222,1355,1365,1340,1340,199800,0
20101223,1345,1350,1310,1310,254419,0
20101224,1320,1345,1290,1300,653489,0
20101227,1300,1335,1295,1315,239116,-15
20101228,1315,1355,1305,1335,350511,-4
20101229,1310,1325,1290,1310,302505,-10
20101230,1300,1315,1285,1290,372131,0
20110103,1285,1315,1285,1310,255366,0
20110104,1320,1320,1300,1305,249100,0
20110105,1310,1310,1295,1300,176449,0
20110106,1305,1310,1295,1295,233386,0
20110107,1305,1305,1290,1295,200677,0
20110110,1295,1330,1295,1325,240125,0
20110111,1315,1330,1310,1310,208656,0
20110112,1310,1375,1305,1365,449001,0
20110113,1375,1375,1340,1345,283386,0
20110114,1345,1355,1325,1335,166980,0
20110117,1360,1360,1315,1315,152842,0
20110118,1305,1320,1300,1310,146252,0
20110119,1320,1320,1300,1305,192206,0
20110120,1300,1310,1295,1305,114247,0
20110121,1305,1310,1270,1270,202008,0
20110124,1275,1285,1265,1280,136756,0
20110125,1275,1295,1260,1260,166471,0
20110126,1260,1265,1225,1225,264466,0
20110127,1220,1260,1220,1240,126862,0
20110128,1250,1295,1240,1275,151780,0
20110131,1275,1315,1260,1295,130269,-10
20110201,1275,1290,1240,1270,131789,0
20110207,1285,1285,1250,1270,182755,0
20110208,1260,1275,1260,1265,150097,0
20110209,1300,1345,1290,1290,432081,0
20110210,1290,1295,1265,1265,165632,0
20110211,1275,1285,1255,1255,135266,0
20110214,1255,1275,1235,1240,158370,0
20110215,1235,1250,1230,1240,106186,0
20110216,1240,1275,1240,1250,120760,0
20110217,1240,1260,1225,1235,174391,0
20110218,1225,1235,1210,1220,188354,0
20110221,1220,1250,1220,1230,130446,0
20110222,1215,1225,1175,1195,244380,0
20110223,1195,1200,1170,1170,306739,0
20110224,1175,1185,1160,1170,93487,0
20110225,1170,1170,1125,1140,136129,0
20110228,1130,1140,1080,1080,269959,0
20110302,1050,1085,1045,1070,147750,0
20110303,1080,1120,1075,1110,107638,0
20110304,1115,1140,1095,1130,107026,-10
20110307,1135,1135,1100,1100,55578,0
20110308,1110,1145,1095,1130,78687,-10
20110309,1130,1150,1125,1125,88981,0
20110310,1135,1140,1115,1130,33468,0
20110311,1110,1125,1090,1110,120822,0
20110314,1090,1110,1050,1065,152481,0
20110315,1065,1080,990,1035,258400,0
20110316,1020,1055,1005,1020,244212,0
20110317,987,1015,987,1000,119949,-20
20110318,1010,1035,1005,1025,99370,0
20110321,1020,1050,1020,1045,145400,0
20110322,1055,1135,1040,1060,462590,0
20110323,1075,1080,1045,1070,179657,0
20110324,1070,1090,1055,1080,139522,0
20110325,1095,1175,1095,1110,465371,0
20110328,1110,1155,1105,1115,105921,0
20110329,1105,1125,1100,1110,175590,-10
20110330,1120,1135,1100,1110,115279,0
20110331,1120,1130,1105,1130,166587,0
20110401,1120,1160,1120,1150,157443,0
20110404,1150,1160,1135,1140,83795,0
20110405,1140,1150,1125,1135,122480,-10
20110406,1140,1155,1135,1145,150609,0
20110407,1150,1155,1130,1150,96635,-10
20110408,1140,1180,1135,1150,189205,0
20110411,1165,1170,1130,1135,158530,0
20110412,1125,1140,1110,1130,156808,0
20110413,1130,1130,1110,1120,98550,0
20110414,1120,1125,1105,1110,123298,0
20110415,1115,1130,1110,1125,104616,0
20110418,1120,1125,1100,1100,166963,0
20110419,1090,1110,1085,1085,84172,0
20110420,1090,1105,1080,1090,167965,0
20110421,1100,1115,1085,1085,145280,-10
20110422,1085,1100,1085,1100,88376,0
20110425,1100,1120,1090,1120,73110,0
20110426,1175,1230,1120,1135,551865,0
20110427,1135,1145,1105,1115,141230,0
20110428,1115,1125,1105,1105,90871,0
20110429,1105,1120,1085,1090,134499,0
20110502,1085,1110,1085,1090,47940,0
20110503,1090,1100,1065,1070,95245,-10
20110504,1075,1095,1055,1065,90160,0
20110506,1060,1070,1050,1050,79313,0
20110509,1050,1090,1045,1070,44992,-10
20110511,1090,1090,1045,1060,64610,0
20110512,1060,1070,1040,1045,69150,0
20110513,1060,1065,1040,1045,37360,0
20110516,1030,1040,1020,1025,53174,0
20110517,1020,1040,1020,1040,74230,0
20110518,1040,1050,1030,1035,38360,0
20110519,1030,1040,1000,1000,153380,0
20110520,996,1010,992,1010,77053,0
20110523,1000,1025,986,999,39392,0
20110524,1010,1010,981,990,45639,0
20110525,998,998,979,979,47254,0
20110526,979,988,945,964,215253,0
20110527,969,969,940,959,51001,0
20110530,959,960,931,934,76168,0
20110531,931,942,926,933,91580,0
20110601,947,947,930,933,50609,0
20110602,921,928,915,915,73034,0
20110603,912,916,907,908,71152,0
20110607,895,900,841,848,298647,0
20110608,841,854,840,846,64212,0
20110609,851,874,846,873,123454,0
20110610,873,894,873,890,127832,0
20110613,890,899,865,866,52636,0
20110614,862,875,851,869,34980,0
20110615,861,877,859,871,49680,0
20110616,852,870,843,852,93880,0
20110617,862,862,844,857,54255,0
20110620,857,870,855,860,73494,0
20110621,857,885,856,883,88900,0
20110622,890,893,874,875,38243,0
20110623,865,880,865,870,37458,-4
20110624,870,895,869,887,90757,0
20110627,890,895,876,885,40614,0
20110628,890,903,880,882,64130,0
20110629,890,891,878,885,28224,0
20110630,885,902,885,899,49722,0
20110701,899,919,899,905,49251,0
20110704,910,916,905,910,71572,0
20110705,910,920,906,917,47450,0
20110706,910,918,907,917,42180,0
20110707,917,926,906,912,62360,0
20110708,911,912,903,908,53680,0
20110711,902,913,893,901,65345,0
20110712,900,917,884,916,71746,0
20110713,912,916,895,895,55182,-10
20110714,894,900,890,896,57340,0
20110715,900,925,897,907,136244,0
20110718,921,949,908,928,173834,0
20110719,930,934,912,916,86141,0
20110720,920,924,916,920,100290,0
20110721,917,934,913,919,96830,0
20110722,920,932,919,925,68879,-10
20110725,920,937,916,936,201160,0
20110726,926,948,926,938,50390,0
20110727,950,1025,942,985,308700,0
20110728,985,985,961,966,109140,0
20110729,966,970,944,956,53594,0
20110801,960,976,956,965,89144,-14
20110802,990,998,946,955,88500,0
20110803,934,948,908,928,178712,0
20110804,927,937,920,927,126072,0
20110805,905,905,877,877,63510,-10
20110808,865,879,746,757,263120,0
20110809,724,724,644,668,618841,0
20110810,683,746,675,701,296509,0
20110811,660,720,660,704,153639,0
20110812,720,745,705,707,131140,0
20110816,720,758,720,751,220075,0
20110817,750,797,747,785,163564,0
20110818,785,786,760,767,118600,0
20110819,750,750,714,732,90640,0
20110822,720,737,714,723,84969,0
20110823,724,738,721,737,28115,0
20110824,741,758,729,729,60325,0
20110825,738,749,727,730,165350,0
20110826,720,735,720,732,44170,0
20110829,732,765,732,745,142410,-10
20110830,755,755,735,744,98870,0
20110831,748,817,737,760,345135,0
20110901,798,874,773,874,798232,0
20110902,940,964,833,863,1567166,0
20110905,838,854,805,815,411255,0
20110906,814,814,755,781,436978,0
20110907,811,845,794,810,222532,0
20110908,810,819,785,806,85641,0
20110909,816,816,793,803,108562,0
20110914,788,790,772,778,58308,0
20110915,790,790,758,770,67070,0
20110916,788,788,760,776,68010,0
20110919,779,788,765,773,49531,0
20110920,773,774,750,753,69804,0
20110921,760,768,745,745,97325,0
20110922,740,740,711,721,159468,0
20110923,700,719,690,705,107927,0
20110926,710,710,640,641,183675,0
20110927,669,687,660,681,93760,0
20110928,668,703,668,685,43660,-60
20110929,672,697,670,697,31774,0
20110930,700,710,673,709,43225,0
20111004,660,695,660,675,31962,0
20111005,669,697,665,673,74293,0
20111006,674,695,673,690,105004,0
20111007,700,700,687,698,103780,0
20111010,697,706,691,701,46620,0
20111011,709,720,702,714,145270,0
20111012,714,718,704,712,49147,0
20111013,715,748,712,747,153900,0
20111014,749,757,721,747,66641,0
20111017,750,753,737,748,82249,0
20111018,744,744,729,738,32340,0
20111019,740,753,733,742,71615,0
20111020,742,758,731,741,27450,0
20111021,740,740,728,736,28989,0
20111024,736,755,735,754,49545,0
20111025,765,765,739,742,62345,0
20111026,729,754,727,749,324060,0
20111027,749,761,741,753,71444,0
20111028,754,762,745,751,93370,0
20111031,758,760,741,747,76330,0
20111101,746,746,733,735,66510,0
20111102,727,734,715,731,59190,0
20111103,733,755,731,747,111260,0
20111104,753,775,747,773,91360,0
20111107,761,780,752,759,63988,0
20111108,762,774,757,763,78002,0
20111109,770,776,755,773,85540,-10
20111110,745,769,730,730,105020,0
20111111,740,743,725,730,118026,0
20111114,739,741,734,736,43510,0
20111115,731,739,729,729,43230,0
20111116,734,735,723,727,39140,0
20111117,725,736,725,733,36530,0
20111118,732,732,720,726,52640,0
20111121,720,729,715,719,48650,0
20111122,713,719,703,714,92720,0
20111123,711,715,693,693,176261,0
20111124,690,698,682,693,42781,0
20111125,693,700,684,694,25911,0
20111128,687,707,687,702,22528,0
20111129,710,710,700,701,34484,0
20111130,701,710,701,707,32777,0
20111201,708,723,704,705,63441,0
20111202,705,714,701,710,23118,0
20111205,707,718,707,714,45745,0
20111206,712,717,710,710,82271,0
20111207,710,725,708,719,39658,0
20111208,724,770,724,762,181800,0
20111209,770,846,770,797,564541,0
20111212,810,817,768,800,299945,0
20111213,796,819,791,803,160288,0
20111214,793,807,780,780,149400,0
20111215,766,785,765,765,101540,0
20111216,765,794,761,773,83450,-10
20111219,774,778,699,739,120857,0
20111220,729,755,729,746,43200,0
20111221,751,857,750,857,648659,0
20111222,930,946,831,867,736822,-5
20111223,869,885,832,848,338230,-10
20111226,844,845,825,826,146260,0
20111227,826,842,808,808,228179,0
20111228,802,807,793,795,58490,0
20111229,790,830,786,818,143175,0
20120102,822,822,805,806,112318,0
20120103,806,819,805,810,61882,0
20120104,812,890,800,865,524462,0
20120105,865,919,865,909,548531,0
20120106,946,1045,945,1045,809440,0
20120109,1050,1070,900,916,1894332,0
20120110,945,1050,944,1050,853850,0
20120111,1110,1145,991,991,1600677,0
20120112,1000,1025,957,978,447004,-6
20120113,1000,1020,942,952,340593,0
20120116,935,999,935,965,171865,0
20120117,971,998,962,987,217194,0
20120118,1010,1010,973,979,200690,0
20120119,989,994,940,944,205609,0
20120120,979,1080,967,1055,1644947,-20
20120125,1060,1070,997,1070,653942,0
20120126,1065,1070,1020,1030,393071,0
20120127,1030,1055,1015,1045,211111,0
20120130,1045,1045,988,988,279486,0
20120131,988,1000,966,984,258333,-20
20120201,984,1040,967,990,618581,0
20120202,1020,1035,998,1010,367279,0
20120203,1015,1020,990,993,189420,0
20120206,995,995,960,970,214723,0
20120207,980,983,951,954,150076,0
20120208,960,990,955,970,131393,0
20120209,967,979,933,960,139030,-10
