,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,하이트진로,A000080,35550,24933,,컨센서스,5179,420,211,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,음료,2.11,207.00,21.22,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-4.70,-26.30,-208.20,,,,,,,,,,,,
,28.76,2.32,8.07,8.23,,YOY,-3.00,-25.20,-36.80,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.20,76.00,252.30,,,,,,,,,,,,
,68.30,1.53,2.20,5.80,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,369.70,18.80,2.90,1.00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,20346.26,18974.69,18723.33,19074.81,18902.33,18899.1,18856.26,20350.64,22563.23,23568,24713,, 매출액,5585.95,5338.72,5815.79,6242.56,5166.16,5179,6188
, 영업이익,1671.55,1610.51,937.03,1339.87,1240.06,872.5,904.42,882.47,1984.79,2156,2360,, 영업이익,326.8,561.38,540.91,643.8,238.69,420,590
, 지배주주순이익,1034.34,790.17,211.46,532.7,383.77,126.82,222.49,-423.49,866.95,1133,1280,, 지배주주순이익,-251.39,334.08,348.85,322.57,-138.55,211,322
, 매출총이익율(%),42.84,43.36,41.87,43.01,43.58,42.53,40.4,42.84,43.21,0,0,, 매출총이익율(%),42.01,43.19,44.55,44.66,39.98,0,0
, 판관비율(%),34.63,34.88,36.86,35.99,37.02,37.92,35.61,38.5,34.42,0,0,, 판관비율(%),36.16,32.67,35.25,34.35,35.35,0,0
, 영업이익률(%),8.22,8.49,5,7.02,6.56,4.62,4.8,4.34,8.8,9.15,9.55,, 영업이익률(%),5.85,10.52,9.3,10.31,4.62,8.11,9.53
