,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,대한해운,A005880,2930,7157,,컨센서스,2269,336,101,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,해상운송,0.00,292.00,14.20,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.60,-6.60,-75.60,,,,,,,,,,,,
,81.43,0.93,1.14,16.56,,YOY,-1.60,-0.50,-74.40,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,2.10,-7.50,69.40,,,,,,,,,,,,
,8.10,0.80,9.50,10.50,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,84.50,0.10,14.81,-0.52,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,5956.13,5354.66,5803.02,5316.93,5403.15,15264.47,12845.96,10056.57,8840.78,8856,9194,, 매출액,2499.78,2306.75,2108.34,2203.88,2221.81,2269,2168
, 영업이익,-1096.48,1013.89,982.83,860.11,440.66,948.9,1350.28,1287.84,1459.38,1368,1454,, 영업이익,188.69,337.75,353.9,404.51,363.21,336,330
, 지배주주순이익,-2503.72,3838.68,717.23,389.24,298.01,1206.9,764.74,905.09,87.89,493,532,, 지배주주순이익,137.89,394.31,-375.17,9.12,59.63,101,88
, 매출총이익율(%),-13.14,22.84,18.52,19.4,11.63,12.11,14.68,17.87,23.04,0,0,, 매출총이익율(%),13.81,20.08,23.2,25.78,23.23,0,0
, 판관비율(%),5.27,3.9,1.58,3.22,3.48,5.9,4.17,5.06,6.53,0,0,, 판관비율(%),6.26,5.44,6.42,7.42,6.88,0,0
, 영업이익률(%),-18.41,18.93,16.94,16.18,8.16,6.22,10.51,12.81,16.51,15.45,15.81,, 영업이익률(%),7.55,14.64,16.79,18.35,16.35,14.81,15.22
, 매출액 YOY(%),-25.63,-10.1,8.4,-8.4,1.6,182.5,-15.8,-21.7,-12.1,0.2,3.8,, 매출액 YOY(%),-22.41,-6.54,-14.46,-16,-11.12,-1.64,2.83
, 영업이익 YOY(%),52.33,192.5,-3.1,-12.5,-48.8,115.3,42.3,-4.6,13.3,-6.3,6.3,, 영업이익 YOY(%),-50.76,-9.55,8.26,1.43,92.49,-0.52,-6.75
, 지배순이익 YOY(%),78.35,253.3,-81.3,-45.7,-23.4,305,-36.6,18.4,-90.3,460.9,7.9,, 지배순이익 YOY(%),-26.33,61.4,-330.89,-97.47,-56.76,-74.39,123.46
, 매출액(개별),5956.13,5354.66,5652.63,5001.42,5134.51,6924.65,7874.15,6059.36,5000.46,0,0,, 매출액(개별),1512.71,1496.87,1405.78,1078.83,1018.98,0,0
, 영업이익(개별),-1096.48,1013.89,988.25,834.81,409.13,741,668.92,818.87,956.96,0,0,, 영업이익(개별),101.68,247.89,258.81,238.96,211.31,0,0
, 순이익(개별),-2503.72,3837.6,704.56,378.71,273.83,377.73,324.72,464.86,-418.71,0,0,, 순이익(개별),-127.83,305.46,-434.13,-49.65,-240.4,0,0
, 영업이익율(%개별),-18.41,18.93,17.48,16.69,7.97,10.7,8.5,13.51,19.14,0,0,, 영업이익율(%개별),6.72,16.56,18.41,22.15,20.74,0,0
, 개별/연결 순익(%),100,99.97,98.23,97.29,91.89,31.3,42.46,51.36,-476.4,0,0,, 개별/연결 순익(%),-92.7,77.47,115.72,-544.41,-403.15,0,0
, 연간 주가 상승율,-83.03,-52.09,-9.13,-18.8,-9.47,32.85,-4.81,5.75,32.17,-3.62,0,, EPS,56.45,161.43,-153.59,3.73,24.41,41.35,36.03
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,994.9,6168.54,5713.37,4641.04,4201.36,5581.46,5312.76,5618.1,7425.84,7157,7157,,,,,,,,,
, 주가,5375,2575,2340,1900,1720,2285,2175,2300,3040,2930,2930,,,,,,,,,
, EPS,-13526.46,1602.42,293.75,159.35,122,494.09,313.08,370.54,35.98,201.83,217.8,,,,,,,,,
, BPS,-9237.48,1686.58,2019.94,2305.58,2483.37,2655.97,3068.75,3394.45,3161.72,3363.61,3581.41,,,,,,,,,
, EPS증가율(%),78.3,111.8,-81.7,-45.8,-23.4,305,-36.6,18.4,-90.3,460.9,7.9,,,,,,,,,
, BPS증가율(%),-3.2,-118.3,19.8,14.1,7.7,7,15.5,10.6,-6.9,6.4,6.5,,,,,,,,,
, PER,-0.4,1.61,7.97,11.92,14.1,4.62,6.95,6.21,84.49,14.52,13.45,,,,,,,,,
, PBR,-0.58,1.53,1.16,0.82,0.69,0.86,0.71,0.68,0.96,0.87,0.82,,,,,,,,,
, PSR,0.17,1.15,0.98,0.87,0.78,0.37,0.41,0.56,0.84,0.81,0.78,,,,,,,,,
, ROE,146.43,95.01,14.54,6.91,4.91,18.6,10.2,10.92,1.14,6,6.08,,,,,,,,,
, ROA,-17.64,31.4,5.51,2.56,1.35,4.69,2.61,2.71,0.26,1.45,1.54,,,,,,,,,
, EV,10174.87,12917.63,12205.89,12810.81,17049.23,21212.69,21784.83,25321.84,26011.64,25743,25743,,,,,,,,,
, EBITDA,-290.15,1940.14,1841.97,1693.34,1285.39,1633.8,1946.13,2523.1,2774.25,2774.25,2774.25,,,,,,,,,
, EV/EBITDA,-35.07,6.66,6.63,7.57,13.26,12.98,11.19,10.04,9.38,9.28,9.28,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 차입금비율(%),-586.88,186.2,141.02,154.92,222.52,251.12,239.92,245.83,250.21,250.21,250.21,,,,,,,,,
, 부채비율(%),-930.15,202.55,160.72,166.6,252.14,281.49,276.27,273.2,292.07,292.07,292.07,,,,,,,,,
, 매출채권회전일수,37.71,20.29,22.86,33.43,89.61,33.64,40.83,29.13,25,25,25,,,,,,,,,
, 재고자산회전일수,13.22,23.09,22.33,31.27,71.51,13.17,21.88,26.13,30.1,30.1,30.1,,,,,,,,,
, 상장주식수 (만주),1850.98,23955.5,24416.11,24426.53,24426.51,24426.52,24426.48,24426.52,24427.11,24426.62,24426.62,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,5956.13,5354.66,5803.02,5316.93,5403.15,15264.47,12845.96,10056.57,8840.78,8856,9194,, 매출액,2499.78,2306.75,2108.34,2203.88,2221.81,2269,2168
, -매출원가,6738.94,4131.72,4728.32,4285.39,4774.61,13415.48,10960.2,8259.41,6804.14,0,0,, -매출원가,2154.67,1843.45,1619.17,1635.8,1705.71,0,0
, =매출총이익,-782.81,1222.95,1074.69,1031.54,628.53,1848.99,1885.75,1797.16,2036.65,0,0,, =매출총이익,345.11,463.3,489.17,568.08,516.1,0,0
, -판매비와관리비,313.66,209.05,91.86,171.43,187.87,900.09,535.48,509.32,577.27,0,0,, -판매비와관리비,156.42,125.55,135.27,163.57,152.89,0,0
, =영업이익,-1096.48,1013.89,982.83,860.11,440.66,948.9,1350.28,1287.84,1459.38,1368,1454,, =영업이익,188.69,337.75,353.9,404.51,363.21,336,330
, +- 비영업손익,-1407.24,2824.79,-439.72,-455.93,-89.64,155.42,-596.61,-394.19,-1193.71,0,0,, +- 비영업손익,-50.2,91.33,-665.61,-378.78,-240.65,0,0
, (금융손익),-991.36,-1310.22,-489.35,-296.2,-289.6,-667.71,-944.78,-936.11,-1002.19,0,0,, (금융손익),-234.26,-244.69,-278.46,-219.25,-259.79,0,0
, (관계기업손익),1.95,1.09,1.15,-0.69,1.32,3.81,25.43,110.76,0.13,0,0,, (관계기업손익),111.68,3.87,14.57,11.58,-29.89,0,0
, (외환손익),-150.57,124.87,42.15,20.27,91.42,-254.87,154.47,174.04,-396.92,0,0,, (외환손익),-193.17,311.12,-104.66,-152.44,-450.95,0,0
, =세전순익,-2503.72,3838.68,543.11,404.18,351.02,1104.32,753.66,893.65,265.67,0,0,, =세전순익,138.49,429.08,-311.71,25.73,122.56,0,0
, -법인세,0,0,-175.76,8.89,43.12,72.38,-29.13,-116.56,-9.61,0,0,, -법인세,-48.42,2.22,39.92,11.43,-63.18,0,0
, =순이익,-2503.72,3838.68,718.87,395.29,307.9,1031.94,782.8,1010.2,275.27,0,0,, =순이익,186.91,426.86,-351.63,14.3,185.74,0,0
, 지배주주순익,-2503.72,3838.68,717.23,389.24,298.01,1206.9,764.74,905.09,87.89,493,532,, 지배주주순익,137.89,394.31,-375.17,9.12,59.63,101,88
, 비지배주주순익,0,0,1.64,6.05,9.89,-174.96,18.06,105.11,187.38,0,0,, 비지배주주순익,49.02,32.55,23.54,5.18,126.11,0,0
, 매출원가비중,113.14,77.16,81.48,80.6,88.37,87.89,85.32,82.13,76.96,0,0,, 매출원가비중,86.19,79.92,76.8,74.22,76.77,0,0
, 매출총이익율,-13.14,22.84,18.52,19.4,11.63,12.11,14.68,17.87,23.04,0,0,, 매출총이익율,13.81,20.08,23.2,25.78,23.23,0,0
, 판관비율,5.27,3.9,1.58,3.22,3.48,5.9,4.17,5.06,6.53,0,0,, 판관비율,6.26,5.44,6.42,7.42,6.88,0,0
, 영업이익률,-18.41,18.93,16.94,16.18,8.16,6.22,10.51,12.81,16.51,15.45,15.81,, 영업이익률,7.55,14.64,16.79,18.35,16.35,14.81,15.22
, 지배주주순이익률,-42.04,71.69,12.36,7.32,5.52,7.91,5.95,9,0.99,5.57,5.79,, 지배주주순이익률,5.52,17.09,-17.79,0.41,2.68,4.45,4.06
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,405.2,2105.45,1750.45,1382.53,1206.76,2169.75,2584.97,3510.42,2590.99,0,0,, 영업활동현금흐름,880,313,221,1913,144,0,0
, 당기순이익,-2503.72,3838.68,718.87,395.29,307.9,1031.94,782.8,1010.2,275.27,0,0,, 당기순이익,186.91,426.86,-351.63,14.3,185.74,0,0
, 감가상각비,806.33,926.25,859.14,833.23,844.73,684.9,595.85,1235.26,1314.87,0,0,, 감가상각비,335.85,326.49,316.52,362.73,309.14,0,0
, 투자활동현금흐름,326.53,-25.62,-1068.39,-2512.94,-3743.27,-7663.33,-3065.94,-4729.04,-2033.87,0,0,, 투자활동현금흐름,-1528,-2884,82,-209,977,0,0
