,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,오리콤,A010470,6810,807,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,광고,3.23,110.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,105.22,0.98,0.93,0.78,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,12.60,0.85,6.60,3.80,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,83.80,3.40,1.74,0.46,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1124.94,1000.31,945.13,1262.62,1619.3,1674.4,1827.58,1985.46,1322.82,1322.82,,, 매출액,558.94,385.59,267.05,346.82,323.36,,
, 영업이익,78.33,39.95,31.89,29.79,61.54,64.35,107.34,79.56,10.33,10.34,,, 영업이익,42.09,-10.79,-3.54,-3.49,28.16,,
, 지배주주순이익,48.21,30.4,25.03,27.88,40.02,40.94,89.35,59.32,7.67,7.67,,, 지배주주순이익,32.97,-12.84,0.93,-1.08,20.66,,
, 매출총이익율(%),42.38,41.45,41.96,37,33.49,32.23,31.74,28.34,34.87,34.87,,, 매출총이익율(%),30.06,30.38,40.78,30.6,39.93,,
, 판관비율(%),35.42,37.45,38.59,34.64,29.69,28.39,25.87,24.34,34.09,34.09,,, 판관비율(%),22.53,33.18,42.1,31.61,31.23,,
, 영업이익률(%),6.96,3.99,3.37,2.36,3.8,3.84,5.87,4.01,0.78,0.78,,, 영업이익률(%),7.53,-2.8,-1.33,-1.01,8.71,,
, 매출액 YOY(%),7.94,-11.1,-5.5,33.6,28.2,3.4,9.1,8.6,-33.4,0,,, 매출액 YOY(%),-2.93,2.89,-47.4,-36.25,-42.15,,
, 영업이익 YOY(%),-11.63,-49,-20.2,-6.6,106.6,4.6,66.8,-25.9,-87,0.1,,, 영업이익 YOY(%),-34.3,-373.16,-123.34,-119.02,-33.1,,
, 지배순이익 YOY(%),-25.84,-36.9,-17.7,11.4,43.5,2.3,118.2,-33.6,-87.1,0,,, 지배순이익 YOY(%),-43.21,-341.24,-93.38,-107.11,-37.34,,
, 매출액(개별),1085.74,949.42,905.27,960.04,981.49,1002.66,1069.64,1130.09,829.69,,,, 매출액(개별),328.71,287.69,147.52,210.99,183.49,,
, 영업이익(개별),76.83,39.11,29.72,26.16,34.08,39.77,76.57,48.75,-1.43,,,, 영업이익(개별),29.38,-2.78,-9.37,-3.23,13.95,,
, 순이익(개별),47.07,29.97,23.58,26.82,46.24,27.09,60.26,32.83,-8.43,,,, 순이익(개별),23.69,-7.69,-6.73,-2.43,8.41,,
, 영업이익율(%개별),7.08,4.12,3.28,2.72,3.47,3.97,7.16,4.31,-0.17,,,, 영업이익율(%개별),8.94,-0.97,-6.35,-1.53,7.6,,
, 개별/연결 순익(%),97.64,98.59,94.21,96.2,115.54,66.17,67.44,55.34,-109.91,,,, 개별/연결 순익(%),71.85,59.89,-723.66,225,40.71,,
, 연간 주가 상승율,-7.46,-2.93,35.85,163.89,-36.95,-15.36,0.79,-2.35,8.82,25.41,,, EPS,278.22,-108.35,7.85,-9.11,174.34,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,290.07,285.91,389.7,1070.77,688.78,582.99,587.59,584.03,643.19,807,,,,,,,,,,
, 주가,2730,2650,3600,9500,5990,5070,5110,4990,5430,6810.01,,,,,,,,,,
, EPS,453.73,281.77,231.22,247.35,348.04,356.04,777.04,506.84,64.75,64.72,,,,,,,,,,
, BPS,4629.05,5675.08,5667.62,6006.41,6089.33,6326.05,6808.71,7080.66,6929.45,6926.46,,,,,,,,,,
, EPS증가율(%),-25.8,-37.9,-17.9,7,40.7,2.3,118.2,-34.8,-87.2,0,,,,,,,,,,
