,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,삼성중공업,A010140,7550,47565,,컨센서스,17338,-402,-795,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,조선,0.00,248.00,-41.91,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-8.10,-411.90,-560.70,,,,,,,,,,,,
,-3.21,1.28,-39.81,-15.46,,YOY,-5.10,16.00,64.60,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,4.10,85.90,85.60,,,,,,,,,,,,
,-6.00,0.72,-13.20,-7.70,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,135.40,7.10,2.41,0.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,144894.7,148345,128790.6,97144.42,104141.9,79012.35,52651.2,73496.56,68603.18,70523,75592,, 매출액,21571.49,18266.36,16915.05,16768.2,16653.57,17338,16270
, 영업이익,12056.57,9142.14,1830.2,-15019.05,-1472,-5241.64,-4092.52,-6165.86,-10541.44,-448,1206,, 영업이익,-2149.56,-478.36,-7077.35,-134.36,-2851.37,-402,-608
, 지배주주순이익,7963.97,6322.04,1492.25,-12054.14,-1212.31,-3387.79,-3878.51,-13108.42,-14824.46,-1512,-202,, 지배주주순이익,-3182.1,-2248.25,-7010.18,-55.43,-5510.61,-795,-607
, 매출총이익율(%),13.36,12.11,5.92,-9.9,4.56,-1.9,-0.08,0.83,-6.79,0,0,, 매출총이익율(%),-2.86,2.81,-32.97,4.92,-2.5,0,0
, 판관비율(%),5.03,5.95,4.5,5.56,5.98,4.73,7.69,9.22,8.58,0,0,, 판관비율(%),7.11,5.43,8.87,5.72,14.62,0,0
