,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,KCC,A002380,276000,24527,,컨센서스,13084,472,291,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,페인트,2.07,135.00,9.37,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-9.90,74.30,670.30,,,,,,,,,,,,
,4.11,0.50,12.24,3.12,,YOY,4.10,129.20,111.70,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-2.40,-12.40,-94.90,,,,,,,,,,,,
,111.70,0.55,0.20,6.70,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,635.20,2.90,1.51,0.26,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,32462.28,32330.43,33998.29,34143.88,34904.88,38639.9,30810.3,27195.64,50836.31,53847,56592,, 매출액,7019.31,12564.53,12434.93,12429.7,13407.16,13084,12938
, 영업이익,1989.49,2317.43,2733.92,3092.1,3265.83,3298.35,2008.64,1332.1,1338.46,3172,4307,, 영업이익,169.95,205.9,429.15,164.87,538.52,472,613
, 지배주주순이익,4446.24,2478.29,3257.45,1835.57,1523.33,417.85,-235.74,-2225.25,5963.99,2569,2735,, 지배주주순이익,-341.27,-2477.35,3744.79,-955.53,5652.08,291,418
, 매출총이익율(%),21.23,22.03,23.48,25.94,26.62,23.94,23.14,23.49,20.49,0,0,, 매출총이익율(%),22.2,19.79,21.31,19.13,21.66,0,0
, 판관비율(%),15.1,14.86,15.44,16.89,17.26,15.4,16.62,18.59,17.86,0,0,, 판관비율(%),19.78,18.15,17.86,17.8,17.64,0,0
, 영업이익률(%),6.13,7.17,8.04,9.06,9.36,8.54,6.52,4.9,2.63,5.89,7.61,, 영업이익률(%),2.42,1.64,3.45,1.33,4.02,3.61,4.74
, 매출액 YOY(%),-3.7,-0.4,5.2,0.4,2.2,10.7,-20.3,-11.7,86.9,5.9,5.1,, 매출액 YOY(%),207.01,97.84,75.17,84.79,91,4.13,4.05
, 영업이익 YOY(%),62.05,16.5,18,13.1,5.6,1,-39.1,-33.7,0.5,137,35.8,, 영업이익 YOY(%),196.51,2.43,-15.15,-63.79,216.87,129.24,42.84
, 지배순이익 YOY(%),36.48,-44.3,31.4,-43.7,-17,-72.6,-156.4,-843.9,368,-56.9,6.5,, 지배순이익 YOY(%),91.09,-846.84,395.69,-0.66,1756.19,111.75,-88.84
, 매출액(개별),28730.47,28627.98,30322.97,30676.4,31523,34264.94,26462.03,21308.24,20718.51,0,0,, 매출액(개별),3518.64,5506.88,5744.06,5472.32,3995.24,0,0
, 영업이익(개별),1482.5,1770.71,2226.95,2568.04,2757.73,2762.52,1859.63,889.21,965.1,0,0,, 영업이익(개별),-296.8,262.74,318.91,271.15,112.31,0,0
, 순이익(개별),4065.92,2233.19,2883.11,1570.17,1323.05,-270.3,-219.3,-1192.31,7058.1,0,0,, 순이익(개별),81.6,-3050.61,3944.17,-700.39,6864.94,0,0
, 영업이익율(%개별),5.16,6.19,7.34,8.37,8.75,8.06,7.03,4.17,4.66,0,0,, 영업이익율(%개별),-8.44,4.77,5.55,4.95,2.81,0,0
, 개별/연결 순익(%),91.45,90.11,88.51,85.54,86.85,-64.69,93.03,53.58,118.35,0,0,, 개별/연결 순익(%),-23.91,123.14,105.32,73.3,121.46,0,0
, 연간 주가 상승율,4.03,57.74,10.99,-19.71,-13.89,5.98,-18.9,-24.43,-3.66,39.75,0,, EPS,-3840.28,-27877.37,42139.74,-10752.48,63602.28,3274.59,4703.71
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,31244.4,49286.2,54704,44073.44,37950.66,40220.31,32619.63,24649.46,17550.78,24527,24527,,,,,,,,,
, 주가,260749,411317,456531,366542,315621,334497,271285,205000,197500,275999.8,275999.8,,,,,,,,,
, EPS,37105.8,20682.58,27185.06,15265.76,12668.97,3475.1,-1960.56,-18506.58,67112.93,28908.7,30776.68,,,,,,,,,
, BPS,411406.2,422366.4,517167.1,487180.5,495334.8,486956.4,476541.8,370249.8,548117.4,577019.9,607796.6,,,,,,,,,
, EPS증가율(%),36.5,-44.3,31.4,-43.8,-17,-72.6,-156.4,-843.9,462.6,-56.9,6.5,,,,,,,,,
, BPS증가율(%),0.1,2.7,22.4,-5.8,1.7,-1.7,-2.1,-22.3,48,5.3,5.3,,,,,,,,,
, PER,7.03,19.89,16.79,24.01,24.91,96.26,-138.37,-11.08,2.94,9.55,8.97,,,,,,,,,
, PBR,0.63,0.97,0.88,0.75,0.64,0.69,0.57,0.55,0.36,0.48,0.45,,,,,,,,,
, PSR,0.96,1.52,1.61,1.29,1.09,1.04,1.06,0.91,0.35,0.46,0.43,,,,,,,,,
, ROE,9.02,4.9,5.26,3.13,2.56,0.71,-0.41,-5,12.24,5.01,5.06,,,,,,,,,
, ROA,6.52,3.51,3.76,2.12,1.66,0.44,-0.26,-2.37,4.83,2.04,2.12,,,,,,,,,
, EV,35656.77,51792.7,55732.51,54715.22,49861.22,54360.04,39869.03,41049.32,47795.93,54772,54772,,,,,,,,,
, EBITDA,3627.78,3891.3,4280.14,4727.98,5298.76,5517.52,4502.08,3736.7,5540.24,5540.22,5540.22,,,,,,,,,
, EV/EBITDA,9.83,13.31,13.02,11.57,9.41,9.85,8.86,10.99,8.63,9.89,9.89,,,,,,,,,
, DPS,8000,8000,9000,9000,9000,9000,9000,5500,5700,5700,5700,,,,,,,,,
, 배당성향(%),17.63,31.62,27.07,48.19,58.1,211.8,0,0,7.39,19.72,18.52,,,,,,,,,
, 시가배당율(%),3.07,1.94,1.97,2.46,2.85,2.69,3.32,2.68,2.89,2.07,2.07,,,,,,,,,
, 차입금비율(%),16.5,18.93,16.45,28.03,33.53,38.33,32.67,56.35,84.7,84.7,84.7,,,,,,,,,
, 부채비율(%),37.53,38.45,38.93,47.71,53.55,62.69,56.16,110.68,135.37,135.37,135.37,,,,,,,,,
, 매출채권회전일수,86.75,89.33,90.64,93.97,95.17,96.03,99.29,80.59,65.83,65.83,65.83,,,,,,,,,
, 재고자산회전일수,71.72,69.02,71.91,76.02,74.91,68.24,91.33,84.39,82.32,82.32,82.32,,,,,,,,,
, 상장주식수 (만주),1198.26,1198.25,1198.25,1202.41,1202.41,1202.41,1202.41,1202.41,888.65,888.66,888.66,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,32462.28,32330.43,33998.29,34143.88,34904.88,38639.9,30810.3,27195.64,50836.31,53847,56592,, 매출액,7019.31,12564.53,12434.93,12429.7,13407.16,13084,12938
, -매출원가,25571.61,25208.36,26016.12,25286.22,25613.88,29390.65,23681.89,20807.78,40417.87,0,0,, -매출원가,5460.9,10078.17,9784.62,10051.86,10503.23,0,0
, =매출총이익,6890.67,7122.07,7982.17,8857.66,9290.99,9249.25,7128.41,6387.86,10418.45,0,0,, =매출총이익,1558.41,2486.36,2650.31,2377.84,2903.93,0,0
, -판매비와관리비,4901.18,4804.64,5248.26,5765.55,6025.16,5950.9,5119.77,5055.76,9079.99,0,0,, -판매비와관리비,1388.46,2280.46,2221.16,2212.97,2365.41,0,0
, =영업이익,1989.49,2317.43,2733.92,3092.1,3265.83,3298.35,2008.64,1332.1,1338.46,3172,4307,, =영업이익,169.95,205.9,429.15,164.87,538.52,472,613
, +- 비영업손익,4277.19,1106.08,2016.82,-584.79,-945.93,-2359.72,-2679.27,-3287.54,5602.76,0,0,, +- 비영업손익,171.43,-4451.85,4556.78,-1563.18,7061.01,0,0
, (금융손익),7802.82,1406.88,1258.15,-276.86,-97.09,-1426.45,-2531.95,-125.9,3146.2,0,0,, (금융손익),2826.76,-5681.81,4755.19,-2398.68,6471.49,0,0
, (관계기업손익),-1054.92,-435.53,191.83,-200.91,139.93,-96.37,80.81,-2408.91,112.13,0,0,, (관계기업손익),-1911.21,172.29,77.64,44.44,-182.24,0,0
, (외환손익),437.53,234.27,-184.98,-143.1,-3.08,-39.39,50.48,320.01,-250.15,0,0,, (외환손익),-10.73,38.32,-12.4,-101.72,-174.34,0,0
, =세전순익,6266.69,3423.51,4750.74,2507.31,2319.9,938.63,-670.63,-1955.44,6941.21,0,0,, =세전순익,341.38,-4245.94,4985.93,-1398.31,7599.53,0,0
, -법인세,1803.49,933.58,1483.8,656.79,790.28,515.64,-33.87,303.54,1800.43,0,0,, -법인세,636.44,-1075.53,1502.13,-139.79,1513.62,0,0
, =순이익,4463.2,2489.93,3266.94,1850.53,1529.62,423,-231.04,-2218.77,5608.73,0,0,, =순이익,-340.09,-2702.47,3483.81,-1258.52,6085.91,0,0
, 지배주주순익,4446.24,2478.29,3257.45,1835.57,1523.33,417.85,-235.74,-2225.25,5963.99,2569,2735,, 지배주주순익,-341.27,-2477.35,3744.79,-955.53,5652.08,291,418
, 비지배주주순익,16.96,11.64,9.49,14.96,6.29,5.15,4.71,6.48,-355.26,0,0,, 비지배주주순익,1.18,-225.12,-260.98,-302.99,433.83,0,0
, 매출원가비중,78.77,77.97,76.52,74.06,73.38,76.06,76.86,76.51,79.51,0,0,, 매출원가비중,77.8,80.21,78.69,80.87,78.34,0,0
, 매출총이익율,21.23,22.03,23.48,25.94,26.62,23.94,23.14,23.49,20.49,0,0,, 매출총이익율,22.2,19.79,21.31,19.13,21.66,0,0
, 판관비율,15.1,14.86,15.44,16.89,17.26,15.4,16.62,18.59,17.86,0,0,, 판관비율,19.78,18.15,17.86,17.8,17.64,0,0
, 영업이익률,6.13,7.17,8.04,9.06,9.36,8.54,6.52,4.9,2.63,5.89,7.61,, 영업이익률,2.42,1.64,3.45,1.33,4.02,3.61,4.74
, 지배주주순이익률,13.7,7.67,9.58,5.38,4.36,1.08,-0.77,-8.18,11.73,4.77,4.83,, 지배주주순이익률,-4.86,-19.72,30.12,-7.69,42.16,2.22,3.23
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,1058.18,3190.42,2765.13,954.14,4311.35,3328.94,5389.76,2747.8,6798.54,0,0,, 영업활동현금흐름,946,972,1159,1124,3544,0,0
, 당기순이익,4463.2,2489.93,3266.94,1850.53,1529.62,423,-231.04,-2218.77,5608.73,0,0,, 당기순이익,-340.09,-2702.47,3483.81,-1258.52,6085.91,0,0
, 감가상각비,1638.29,1573.87,1546.22,1635.88,2032.93,2219.17,2493.44,2404.6,4201.78,0,0,, 감가상각비,538.14,1114.66,1076.71,1106.05,904.36,0,0
