,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,대우조선해양,A042660,28500,30578,,컨센서스,15151,11,8,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,조선기자재,0.00,167.00,-50.63,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,3.50,-1212.60,-392.60,,,,,,,,,,,,
,35.32,0.79,2.24,-1.89,,YOY,-22.60,-99.60,-99.70,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-9.00,100.50,100.40,,,,,,,,,,,,
,-5.50,0.93,-47.80,1.40,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,1661.80,2.30,2.40,0.36,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,135435.4,145848.3,155615.6,154436.1,128192.2,111018.2,96443.84,83587.45,70301.75,71687,79056,, 매출액,21886.66,19581.07,19658.22,14414.23,16648.23,15151,15080
, 영업이익,-720.51,-10100.35,-5650.64,-21244.94,-15308.41,7330.04,10248.32,2927.61,1534.37,1831,2621,, 영업이익,1545.76,2790.14,733.85,335.66,-2325.28,11,20
, 지배주주순이익,-2327.86,-8932.73,-7736.11,-20975.13,-27341.39,6214.92,3447.22,-464.85,865.73,-673,-432,, 지배주주순이익,-905.87,2425.18,514.89,-292.15,-1782.2,8,15
, 매출총이익율(%),4.83,-0.15,0.84,-10.2,-4.92,13.91,7.79,5.61,5.63,0,0,, 매출총이익율(%),10.43,16.79,7.39,6.41,-10.24,0,0
, 판관비율(%),5.36,6.77,4.47,3.55,7.02,7.31,-2.83,2.11,3.45,0,0,, 판관비율(%),3.37,2.54,3.66,4.08,3.73,0,0
, 영업이익률(%),-0.53,-6.93,-3.63,-13.76,-11.94,6.6,10.63,3.5,2.18,2.55,3.32,, 영업이익률(%),7.06,14.25,3.73,2.33,-13.97,0.07,0.13
, 매출액 YOY(%),-2.31,7.7,6.7,-0.8,-17,-13.4,-13.1,-13.3,-15.9,2,10.3,, 매출액 YOY(%),-23.61,-5.5,-8.59,-25.99,-23.93,-22.62,-23.29
, 영업이익 YOY(%),-107.45,-1301.8,44.1,-276,27.9,147.9,39.8,-71.4,-47.6,19.3,43.1,, 영업이익 YOY(%),-51.66,39.77,-62.33,113.1,-250.43,-99.61,-97.27
, 지배순이익 YOY(%),-138.96,-283.7,13.4,-171.1,-30.4,122.7,-44.5,-113.5,286.2,-177.7,35.8,, 지배순이익 YOY(%),-142.8,24.26,-64.57,90.14,-96.74,-99.67,-97.09
, 매출액(개별),120511.2,133595.9,139485.5,138029,113854.5,106340.3,95997.59,83175.82,70415.51,0,0,, 매출액(개별),21952.15,19470.82,19551.67,14683.34,16709.68,0,0
, 영업이익(개별),-1067.02,-10267.15,-5766.97,-22637.64,-14135.48,7165.03,10444.03,2680.58,1523.6,0,0,, 영업이익(개별),1556.51,2817.35,664.96,328.54,-2287.25,0,0
, 순이익(개별),-3176.52,-9204.12,-9318.37,-23079.19,-29909.97,7391.44,9461.09,-577.22,1145.37,0,0,, 순이익(개별),-858.07,2393.81,517.68,-290.51,-1475.6,0,0
, 영업이익율(%개별),-0.89,-7.69,-4.13,-16.4,-12.42,6.74,10.88,3.22,2.16,0,0,, 영업이익율(%개별),7.09,14.47,3.4,2.24,-13.69,0,0
