,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,에스엘,A005850,25450,12268,,컨센서스,6941,363,271,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,기타 자동차부품,1.96,64.00,8.20,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,6.40,-37.20,-9.50,,,,,,,,,,,,
,18.68,0.87,4.66,3.82,,YOY,13.20,18.40,206.50,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-12.10,11.80,-27.90,,,,,,,,,,,,
,9.80,0.68,7.30,3.40,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,33.40,5.00,2.29,0.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,11624.87,12416.61,13593.8,13951.33,16205.81,14894.28,15986.34,22622.12,25050.17,29307,31488,, 매출액,6576.63,6129.43,4203.92,6823.09,7893.73,6941,7047
, 영업이익,371.45,353,597.1,632.78,1114.78,633.59,45.77,436.02,931.64,1763,2047,, 영업이익,115.69,306.71,-139.54,439.68,324.8,363,413
, 지배주주순이익,602.44,783.78,1006.19,704.98,1182.56,972.02,251.47,857.99,656.75,1432,1658,, 지배주주순이익,195.42,88.41,-42.22,234.8,375.76,271,344
, 매출총이익율(%),10.5,9.85,11.02,12.62,13.38,11.28,8.33,9.27,10.17,0,0,, 매출총이익율(%),8.96,13.75,4.14,11.04,9.86,0,0
, 판관비율(%),7.31,7.01,6.63,8.08,6.5,7.03,8.04,7.34,6.45,0,0,, 판관비율(%),7.2,8.74,7.46,4.59,5.74,0,0
, 영업이익률(%),3.2,2.84,4.39,4.54,6.88,4.25,0.29,1.93,3.72,6.02,6.5,, 영업이익률(%),1.76,5,-3.32,6.44,4.11,5.23,5.86
, 매출액 YOY(%),33.15,6.8,9.5,2.6,16.2,-8.1,7.3,41.5,10.7,17,7.4,, 매출액 YOY(%),46.31,55.97,-34.34,19.43,20.03,13.24,67.63
, 영업이익 YOY(%),25.57,-5,69.2,6,76.2,-43.2,-92.8,852.6,113.7,89.2,16.1,, 영업이익 YOY(%),163.46,965.19,-139.79,8572.19,180.75,18.35,395.97
, 지배순이익 YOY(%),-16.08,30.1,28.4,-29.9,67.7,-17.8,-74.1,241.2,-23.5,118,15.8,, 지배순이익 YOY(%),276.59,39.65,-109.68,43.81,92.28,206.53,914.78
, 매출액(개별),5781.05,5773.38,5617.6,5935.84,6388.37,7208.51,7351.4,14070.91,17393.95,0,0,, 매출액(개별),4337.36,4085.07,3424.09,4422.41,5462.39,0,0
, 영업이익(개별),105.98,86.27,191.73,258.08,325.85,328.46,55.5,443.12,1039.8,0,0,, 영업이익(개별),214.85,254.26,166.01,372.4,247.13,0,0
, 순이익(개별),232.97,345.4,477.53,518.7,649.5,1320.76,271.14,818.21,917.37,0,0,, 순이익(개별),251.56,296.44,173.14,265.68,182.1,0,0
, 영업이익율(%개별),1.83,1.49,3.41,4.35,5.1,4.56,0.75,3.15,5.98,0,0,, 영업이익율(%개별),4.95,6.22,4.85,8.42,4.52,0,0
, 개별/연결 순익(%),38.67,44.07,47.46,73.58,54.92,135.88,107.82,95.36,139.68,0,0,, 개별/연결 순익(%),128.73,335.3,-410.09,113.15,48.46,0,0
, 연간 주가 상승율,-32.14,15.55,6.42,-0.87,24.93,13.69,-18.57,-9.02,12.32,56.62,0,, EPS,405.4,183.41,-87.59,487.09,779.52,562.19,713.63
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,4791.91,5536.94,5892.53,5841.73,7297.93,8296.95,6756.09,8748.89,7833.03,12268,12268,,,,,,,,,
, 주가,11279,13033,13870,13750,17178,19529,15902,14467,16250,25450.01,25450.01,,,,,,,,,
, EPS,1418,1844.88,2368.4,1659.35,2783.53,2287.9,591.89,1418.76,1362.46,2970.69,3439.53,,,,,,,,,
, BPS,14261.2,16037.57,18103.38,19635.54,22158.19,23724.07,23668.1,22497.09,29241.15,32211.23,35650.76,,,,,,,,,
, EPS증가율(%),-16.1,30.1,28.4,-29.9,67.7,-17.8,-74.1,139.7,-4,118,15.8,,,,,,,,,
, BPS증가율(%),0.1,12.5,12.9,8.5,12.8,7.1,-0.2,-4.9,30,10.2,10.7,,,,,,,,,
, PER,7.95,7.06,5.86,8.29,6.17,8.54,26.87,10.2,11.93,8.57,7.4,,,,,,,,,
, PBR,0.79,0.81,0.77,0.7,0.78,0.82,0.67,0.64,0.56,0.79,0.71,,,,,,,,,
, PSR,0.41,0.45,0.43,0.42,0.45,0.56,0.42,0.39,0.31,0.42,0.39,,,,,,,,,
, ROE,9.94,11.5,13.08,8.45,12.56,9.64,2.5,6.31,4.66,9.22,9.65,,,,,,,,,
