,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,롯데쇼핑,A023530,125500,35502,,컨센서스,39804,1427,249,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,백화점,2.23,196.00,28.58,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-2.10,62.80,-586.00,,,,,,,,,,,,
,-4.52,0.36,-8.02,2.71,,YOY,-2.40,173.60,133.90,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.60,-21.40,105.50,,,,,,,,,,,,
,-12.50,0.41,-3.90,3.10,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,92.20,9.70,1.08,0.20,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,250436.8,282117,280995.7,291276.6,241143.3,179260.6,178207.8,176220,161843.8,161984,163243,, 매출액,43140.07,40767.14,40458.51,41059.24,39558.93,39804,40867
, 영업이익,14674.68,14852.61,11883.79,8537.13,7633.26,8010.38,5970.04,4279.11,3460.84,6159,7472,, 영업이익,435.51,521.48,13.9,1110.45,1815.02,1427,928
, 지배주주순이익,10802.61,7884.45,5266.5,-3830.67,1681.95,-1363.95,-5448.74,-8963.26,-7859.4,1013,1810,, 지배주주순이익,-9955.13,-734.72,-2371.66,-218.21,-4534.81,249,-461
, 매출총이익율(%),30.46,30.71,31.19,30.59,32.64,42.55,42.13,42.21,40.41,0,0,, 매출총이익율(%),43.69,39.7,40.23,39.38,42.41,0,0
, 판관비율(%),24.6,25.45,26.96,27.66,29.48,38.08,38.78,39.78,38.28,0,0,, 판관비율(%),42.68,38.42,40.19,36.68,37.82,0,0
, 영업이익률(%),5.86,5.26,4.23,2.93,3.17,4.47,3.35,2.43,2.14,3.8,4.58,, 영업이익률(%),1.01,1.28,0.03,2.7,4.59,3.59,2.27
, 매출액 YOY(%),12.54,12.6,-0.4,3.7,-17.2,-25.7,-0.6,-1.1,-8.2,0.1,0.8,, 매출액 YOY(%),-1.92,-8.32,-9.21,-6.78,-8.3,-2.36,1.01
, 영업이익 YOY(%),-13.42,1.2,-20,-28.2,-10.6,4.9,-25.5,-28.3,-19.1,78,21.3,, 영업이익 YOY(%),-51.76,-74.59,-98.48,26.77,316.76,173.64,6576.26
, 지배순이익 YOY(%),15.93,-27,-33.2,-172.7,143.9,-181.1,-299.5,-64.5,12.3,112.9,78.7,, 지배순이익 YOY(%),-121.87,-182.58,-567.26,46.18,54.45,133.89,80.56
, 매출액(개별),161218.4,165629.6,161116.4,161773.3,160423.7,105718.2,102177.9,96953.25,87080.84,0,0,, 매출액(개별),24062.38,22639.37,21229.34,22615.2,20596.92,0,0
, 영업이익(개별),11375.62,11845.27,9934.95,7147.43,7198.58,4901.51,4031.4,2710.2,1340.08,0,0,, 영업이익(개별),1022.85,115.47,-786.85,542.58,1468.88,0,0
, 순이익(개별),10182.15,6184.71,5453.17,-3044.12,517.83,3696.38,-5029.18,-7537.01,-10319.97,0,0,, 순이익(개별),-7960.27,-37.4,-5606.99,295.23,-4970.81,0,0
, 영업이익율(%개별),7.06,7.15,6.17,4.42,4.49,4.64,3.95,2.8,1.54,0,0,, 영업이익율(%개별),4.25,0.51,-3.71,2.4,7.13,0,0
, 개별/연결 순익(%),94.26,78.44,103.54,79.47,30.79,-271.01,92.3,84.09,131.31,0,0,, 개별/연결 순익(%),79.96,5.09,236.42,-135.3,109.61,0,0
, 연간 주가 상승율,11.05,7.16,-32.43,-14.84,-4.73,-2.01,6.03,-35.78,-24.35,22.44,0,, EPS,-35191.56,-2597.25,-8383.86,-771.38,-16030.63,880.22,-1629.64
,,,,,,,,,,,,,,,,,,,,,
