,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,NH투자증권,A005940,11950,33628,,컨센서스,5293,3032,2306,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,증권,5.86,981.00,5.16,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-24.10,-55.60,-44.50,,,,,,,,,,,,
,5.83,0.58,9.95,52.84,,YOY,113.10,463.60,616.40,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,56.30,263.00,205.10,,,,,,,,,,,,
,9.40,0.68,7.10,38.90,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,64.70,4.20,0.92,0.42,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,6706.83,4192.93,7091.29,10767.55,9347.52,11683.94,12316.29,13873.03,16808.59,54887,53273,, 매출액,2801.21,2483.51,5061.4,5877.95,3385.73,5293,4814
, 영업이익,1091.92,224.1,1254.7,3141.31,3019.47,4592.04,5401.44,5753.87,7872.51,9859,9388,, 영업이익,684.31,538,2962.52,3536.73,835.26,3032,2585
, 지배주주순이익,870.85,160.34,810.84,2150.7,2360.72,3501.09,3608.62,4755.17,5769.71,6649,6202,, 지배주주순이익,1164.38,321.89,2294.92,2397.07,755.83,2306,1893
, 매출총이익율(%),100,100,100,100,100,100,100,100,100,0,0,, 매출총이익율(%),100,100,100,100,100,0,0
, 판관비율(%),83.72,94.66,82.31,70.83,67.7,60.7,56.14,58.52,53.16,0,0,, 판관비율(%),75.57,78.34,41.47,39.83,75.33,0,0
, 영업이익률(%),16.28,5.34,17.69,29.17,32.3,39.3,43.86,41.48,46.84,17.96,17.62,, 영업이익률(%),24.43,21.66,58.53,60.17,24.67,57.28,53.7
, 매출액 YOY(%),-18.73,-37.5,69.1,51.8,-13.2,25,5.4,12.6,21.2,226.5,-2.9,, 매출액 YOY(%),36.19,-44.37,43.3,91.14,20.87,113.13,-4.89
, 영업이익 YOY(%),-53.15,-79.5,459.9,150.4,-3.9,52.1,17.6,6.5,36.8,25.2,-4.8,, 영업이익 YOY(%),30.68,-77.3,94.19,201.34,22.06,463.57,-12.74
, 지배순이익 YOY(%),-47.56,-81.6,405.7,165.2,9.8,48.3,3.1,31.8,21.3,15.2,-6.7,, 지배순이익 YOY(%),1020.24,-81.19,113.78,197.45,-35.09,616.39,-17.51
, 매출액(개별),6454.04,4179.55,6668.03,10238.47,8864.51,11639.19,11458.43,12910.23,15600.49,0,0,, 매출액(개별),2670.76,2737.15,4354.14,4975.75,3533.45,0,0
, 영업이익(개별),1182.27,444.97,1110.11,2916.94,2858.37,4863.33,4908.35,5227.3,7239.04,0,0,, 영업이익(개별),672.96,922.85,2395.97,2763.49,1156.73,0,0
, 순이익(개별),762.49,302.22,683.76,2045.69,2110.82,3543.26,3241.46,4301.84,4892.11,0,0,, 순이익(개별),1121.99,625.44,1640.72,1890.49,735.46,0,0
, 영업이익율(%개별),18.32,10.65,16.65,28.49,32.25,41.78,42.84,40.49,46.4,0,0,, 영업이익율(%개별),25.2,33.72,55.03,55.54,32.74,0,0
, 개별/연결 순익(%),87.56,188.49,84.33,95.12,89.41,101.2,89.83,90.47,84.79,0,0,, 개별/연결 순익(%),96.36,194.3,71.49,78.87,97.3,0,0
, 연간 주가 상승율,11.79,-19.07,6.88,-1.46,-4.46,44.04,-6.12,-2.68,-11.02,5.75,0,, EPS,413.77,114.39,815.52,851.82,268.59,819.46,672.69
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,23611.58,19108.45,20423.52,28422.3,27155.96,39115.84,36723.86,35738.93,31799.2,33628,33628,,,,,,,,,
, 주가,11850,9590,10250,10100,9650,13900,13050,12700,11300,11950,11950,,,,,,,,,
, EPS,437.06,80.47,406.94,764.26,838.89,1244.13,1282.34,1689.77,2050.3,2362.78,2203.93,,,,,,,,,
, BPS,17437.09,17263.01,21926.52,16141.27,16484.25,17165.77,17936.95,19136.13,20602.49,22965.48,25169.41,,,,,,,,,
, EPS증가율(%),-47.6,-81.6,405.7,87.8,9.8,48.3,3.1,31.8,21.3,15.2,-6.7,,,,,,,,,
, BPS증가율(%),0,-1,27,-26.4,2.1,4.1,4.5,6.7,7.7,11.5,9.6,,,,,,,,,
, PER,27.11,119.17,25.19,13.22,11.5,11.17,10.18,7.52,5.51,5.06,5.42,,,,,,,,,
, PBR,0.68,0.56,0.47,0.63,0.59,0.81,0.73,0.66,0.55,0.52,0.47,,,,,,,,,
, PSR,3.52,4.56,2.88,2.64,2.91,3.35,2.98,2.58,1.89,0.61,0.63,,,,,,,,,
, ROE,2.51,0.47,1.86,4.73,5.09,7.25,7.15,8.83,9.95,10.29,8.76,,,,,,,,,
, ROA,0.32,0.05,0.2,0.52,0.55,0.8,0.68,0.95,0.92,1.05,0.97,,,,,,,,,
, EV,23611.58,19108.45,20423.52,28422.3,27155.96,39115.84,36723.86,35738.93,31799.2,33628,33628,,,,,,,,,
, EBITDA,1486.42,477.9,1482.18,3388.2,3247.34,4823.42,5650.08,6171.72,8343.07,8343.07,8343.07,,,,,,,,,
, EV/EBITDA,15.88,39.98,13.78,8.39,8.36,8.11,6.5,5.79,3.81,4.03,4.03,,,,,,,,,
, DPS,100,50,160,400,400,500,500,500,700,700,700,,,,,,,,,
, 배당성향(%),26.02,73.6,60.23,56.11,51.12,43.02,41.74,31.7,36.51,29.63,31.76,,,,,,,,,
, 시가배당율(%),0.84,0.52,1.56,3.96,4.15,3.6,3.83,3.94,6.19,5.86,5.86,,,,,,,,,
, 차입금비율(%),331.16,378.75,397.97,386.03,369.4,382.4,384.52,375.04,466.38,466.38,466.38,,,,,,,,,
, 부채비율(%),682.36,769.8,837.83,816.51,824.34,807.59,957.08,828.68,981.16,981.16,981.16,,,,,,,,,
, 매출채권회전일수,0,0,0,0,0,0,0,0,1521.4,1521.4,1521.4,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,NaN,NaN,,,,,,,,,
, 상장주식수 (만주),19925.38,19925.39,19925.39,28140.89,28140.89,28140.89,28140.89,28140.89,28140.88,28140.59,28140.59,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,6706.83,4192.93,7091.29,10767.55,9347.52,11683.94,12316.29,13873.03,16808.59,54887,53273,, 매출액,2801.21,2483.51,5061.4,5877.95,3385.73,5293,4814
, -매출원가,0,0,0,0,0,0,0,0,0,0,0,, -매출원가,0,0,0,0,0,0,0
, =매출총이익,6706.83,4192.93,7091.29,10767.55,9347.52,11683.94,12316.29,13873.03,16808.59,0,0,, =매출총이익,2801.21,2483.51,5061.4,5877.95,3385.73,0,0
, -판매비와관리비,5614.91,3968.83,5836.59,7626.24,6328.05,7091.9,6914.85,8119.16,8936.08,0,0,, -판매비와관리비,2116.9,1945.51,2098.88,2341.22,2550.47,0,0
, =영업이익,1091.92,224.1,1254.7,3141.31,3019.47,4592.04,5401.44,5753.87,7872.51,9859,9388,, =영업이익,684.31,538,2962.52,3536.73,835.26,3032,2585
, +- 비영업손익,-11.84,6.13,-55.89,-319.39,0.24,-166.56,-353.79,578.3,18.64,0,0,, +- 비영업손익,801.26,-120.32,116.56,-211.01,233.41,0,0
, (금융손익),0,0,0,0,0,0,0,0,0,0,0,, (금융손익),0,0,0,0,0,0,0
, (관계기업손익),11.04,24.43,-20.61,-25.27,119.94,1.77,-148.43,10.04,324.02,0,0,, (관계기업손익),-8.65,-48.16,187.55,-118.01,302.64,0,0
, (외환손익),0,0,0,0,0,0,0,0,0,0,0,, (외환손익),0,0,0,0,0,0,0
, =세전순익,1080.08,230.23,1198.81,2821.92,3019.71,4425.48,5047.65,6332.17,7891.15,0,0,, =세전순익,1485.57,417.68,3079.08,3325.72,1068.67,0,0
, -법인세,205.17,70.15,386.16,679.52,657.5,929.15,1432.92,1568.39,2122.37,0,0,, -법인세,320.69,106.81,773.62,929.63,312.31,0,0
, =순이익,874.91,160.08,812.65,2142.4,2362.21,3496.33,3614.73,4763.78,5768.78,0,0,, =순이익,1164.88,310.87,2305.46,2396.09,756.36,0,0
