,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,한국조선해양,A009540,133500,94482,,컨센서스,37452,537,221,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,조선,0.00,103.00,60.10,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-2.00,-2722.30,-27614.10,,,,,,,,,,,,
,-11.33,0.87,-7.65,0.04,,YOY,-5.10,-55.90,-83.70,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,4.80,129.70,102.50,,,,,,,,,,,,
,22.00,0.70,3.40,-0.20,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,274.10,2.30,2.08,0.46,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,549737,541880.9,527872.8,463176.4,223004.4,154688.4,131610.5,151825.5,149036.6,154200,163333,, 매출액,43419.41,39445.63,39255.24,34597.79,35737.93,37452,38659
, 영업이익,20055.3,8019.83,-32739.93,-15849.06,3915.3,146.46,-4813.65,2901.68,743.67,2910,4450,, 영업이익,1698.68,1216.53,929.93,406.61,-1809.41,537,722
, 지배주주순이익,9926.06,2787.06,-17688.3,-13498.52,5451.71,24577.5,-4890.6,1640.79,-8337.87,1236,2404,, 지배주주순이익,-253.09,1355.57,-33.77,-855.16,-8804.51,221,226
, 매출총이익율(%),8.46,6.01,-1.4,3.24,8.84,6.68,3.02,6.53,5,0,0,, 매출총이익율(%),8.77,7.35,6.77,5.16,0.29,0,0
