,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,삼성전자,A005930,84000,5014617,,컨센서스,611961,91003,63681,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,650000,93000,0,,,,,,,,,,,,
,종합 반도체,3.56,37.00,13.05,,컨센대비,6.20,2.20,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,1.70,-1.30,-8.00,,,,,,,,,,,,
,19.22,1.87,9.75,15.76,,YOY,17.50,44.20,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,5.60,2.80,0.00,,,,,,,,,,,,
,9.80,1.32,13.70,17.40,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,18.50,5.30,1.91,0.96,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,2011036,2286927,2062060,2006535,2018668,2395754,2437714,2304009,2368070,2669079,2907865,, 매출액,598847.6,553251.8,529661.4,669641.6,615515.1,650000,621106
, 영업이익,290493.4,367850.1,250250.7,264134.4,292406.7,536450.4,588866.7,277685.1,359938.8,483708,624888,, 영업이익,71602.7,64473.45,81462.92,123532.4,90470.01,93000,101210
, 지배주주순이익,231853.8,298212.2,230825,186946.3,224156.5,413445.7,438908.8,215050.5,260908.5,354944,457370,, 지배주주순이익,52279.95,48895.99,54889.64,92668.14,64454.69,63681,72063
, 매출총이익율(%),37.02,39.79,37.79,38.46,40.42,46.03,45.69,36.09,38.98,0,0,, 매출총이익율(%),35.62,37.09,39.76,40.31,38.58,0,0
, 판관비율(%),22.58,23.7,25.65,25.3,25.93,23.64,21.53,24.04,23.79,0,0,, 판관비율(%),23.66,25.43,24.38,21.86,23.88,0,0
, 영업이익률(%),14.44,16.08,12.14,13.16,14.49,22.39,24.16,12.05,15.2,18.12,21.49,, 영업이익률(%),11.96,11.65,15.38,18.45,14.7,14.31,16.3
, 매출액 YOY(%),21.88,13.7,-9.8,-2.7,0.6,18.7,1.8,-5.5,2.8,12.7,8.9,, 매출액 YOY(%),1.05,5.61,-5.63,8,2.78,17.49,17.26
