,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,다산네트웍스,A039560,10250,3597,,컨센서스,904,-14,-29,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,통신장비,0.00,96.00,36.33,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,3.90,-266.30,-432.50,,,,,,,,,,,,
,-26.75,2.29,-8.56,0.36,,YOY,33.90,84.00,63.10,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-23.30,35.20,77.60,,,,,,,,,,,,
,-15.80,1.49,-11.10,-1.20,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,163.40,7.10,2.98,0.63,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1339.13,1426.77,1639.73,1805.63,1889.11,3067.9,3567.98,4406.68,4049.84,4545,5669,, 매출액,1066.04,674.91,968.29,1228.62,1178.03,904,1002
, 영업이익,59.88,57.42,23.74,-41.26,-139.14,-0.73,121.91,-11.51,-58.04,62,456,, 영업이익,-73.96,-87.46,20.14,30.91,-21.62,-14,11
, 지배주주순이익,-98.53,13.73,-27.43,-51.03,-347.43,-15.72,-260.59,16.02,-134.49,-16,385,, 지배주주순이익,-26.64,-78.65,44.3,29.54,-129.68,-29,-8
, 매출총이익율(%),39.2,33.86,29.88,25.46,30.73,34.09,34.03,33.26,34.53,0,0,, 매출총이익율(%),34.74,36.72,35.68,31.51,35.47,0,0
, 판관비율(%),34.72,29.84,28.43,27.75,38.1,34.12,30.61,33.52,35.96,0,0,, 판관비율(%),41.68,49.68,33.6,29,37.3,0,0
, 영업이익률(%),4.47,4.02,1.45,-2.29,-7.37,-0.02,3.42,-0.26,-1.43,1.36,8.04,, 영업이익률(%),-6.94,-12.96,2.08,2.52,-1.84,-1.55,1.1
, 매출액 YOY(%),-7.07,6.5,14.9,10.1,4.6,62.4,16.3,23.5,-8.1,12.2,24.7,, 매출액 YOY(%),0.2,-32.55,-20.35,9.26,10.51,33.94,3.48
, 영업이익 YOY(%),453.13,-4.1,-58.7,-273.8,-237.2,99.5,16800,-109.4,-404.3,206.8,635.5,, 영업이익 YOY(%),-309.4,-541.94,-67.42,261.49,70.77,83.99,-45.38
, 지배순이익 YOY(%),-271.08,113.9,-299.8,-86,-580.8,95.5,-1557.7,106.1,-939.5,88.1,2506.3,, 지배순이익 YOY(%),85.53,-216.93,337.79,594.81,-386.79,63.13,-118.06
, 매출액(개별),1226.97,1308.08,1548.56,595.81,283.09,297.57,369.03,699.09,316.8,0,0,, 매출액(개별),101.93,57.63,73.79,75.8,109.57,0,0
, 영업이익(개별),70.74,59.5,23.9,1.79,-4.11,5.96,14.66,65.76,2.13,0,0,, 영업이익(개별),2.69,-3.55,-5.77,2.09,9.36,0,0
, 순이익(개별),-126.67,33.25,3.33,-21.24,-193.88,10.56,-295.24,45.35,50.75,0,0,, 순이익(개별),-14.36,-2.6,35.48,9.62,8.25,0,0
, 영업이익율(%개별),5.77,4.55,1.54,0.3,-1.45,2,3.97,9.41,0.67,0,0,, 영업이익율(%개별),2.64,-6.16,-7.82,2.76,8.54,0,0
, 개별/연결 순익(%),128.56,242.17,-12.14,41.62,55.8,-67.18,113.3,283.08,-37.74,0,0,, 개별/연결 순익(%),53.9,3.31,80.09,32.57,-6.36,0,0
, 연간 주가 상승율,-10.52,18.23,18.25,-4.32,6.29,2.88,1.62,18.43,63.6,-23.22,0,, EPS,-75.91,-224.12,126.24,84.18,-369.54,-82.64,-22.8
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,856.36,1012.49,1197.25,1237.66,1425.43,1683,2011.64,2617.59,4684.52,3597,3597,,,,,,,,,
, 주가,4635,5480,6480,6200,6590,6780,6890,8160,13350,10250,10250,,,,,,,,,
, EPS,-533.29,74.31,-148.46,-255.63,-1606.23,-63.33,-892.54,49.94,-383.27,-45.59,1097.09,,,,,,,,,
, BPS,7241.38,7398.91,7219.87,6389.64,5176.93,5255.61,4439.33,5001.85,4477.83,4431.89,5528.98,,,,,,,,,
, EPS증가율(%),-271.1,113.9,-299.8,-72.2,-528.3,96.1,-1309.4,105.6,-867.5,88.1,2506.2,,,,,,,,,
, BPS증가율(%),-0.1,2.2,-2.4,-11.5,-19,1.5,-15.5,12.7,-10.5,-1,24.8,,,,,,,,,
, PER,-8.69,73.74,-43.65,-24.25,-4.1,-107.06,-7.72,163.4,-34.83,-224.81,9.34,,,,,,,,,
, PBR,0.64,0.74,0.9,0.97,1.27,1.29,1.55,1.63,2.98,2.31,1.85,,,,,,,,,
, PSR,0.64,0.71,0.73,0.69,0.75,0.55,0.56,0.59,1.16,0.79,0.63,,,,,,,,,
, ROE,-7.36,1,-2.06,-4,-31.03,-1.2,-20.11,1,-8.56,-1.03,19.84,,,,,,,,,
, ROA,-4.61,0.57,-1.06,-1.44,-9.36,-0.45,-7.12,0.35,-2.97,-0.35,7.86,,,,,,,,,
, EV,869.14,1072.44,1560.87,2240.03,2244.77,1972.84,2277.83,2951.19,4931.98,3350,3350,,,,,,,,,
, EBITDA,123.41,100.81,64.58,31.94,-58.38,76.05,174.13,107.77,60.17,60.18,60.18,,,,,,,,,
, EV/EBITDA,7.04,10.64,24.17,70.13,-38.45,25.94,13.08,27.38,81.97,55.67,55.67,,,,,,,,,
, DPS,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 배당성향(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 시가배당율(%),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 차입금비율(%),34.37,46.2,58.17,104.73,95.29,62.07,55.69,44.48,29.8,29.8,29.8,,,,,,,,,
, 부채비율(%),59.54,74.07,93.76,159.58,151.44,111.4,118.46,95.24,95.88,95.88,95.88,,,,,,,,,
, 매출채권회전일수,79.39,108.79,143.68,163.25,139.49,90.02,99.32,114.43,106.48,106.48,106.48,,,,,,,,,
, 재고자산회전일수,79.17,74.8,65.98,73.62,135.04,61.89,71.9,56.41,64.52,64.52,64.52,,,,,,,,,
, 상장주식수 (만주),1847.59,1847.61,1847.61,1996.23,2163.02,2482.3,2919.65,3207.83,3509,3509.27,3509.27,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1339.13,1426.77,1639.73,1805.63,1889.11,3067.9,3567.98,4406.68,4049.84,4545,5669,, 매출액,1066.04,674.91,968.29,1228.62,1178.03,904,1002
, -매출원가,814.25,943.62,1149.84,1345.86,1308.51,2021.94,2353.9,2941.17,2651.59,0,0,, -매출원가,695.67,427.09,622.83,841.46,760.22,0,0
, =매출총이익,524.88,483.14,489.88,459.77,580.6,1045.96,1214.08,1465.51,1398.25,0,0,, =매출총이익,370.37,247.82,345.46,387.16,417.81,0,0
, -판매비와관리비,465,425.72,466.14,501.04,719.74,1046.69,1092.17,1477.02,1456.29,0,0,, -판매비와관리비,444.33,335.28,325.32,356.25,439.43,0,0
, =영업이익,59.88,57.42,23.74,-41.26,-139.14,-0.73,121.91,-11.51,-58.04,62,456,, =영업이익,-73.96,-87.46,20.14,30.91,-21.62,-14,11
, +- 비영업손익,-174.76,-15.12,-52.72,-32.68,-282.22,-49.56,-342.4,-60.06,-201.51,0,0,, +- 비영업손익,-17.46,-49.64,36.01,20.85,-208.73,0,0
, (금융손익),-47.07,-20.27,-18.49,-34.68,-44.76,47.36,-81.55,-35.66,28.45,0,0,, (금융손익),-6.56,-19.74,8.37,-1.61,41.43,0,0
, (관계기업손익),-23.83,-34.26,-31.88,13.91,-27.17,-22.73,-88.03,-36.51,-56.14,0,0,, (관계기업손익),12.78,-35.49,36.79,25.26,-82.71,0,0
, (외환손익),1.72,9.5,10.62,9.4,2.43,-48.62,-1.77,16.61,-40.74,0,0,, (외환손익),-19.78,20.91,-12.24,0.01,-49.43,0,0
, =세전순익,-114.88,42.3,-28.98,-73.94,-421.35,-50.29,-220.49,-71.57,-259.55,0,0,, =세전순익,-91.42,-137.1,56.14,51.76,-230.36,0,0
, -법인세,-18.25,13.58,-1.76,6.73,29.57,-13.16,12.5,30.05,45.54,0,0,, -법인세,25.09,-0.06,17.89,19.41,8.3,0,0
, =순이익,-115.36,32.34,-27.21,-32.53,-412.14,-24.95,-247.71,-95.49,-298.45,0,0,, =순이익,-116.65,-137.03,44.2,28.39,-234.01,0,0
, 지배주주순익,-98.53,13.73,-27.43,-51.03,-347.43,-15.72,-260.59,16.02,-134.49,-16,385,, 지배주주순익,-26.64,-78.65,44.3,29.54,-129.68,-29,-8
, 비지배주주순익,-16.83,18.62,0.22,18.51,-64.71,-9.23,12.88,-111.51,-163.96,0,0,, 비지배주주순익,-90.01,-58.38,-0.1,-1.15,-104.33,0,0
, 매출원가비중,60.8,66.14,70.12,74.54,69.27,65.91,65.97,66.74,65.47,0,0,, 매출원가비중,65.26,63.28,64.32,68.49,64.53,0,0
, 매출총이익율,39.2,33.86,29.88,25.46,30.73,34.09,34.03,33.26,34.53,0,0,, 매출총이익율,34.74,36.72,35.68,31.51,35.47,0,0
, 판관비율,34.72,29.84,28.43,27.75,38.1,34.12,30.61,33.52,35.96,0,0,, 판관비율,41.68,49.68,33.6,29,37.3,0,0
, 영업이익률,4.47,4.02,1.45,-2.29,-7.37,-0.02,3.42,-0.26,-1.43,1.36,8.04,, 영업이익률,-6.94,-12.96,2.08,2.52,-1.84,-1.55,1.1
, 지배주주순이익률,-7.36,0.96,-1.67,-2.83,-18.39,-0.51,-7.3,0.36,-3.32,-0.35,6.79,, 지배주주순이익률,-2.5,-11.65,4.58,2.4,-11.01,-3.21,-0.8
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,64.47,-14.45,-220.26,108.3,-188.91,89.61,-45.18,-290.82,258.81,0,0,, 영업활동현금흐름,-128,95,36,-14,142,0,0
, 당기순이익,-115.36,32.34,-27.21,-32.53,-412.14,-24.95,-247.71,-95.49,-298.45,0,0,, 당기순이익,-116.65,-137.03,44.2,28.39,-234.01,0,0
, 감가상각비,63.53,43.39,40.84,73.2,80.76,76.78,52.22,119.28,118.21,0,0,, 감가상각비,36.54,30.74,34.92,25.06,27.49,0,0
, 투자활동현금흐름,-178.91,-89.95,-57.96,-315.67,31.18,-367.7,-1.72,-233.48,-47.37,0,0,, 투자활동현금흐름,-172,-5,-97,-39,93,0,0
, 유형자산취득,-39.74,-28.06,-49.77,-67.85,-47.93,-35.83,-17.03,-31.06,-26.01,0,0,, 유형자산취득,-6.93,-5.32,-8.2,-3.18,-9.31,0,0
, 재무활동현금흐름,-236.35,221.45,123.82,345.43,299.87,195.21,103.77,553.56,10.78,0,0,, 재무활동현금흐름,-255.3,-47.21,185.82,-74.53,-53.3,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,1004.06,1264.68,1441.58,1670.54,2177.72,2054.76,2482.07,2943.93,2878.62,0,0,, 1. 유동자산,2943.93,2772.14,3117.93,3045.38,2878.62,0,0
,    현금성자산,145.37,262.05,107.23,245.39,396.93,303.76,411.5,446.84,657.72,0,0,,    현금성자산,446.84,501.45,598.89,475.18,657.72,0,0
, 매출채권,291.26,425.27,645.45,807.57,721.94,756.6,970.87,1381.55,1181.49,0,0,, 매출채권,1381.55,1227.92,1165.54,1340.1,1181.49,0,0
, 재고자산,176.61,193.37,207.85,271.44,484.12,342.86,463.67,454.57,468.71,0,0,, 재고자산,454.57,534.42,612.08,585.32,468.71,0,0
, 2. 비유동자산,1131.5,1145.71,1148.4,1884.7,1535.19,1401.08,1177.9,1590.9,1649.87,0,0,, 2. 비유동자산,1590.9,1584.36,1646.52,1655.71,1649.87,0,0
, 유형자산,402.27,423.63,431.33,797.95,614.58,429.23,436.37,603.51,849.94,0,0,, 유형자산,603.51,595.27,601.48,588.97,849.94,0,0
, 무형자산,147.11,134.78,118.54,149.89,171.77,115.52,92.18,201.68,65.34,0,0,, 무형자산,201.68,191.82,180.61,169.44,65.34,0,0
,     투자자산 등,582.12,587.31,598.53,936.86,748.85,856.33,649.34,785.71,734.59,0,0,,     투자자산 등,785.71,797.28,864.43,897.3,734.59,0,0
,      * 지분투자,156.76,175.74,149.53,530.52,371.01,416.45,299.64,280.5,225.15,0,0,,      * 지분투자,280.5,305.48,354.53,387.23,225.15,0,0
, 1+2= 총자산,2135.55,2410.39,2589.97,3555.24,3712.92,3455.84,3659.96,4534.83,4528.49,4512.49,4897.49,, 1+2= 총자산,4534.83,4356.5,4764.45,4701.09,4528.49,0,0
,    매입채무,130.01,173.88,255.31,421.15,430.7,353.65,532.85,490.08,571.83,0,0,,    매입채무,490.08,478.39,549.82,536.76,571.83,0,0
