,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,서울가스,A017390,96300,4815,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,도시가스,17.39,63.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,3.68,0.47,12.71,0.62,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,9.40,0.44,4.50,0.30,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,25.10,2.80,0.89,0.31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,19282.8,21396.58,20328.68,15402.71,12720.4,13504.21,13889.7,13610.02,12807.11,12807.1,,, 매출액,4150.44,5403.85,2227.74,1343.81,3831.7,,
, 영업이익,150.75,148.3,74.28,-24.77,-67.01,101.33,43.42,104.58,79.9,79.9,,, 영업이익,42.43,195.59,-23.13,-142.57,50.01,,
, 지배주주순이익,651.05,671.13,607.25,444.99,231.98,363.27,413.82,291.78,1310.13,1310.13,,, 지배주주순이익,32.64,198.45,32.7,1109.72,-30.74,,
, 매출총이익율(%),8.61,7.87,8.44,9.73,11.89,11.91,11.39,13.66,14.76,14.76,,, 매출총이익율(%),15.51,11.82,18.02,21.88,14.51,,
, 판관비율(%),7.83,7.18,8.08,9.89,12.42,11.16,11.08,12.89,14.13,14.13,,, 판관비율(%),14.49,8.2,19.06,32.49,13.21,,
, 영업이익률(%),0.78,0.69,0.37,-0.16,-0.53,0.75,0.31,0.77,0.62,0.62,,, 영업이익률(%),1.02,3.62,-1.04,-10.61,1.31,,
, 매출액 YOY(%),13.01,11,-5,-24.2,-17.4,6.2,2.9,-2,-5.9,0,,, 매출액 YOY(%),-5.98,-5.5,0.9,-12.36,-7.68,,
, 영업이익 YOY(%),1676.28,-1.6,-49.9,-133.3,-170.5,251.2,-57.1,140.9,-23.6,0,,, 영업이익 YOY(%),-29.62,9.11,-308.19,-11.19,17.86,,
, 지배순이익 YOY(%),17.48,3.1,-9.5,-26.7,-47.9,56.6,13.9,-29.5,349,0,,, 지배순이익 YOY(%),-81.14,6.07,-72.43,2483.42,-194.18,,
, 매출액(개별),18851.54,18858.66,18267.74,15331.73,12653.6,13438.98,13820.43,13525.28,12719.68,,,, 매출액(개별),4127.49,5382.25,2205.89,1322.7,3808.85,,
, 영업이익(개별),157.92,110.81,36.32,-11.17,-59.3,113.17,29.62,98.1,68.17,,,, 영업이익(개별),37.28,202.2,-38.59,-140.66,45.21,,
, 순이익(개별),596.43,585.17,529.84,475.97,345.77,441.95,306.17,140.76,1538.18,,,, 순이익(개별),-48.63,228.27,0.24,1340.72,-31.05,,
, 영업이익율(%개별),0.84,0.59,0.2,-0.07,-0.47,0.84,0.21,0.73,0.54,,,, 영업이익율(%개별),0.9,3.76,-1.75,-10.63,1.19,,
, 개별/연결 순익(%),91.61,87.19,87.25,106.96,149.05,121.66,73.99,48.24,117.41,,,, 개별/연결 순익(%),-148.99,115.03,0.73,120.82,101.01,,
, 연간 주가 상승율,61.21,47.13,21.19,-20.63,-27.58,14.72,-9.44,-17.33,28.19,6.41,,, EPS,652.8,3969,654,22194.4,-614.8,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,4010,5900,7150,5675,4110,4715,4270,3530,4525,4815,,,,,,,,,,
, 주가,80200,118000,143000,113500,82200,94300,85400,70600,90500,96300,,,,,,,,,,
, EPS,13021,13422.6,12145,8899.8,4639.6,7265.4,8276.4,5835.6,26202.6,26202.6,,,,,,,,,,
, BPS,143739.8,155818.2,167322.8,173875.4,177265.8,182485,188726.6,192790.6,206105.8,206105.8,,,,,,,,,,
