,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,삼성증권,A016360,41100,36702,,컨센서스,5760,3671,2570,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,증권,5.35,1101.00,5.42,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-4.00,-19.60,-15.40,,,,,,,,,,,,
,7.23,0.69,9.55,54.20,,YOY,218.10,1570.60,1568.40,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,43.60,125.90,102.50,,,,,,,,,,,,
,10.10,0.69,6.60,36.80,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,73.80,5.80,1.94,0.47,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,9678.1,4544.94,7685.13,9958.67,7942.21,9670.09,11341.97,12218,14926.33,17960,16796,, 매출액,3086.04,1810.97,3849.49,5253.55,4012.33,5760,4342
, 영업이익,2375.38,-3.92,1669.82,3766.6,2116.7,3603.13,4581.27,5175.59,6779.61,9284,7939,, 영업이익,1141.48,219.74,1765.62,3169.28,1624.97,3671,2188
, 지배주주순이익,1637.05,110.35,2294.63,2750.42,1742.42,2716.28,3340.86,3918.29,5077.87,7066,6026,, 지배주주순이익,894.69,154.04,1317.41,2337.31,1269.11,2570,1498
, 매출총이익율(%),100,100,100,100,100,100,100,100,100,0,0,, 매출총이익율(%),100,100,100,100,100,0,0
, 판관비율(%),75.46,100.09,78.27,62.18,73.35,62.74,59.61,57.64,54.58,0,0,, 판관비율(%),63.01,87.87,54.13,39.67,59.5,0,0
, 영업이익률(%),24.54,-0.09,21.73,37.82,26.65,37.26,40.39,42.36,45.42,51.69,47.27,, 영업이익률(%),36.99,12.13,45.87,60.33,40.5,63.73,50.39
, 매출액 YOY(%),-18.21,-53,69.1,29.6,-20.2,21.8,17.3,7.7,22.2,20.3,-6.5,, 매출액 YOY(%),47.4,-41.7,25.5,77.57,30.02,218.06,12.79
, 영업이익 YOY(%),-18.36,-100.2,42697.4,125.6,-43.8,70.2,27.1,13,31,36.9,-14.5,, 영업이익 YOY(%),112.15,-85.31,31.77,164.52,42.36,1570.61,23.92
, 지배순이익 YOY(%),-4.56,-93.3,1979.4,19.9,-36.6,55.9,23,17.3,29.6,39.2,-14.7,, 지배순이익 YOY(%),140.28,-86.86,36.88,162.83,41.85,1568.4,13.71
, 매출액(개별),7823.19,4324.6,7251.26,9537.35,7454.57,9170.23,10762.24,11369.96,14126.86,0,0,, 매출액(개별),2858.05,1539.79,3645.7,5069.73,3871.64,0,0
, 영업이익(개별),1786.39,72.27,1604.58,3711.65,1970.05,3439.76,4432.03,4938.12,6410.32,0,0,, 영업이익(개별),1093.43,88.11,1652.65,3078.69,1590.88,0,0
, 순이익(개별),1305.75,83.86,2435.22,2575.77,1633.43,2568.66,3207.33,3702.13,4731.45,0,0,, 순이익(개별),828.21,90.3,1215.95,2238.93,1186.27,0,0
, 영업이익율(%개별),22.83,1.67,22.13,38.92,26.43,37.51,41.18,43.43,45.38,0,0,, 영업이익율(%개별),38.26,5.72,45.33,60.73,41.09,0,0
, 개별/연결 순익(%),79.76,75.99,106.13,93.65,93.74,94.57,96,94.48,93.18,0,0,, 개별/연결 순익(%),92.57,58.62,92.3,95.79,93.47,0,0
, 연간 주가 상승율,8.1,-17.51,1.14,-6.29,-24.07,19.03,-13.93,22.54,4.79,1.61,0,, EPS,1001.9,172.5,1475.28,2617.39,1421.19,2877.96,1677.5
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,40816.38,33669.69,34051.87,31911.68,24229.95,32683.8,28129.5,34469.8,36121.85,36702,36702,,,,,,,,,
, 주가,51796,42727,43212,40496,30748,36600,31500,38600,40450,41099.99,41099.99,,,,,,,,,
, EPS,2077.42,140.03,2911.9,3490.29,2211.14,3041.75,3741.16,4387.78,5686.3,7912.72,6748.09,,,,,,,,,
, BPS,42418.52,41823.94,43485.88,44717.35,48564.12,49380.09,52207.23,55423.05,59541.7,67454.88,74202.97,,,,,,,,,
, EPS증가율(%),-4.6,-93.3,1979.4,19.9,-36.6,37.6,23,17.3,29.6,39.2,-14.7,,,,,,,,,
, BPS증가율(%),0.1,-1.4,4,2.8,8.6,1.7,5.7,6.2,7.4,13.3,10,,,,,,,,,
, PER,24.93,305.12,14.84,11.6,13.91,12.03,8.42,8.8,7.11,5.19,6.09,,,,,,,,,
, PBR,1.22,1.02,0.99,0.91,0.63,0.74,0.6,0.7,0.68,0.61,0.55,,,,,,,,,
, PSR,4.22,7.41,4.43,3.2,3.05,3.38,2.48,2.82,2.42,2.04,2.19,,,,,,,,,
, ROE,4.9,0.33,6.7,7.81,4.55,6.16,7.17,7.92,9.55,11.73,9.09,,,,,,,,,
, ROA,0.84,0.05,0.89,0.89,0.52,0.72,0.87,0.88,0.8,1.09,0.92,,,,,,,,,
, EV,40816.38,33669.69,34051.87,31911.68,24229.95,32683.8,28129.5,34469.8,36121.85,36702,36702,,,,,,,,,
, EBITDA,2861.4,368.46,2118.5,4182.72,2526.49,3998.49,4936.99,5814.88,7380.29,7380.29,7380.29,,,,,,,,,
, EV/EBITDA,14.26,91.38,16.07,7.63,9.59,8.17,5.7,5.93,4.89,4.97,4.97,,,,,,,,,
, DPS,625,96.15,625,961.54,625,1000,1400,1700,2200,2200,2200,,,,,,,,,
, 배당성향(%),29.54,67.44,20.65,25.49,28.51,32.88,37.42,38.74,38.69,27.8,32.6,,,,,,,,,
, 시가배당율(%),1.21,0.23,1.45,2.37,2.03,2.73,4.44,4.4,5.44,5.35,5.35,,,,,,,,,
, 차입금비율(%),161.54,213.81,277.17,342.46,351.56,345.74,303.41,364.94,487.76,487.76,487.76,,,,,,,,,
, 부채비율(%),459.4,497.46,652.14,779.57,768.31,760.18,722.17,803.76,1101.22,1101.22,1101.22,,,,,,,,,
, 매출채권회전일수,0,0,0,0,0,0,0,0,1984.45,1984.45,1984.45,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,NaN,NaN,,,,,,,,,
, 상장주식수 (만주),7880.22,7880.19,7880.19,7880.21,7880.17,8930,8930,8930,8930,8929.93,8929.93,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,9678.1,4544.94,7685.13,9958.67,7942.21,9670.09,11341.97,12218,14926.33,17960,16796,, 매출액,3086.04,1810.97,3849.49,5253.55,4012.33,5760,4342
, -매출원가,0,0,0,0,0,0,0,0,0,0,0,, -매출원가,0,0,0,0,0,0,0
, =매출총이익,9678.1,4544.94,7685.13,9958.67,7942.21,9670.09,11341.97,12218,14926.33,0,0,, =매출총이익,3086.04,1810.97,3849.49,5253.55,4012.33,0,0
, -판매비와관리비,7302.72,4548.86,6015.31,6192.07,5825.51,6066.95,6760.7,7042.41,8146.71,0,0,, -판매비와관리비,1944.56,1591.23,2083.87,2084.27,2387.36,0,0
, =영업이익,2375.38,-3.92,1669.82,3766.6,2116.7,3603.13,4581.27,5175.59,6779.61,9284,7939,, =영업이익,1141.48,219.74,1765.62,3169.28,1624.97,3671,2188
, +- 비영업손익,-47.32,-22.73,-43.26,-117.87,181.98,-43.2,32.74,51.54,78.05,0,0,, +- 비영업손익,10.02,2.99,29.21,5.38,40.48,0,0
, (금융손익),0,0,0,0,0,0,0,0,0,0,0,, (금융손익),0,0,0,0,0,0,0
, (관계기업손익),12.22,-0.72,-0.68,-4.03,-0.31,-2.61,53.32,72.67,92.84,0,0,, (관계기업손익),18.47,4.6,4.74,17.36,66.13,0,0
, (외환손익),0,0,0,0,0,0,0,0,0,0,0,, (외환손익),0,0,0,0,0,0,0
, =세전순익,2328.06,-26.65,1626.56,3648.73,2298.67,3559.94,4614.01,5227.13,6857.66,0,0,, =세전순익,1151.5,222.73,1794.82,3174.66,1665.45,0,0
, -법인세,520.81,22.9,366.65,898.28,556.25,849.6,1273.16,1308.84,1779.79,0,0,, -법인세,256.81,68.69,477.42,837.35,396.33,0,0
, =순이익,1807.25,240.24,2366,2750.45,1742.42,2710.34,3340.86,3918.29,5077.87,0,0,, =순이익,894.69,154.04,1317.41,2337.31,1269.11,0,0
, 지배주주순익,1637.05,110.35,2294.63,2750.42,1742.42,2716.28,3340.86,3918.29,5077.87,7066,6026,, 지배주주순익,894.69,154.04,1317.41,2337.31,1269.11,2570,1498
, 비지배주주순익,170.2,129.9,71.38,0.03,0,-5.95,0,0,0,0,0,, 비지배주주순익,0,0,0,0,0,0,0
, 매출원가비중,0,0,0,0,0,0,0,0,0,0,0,, 매출원가비중,0,0,0,0,0,0,0
, 매출총이익율,100,100,100,100,100,100,100,100,100,0,0,, 매출총이익율,100,100,100,100,100,0,0
, 판관비율,75.46,100.09,78.27,62.18,73.35,62.74,59.61,57.64,54.58,0,0,, 판관비율,63.01,87.87,54.13,39.67,59.5,0,0
, 영업이익률,24.54,-0.09,21.73,37.82,26.65,37.26,40.39,42.36,45.42,51.69,47.27,, 영업이익률,36.99,12.13,45.87,60.33,40.5,63.73,50.39
, 지배주주순이익률,16.92,2.43,29.86,27.62,21.94,28.09,29.46,32.07,34.02,39.34,35.88,, 지배주주순이익률,28.99,8.51,34.22,44.49,31.63,44.62,34.5
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,-8953.25,-10082.04,-15171.81,-14172.45,14668.57,-7890.65,-15202.03,-39479.98,-40231.14,0,0,, 영업활동현금흐름,-11133,-11729,-6074,6301,-28729,0,0
, 당기순이익,1807.25,240.24,2366,2750.45,1742.42,2710.34,3340.86,3918.29,5077.87,0,0,, 당기순이익,894.69,154.04,1317.41,2337.31,1269.11,0,0
, 감가상각비,486.02,372.38,448.68,416.12,409.79,395.36,355.72,639.29,600.68,0,0,, 감가상각비,156.35,151.29,151.02,150.18,148.19,0,0
, 투자활동현금흐름,2625.45,-5873.17,-2949.7,-8397.34,-25339.24,-11665.37,27995.9,1887.82,-19451.35,0,0,, 투자활동현금흐름,-4727,-4943,-1639,-17053,4183,0,0
, 유형자산취득,-126.12,-77.67,-214.45,-169.01,123.6,-164.07,-113.76,-107.08,-60.22,0,0,, 유형자산취득,-50.94,-10.06,-32.76,-8.09,-9.3,0,0
, 재무활동현금흐름,5165.32,15584.69,20270.73,23932.83,15222.32,20891.45,-11966.86,38716.93,75186.94,0,0,, 재무활동현금흐름,18832.59,24350.1,14421.39,14936.24,21479.2,0,0
,,,,,,,,,,,,,,,,,,,,,
,연간 재무상태표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 재무상태표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 1. 유동자산,0,0,0,0,0,0,0,0,0,0,0,, 1. 유동자산,0,0,0,0,0,0,0
,    현금성자산,2603.77,2210.92,4370.11,5766.72,10344.51,11570.98,12384.65,13511.68,28705.03,0,0,,    현금성자산,13511.68,21878.25,27752.79,32030.12,28705.03,0,0
, 매출채권,0,0,0,0,0,0,0,0,81152.12,0,0,, 매출채권,61875.63,74198.11,78738.6,69975.02,81152.12,0,0
, 재고자산,0,0,0,0,0,0,0,0,0,0,0,, 재고자산,0,0,0,0,0,0,0
, 2. 비유동자산,0,0,0,0,0,0,0,0,0,0,0,, 2. 비유동자산,0,0,0,0,0,0,0
, 유형자산,817.16,667.5,582.32,576.23,512.44,491.02,444.85,867.21,1183.95,0,0,, 유형자산,867.21,780.44,954.2,847.76,1183.95,0,0
, 무형자산,1277.43,1302.78,1146.79,1005.53,1009.97,902.46,851.09,799.09,798.7,0,0,, 무형자산,799.09,789.21,783.32,786.07,798.7,0,0
,     투자자산 등,-2094.59,-1970.28,-1729.11,-1581.76,-1522.41,-1393.48,-1295.94,-1666.3,-1982.65,0,0,,     투자자산 등,-1666.3,-1569.65,-1737.52,-1633.83,-1982.65,0,0
,      * 지분투자,80.28,67.29,129.23,123.76,123.45,122.25,852.35,809.18,957.96,0,0,,      * 지분투자,809.18,860.49,830.27,838.13,957.96,0,0
, 1+2= 총자산,194809.2,205355.8,257747.5,309944.4,332299.4,379482.6,383306.4,447295.9,638697.3,645763.3,651789.3,, 1+2= 총자산,447295.9,556862.8,572283,599822.3,638697.3,0,0
,    매입채무,0,0,0,0,0,0,0,0,0,0,0,,    매입채무,0,0,0,0,0,0,0
, 차입금,56257.29,73489.66,94983,120675.3,134541.6,152527.5,141453.2,180617.4,259346.2,0,0,, 차입금,180617.4,206238.6,221570.2,238017.8,259346.2,0,0
, 부채총계,159984.4,170984.3,223479,274706.2,294029.8,335366.2,336685.4,397803.1,585526.5,585526.5,585526.5,, 부채총계,397803.1,508806.2,522634.5,547829.4,585526.5,0,0
, 자본총계,34824.78,34371.53,34268.45,35238.21,38269.54,44116.39,46621.06,49492.79,53170.74,0,0,, 자본총계,49492.79,48056.64,49648.43,51992.88,53170.74,0,0
, 지배주주지분,33426.73,32958.06,34267.7,35238.21,38269.35,44096.42,46621.06,49492.79,53170.74,60236.74,66262.73,, 지배주주지분,49492.79,48056.64,49648.43,51992.88,53170.74,0,0
, 총자산(개별),183824.8,195050,250372.8,299227.3,319414.5,361685.7,356332.2,412277.4,583405.1,0,0,, 총자산(개별),412277.4,508992.1,520649.3,549183.2,583405.1,0,0
, 부채총계(개별),150658,162323.5,216055.2,264189.4,281484,317922.9,310252.5,363627.7,531336.5,0,0,, 부채총계(개별),363627.7,461973.3,472118.6,498338.6,531336.5,0,0
, 자본총계(개별),33166.87,32726.52,34317.58,35037.9,37930.51,43762.77,46079.71,48649.7,52068.58,0,0,, 자본총계(개별),48649.7,47018.78,48530.77,50844.56,52068.58,0,0
