,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,다우기술,A023590,28600,12832,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,시스템서비스,1.75,1090.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,4.66,0.81,17.36,21.45,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,6.60,0.82,11.70,19.20,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,27.30,3.40,1.75,0.49,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,7591.8,7522.47,7829.79,10385.02,11534.2,13329.13,22023.96,29018.33,47329.35,47589,,, 매출액,7703.68,20263.71,8880.07,12247.32,5938.26,,
, 영업이익,1041.72,812.04,1202.42,2604.89,2534.13,3302.02,3240.52,5075.39,10153.87,8255,,, 영업이익,1222.62,219.18,3259.17,3685.4,2990.11,,
, 지배주주순이익,656.87,286.1,448.65,1030.73,975.07,1145.79,1103.68,1853.2,2756.16,3246,,, 지배주주순이익,538.96,106.67,918.87,1226.08,504.55,,
, 매출총이익율(%),35.36,33.62,39.51,45.33,41.62,43.81,28.69,31.15,31.39,0,,, 매출총이익율(%),34.66,5.75,49.43,39.05,76.07,,
, 판관비율(%),21.64,22.83,24.15,20.25,19.65,19.03,13.97,13.66,9.93,0,,, 판관비율(%),18.79,4.67,12.73,8.96,25.72,,
, 영업이익률(%),13.72,10.79,15.36,25.08,21.97,24.77,14.71,17.49,21.45,17.35,,, 영업이익률(%),15.87,1.08,36.7,30.09,50.35,,
, 매출액 YOY(%),-0.2,-0.9,4.1,32.6,11.1,15.6,65.2,31.8,63.1,0.5,,, 매출액 YOY(%),28.56,179.81,30.19,68.88,-22.92,,
, 영업이익 YOY(%),-40,-22,48.1,116.6,-2.7,30.3,-1.9,56.6,100.1,-18.7,,, 영업이익 YOY(%),686.25,-89.66,336.48,273.47,144.57,,
, 지배순이익 YOY(%),7.43,-56.4,56.8,129.7,-5.4,17.5,-3.7,67.9,48.7,17.8,,, 지배순이익 YOY(%),515.99,-84.1,201.69,261.76,-6.38,,
, 매출액(개별),2004.46,2131.03,2389.37,2401.12,2146.72,1636.03,1922.69,2213.09,2461.62,0,,, 매출액(개별),550.25,575.77,589.84,596.77,699.23,,
, 영업이익(개별),229.55,213.63,204.58,191.33,220.06,193.7,332.75,400.13,442.94,0,,, 영업이익(개별),88.1,112.86,116.23,121.39,92.45,,
, 순이익(개별),301.91,105.23,72.69,188.95,241.21,219.94,334.14,372.62,386.93,0,,, 순이익(개별),-17.87,298.15,55.25,86.35,-52.82,,
, 영업이익율(%개별),11.45,10.02,8.56,7.97,10.25,11.84,17.31,18.08,17.99,0,,, 영업이익율(%개별),16.01,19.6,19.71,20.34,13.22,,
, 개별/연결 순익(%),45.96,36.78,16.2,18.33,24.74,19.2,30.28,20.11,14.04,0,,, 개별/연결 순익(%),-3.32,279.51,6.01,7.04,-10.47,,
, 연간 주가 상승율,52.91,-3.81,-21.12,82.43,-17.43,6.94,-2.08,0.8,15.26,30.59,,, EPS,1201.24,237.75,2047.98,2732.69,1124.54,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,,,,,,,,
, 시가총액,7066.49,6797.29,5361.56,9780.92,8075.99,8636.82,8457.36,8524.66,9825.79,12832,,,,,,,,,,
, 주가,15750,15150,11950,21800,18000,19250,18850,19000,21900,28600.02,,,,,,,,,,
, EPS,1464.05,637.67,999.96,2297.32,2173.26,2553.77,2459.92,4130.47,6143.01,7234.7,,,,,,,,,,
, BPS,15711.71,16079.51,16941,18959.67,20749.58,23559.73,26742.95,29782.62,35388.24,42622.54,,,,,,,,,,
, EPS증가율(%),7.4,-56.4,56.8,129.7,-5.4,17.5,-3.7,67.9,48.7,17.8,,,,,,,,,,
, BPS증가율(%),0.1,2.3,5.4,11.9,9.4,13.5,13.5,11.4,18.8,20.4,,,,,,,,,,
, PER,10.76,23.76,11.95,9.49,8.28,7.54,7.66,4.6,3.57,3.95,,,,,,,,,,
, PBR,1,0.94,0.71,1.15,0.87,0.82,0.7,0.64,0.62,0.67,,,,,,,,,,
, PSR,0.93,0.9,0.68,0.94,0.7,0.65,0.38,0.29,0.21,0.27,,,,,,,,,,
, ROE,9.32,3.97,5.9,12.12,10.47,10.84,9.2,13.87,17.36,16.97,,,,,,,,,,
