,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,광주신세계,A037710,176000,2816,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,백화점,1.99,12.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,6.52,0.40,6.18,32.75,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,7.10,0.56,7.70,35.00,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,12.00,4.70,1.20,0.31,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,2138.03,2066.07,2048.2,2053.32,2104.24,1349.15,1352.13,1548.79,1475.08,1475.09,,, 매출액,445.81,332.95,389.39,327.46,425.29,,
, 영업이익,581.86,559.82,518.36,547.72,560.47,526.06,500.69,551.03,483.1,483.1,,, 영업이익,174.43,100.15,130.59,88.16,164.2,,
, 지배주주순이익,537.7,485.7,422.36,459.01,455.54,478.46,450.93,476.69,431.6,431.6,,, 지배주주순이익,122.16,96.67,117.84,87.31,129.78,,
, 매출총이익율(%),63.99,64.66,65.11,66.91,67.2,87.99,86.89,88.01,89.18,89.18,,, 매출총이익율(%),89.27,87.83,89.62,87.79,90.91,,
, 판관비율(%),36.77,37.56,39.8,40.23,40.57,49,49.86,52.43,56.43,56.43,,, 판관비율(%),50.14,57.75,56.09,60.87,52.3,,
, 영업이익률(%),27.21,27.1,25.31,26.67,26.64,38.99,37.03,35.58,32.75,32.75,,, 영업이익률(%),39.13,30.08,33.54,26.92,38.61,,
, 매출액 YOY(%),-2.65,-3.4,-0.9,0.2,2.5,-35.9,0.2,14.5,-4.8,0,,, 매출액 YOY(%),13.3,-10.36,10.69,-13.78,-4.6,,
, 영업이익 YOY(%),-0.43,-3.8,-7.4,5.7,2.3,-6.1,-4.8,10.1,-12.3,0,,, 영업이익 YOY(%),8.48,-26.96,16.43,-30.76,-5.86,,
, 지배순이익 YOY(%),2.85,-9.7,-13,8.7,-0.8,5,-5.8,5.7,-9.5,0,,, 지배순이익 YOY(%),-3.73,-28.06,12.09,-24.09,6.24,,
, 매출액(개별),2138.03,2066.07,2048.2,2053.32,2104.24,1349.15,1352.13,1548.79,1475.08,,,, 매출액(개별),445.81,332.95,389.39,327.46,425.29,,
, 영업이익(개별),581.86,559.82,518.36,547.72,560.47,526.06,500.69,551.03,483.1,,,, 영업이익(개별),174.43,100.15,130.59,88.16,164.2,,
, 순이익(개별),537.7,485.7,422.36,459.01,455.54,478.46,450.93,476.69,431.6,,,, 순이익(개별),122.16,96.67,117.84,87.31,129.78,,
, 영업이익율(%개별),27.21,27.1,25.31,26.67,26.64,38.99,37.03,35.58,32.75,,,, 영업이익율(%개별),39.13,30.08,33.54,26.92,38.61,,
, 개별/연결 순익(%),100,100,100,100,100,100,100,100,100,,,, 개별/연결 순익(%),100,100,100,100,100,,
, 연간 주가 상승율,35.96,8.6,21.58,-7.82,-12.19,-7.65,-21.57,-8.89,-6.71,15.03,,, EPS,7635,6041.88,7365,5456.88,8111.25,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,3720,4040,4912,4528,3976,3672,2880,2624,2448,2816,,,,,,,,,,
, 주가,232500,252500,307000,283000,248500,229500,180000,164000,153000,176000,,,,,,,,,,
, EPS,33606.25,30356.25,26397.5,28688.13,28471.25,29903.75,28183.13,29793.13,26975,26975,,,,,,,,,,
, BPS,226010,255431.9,280390.6,307113.1,333931.3,362102.5,387910.6,413243.8,436417.5,436417.5,,,,,,,,,,
, EPS증가율(%),2.8,-9.7,-13,8.7,-0.8,5,-5.8,5.7,-9.5,0,,,,,,,,,,
, BPS증가율(%),0.2,13,9.8,9.5,8.7,8.4,7.1,6.5,5.6,0,,,,,,,,,,
, PER,6.92,8.32,11.63,9.86,8.73,7.67,6.39,5.5,5.67,6.52,,,,,,,,,,
, PBR,1.03,0.99,1.09,0.92,0.74,0.63,0.46,0.4,0.35,0.4,,,,,,,,,,
, PSR,1.74,1.96,2.4,2.21,1.89,2.72,2.13,1.69,1.66,1.91,,,,,,,,,,
, ROE,14.87,11.88,9.41,9.34,8.53,8.26,7.27,7.21,6.18,6.18,,,,,,,,,,
, ROA,12.49,7.4,6.47,6.96,6.95,7.3,6.48,6.34,5.5,5.5,,,,,,,,,,
, EV,6415.63,5800.13,6245.3,5417.02,4430.77,3674.3,3349.4,3517.81,3748,1516,,,,,,,,,,
, EBITDA,642.66,617.18,578.97,609.39,617.21,582.11,560.59,736.36,700.7,700.7,,,,,,,,,,
, EV/EBITDA,9.98,9.4,10.79,8.89,7.18,6.31,5.97,4.78,5.35,2.16,,,,,,,,,,
, DPS,1250,1250,1250,1250,1250,1250,3000,3500,3500,3500,,,,,,,,,,
, 배당성향(%),3.72,4.12,4.74,4.36,4.39,4.18,10.64,11.68,12.91,12.97,,,,,,,,,,
, 시가배당율(%),0.54,0.5,0.41,0.44,0.5,0.54,1.67,2.13,2.29,1.99,,,,,,,,,,
, 차입금비율(%),0,44.06,30.25,20.35,9.53,0.97,0,0.01,0.02,0.02,,,,,,,,,,
, 부채비율(%),19.09,60.6,45.5,34.21,22.69,13.06,12.17,13.8,12.34,12.34,,,,,,,,,,
, 매출채권회전일수,10.69,8.27,8.09,8.06,13.22,23.23,25.44,18.66,16,16,,,,,,,,,,
, 재고자산회전일수,21.99,22.07,24.09,27.46,28.87,121.28,53.95,54.86,66.13,66.13,,,,,,,,,,
, 상장주식수 (만주),160,160,160,160,160,160,160,160,160,160,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,2138.03,2066.07,2048.2,2053.32,2104.24,1349.15,1352.13,1548.79,1475.08,1475.09,,, 매출액,445.81,332.95,389.39,327.46,425.29,,
, -매출원가,769.96,730.17,714.61,679.53,690.14,162.03,177.33,185.7,159.56,159.56,,, -매출원가,47.85,40.53,40.4,39.98,38.65,,
, =매출총이익,1368.07,1335.9,1333.6,1373.79,1414.09,1187.13,1174.8,1363.1,1315.53,1315.53,,, =매출총이익,397.96,292.42,348.99,287.48,386.64,,
, -판매비와관리비,786.21,776.08,815.24,826.07,853.62,661.07,674.11,812.07,832.42,832.43,,, -판매비와관리비,223.53,192.27,218.4,199.32,222.44,,
, =영업이익,581.86,559.82,518.36,547.72,560.47,526.06,500.69,551.03,483.1,483.1,,, =영업이익,174.43,100.15,130.59,88.16,164.2,,
, +- 비영업손익,119.45,76.46,31.82,48.08,67.37,81.79,89.37,91.8,99.6,99.6,,, +- 비영업손익,5.12,25.98,23.42,25.62,24.58,,
, (금융손익),118.98,76.41,34.96,51.02,71.39,85.67,95.29,103.27,105.32,105.32,,, (금융손익),26.2,26.46,26.04,26.26,26.56,,
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),0,0,0,0,0,0,0,0,0,0,,, (외환손익),0,0,0,0,0,,
, =세전순익,701.31,636.28,550.18,595.81,627.84,607.84,590.06,642.82,582.7,582.7,,, =세전순익,179.55,126.13,154.01,113.78,188.78,,
, -법인세,163.62,150.58,127.81,136.79,172.3,166.28,157.37,166.13,151.11,151.11,,, -법인세,57.39,29.46,36.17,26.47,59.01,,
, =순이익,537.7,485.7,422.36,459.01,455.54,478.46,450.93,476.69,431.6,431.6,,, =순이익,122.16,96.67,117.84,87.31,129.78,,
, 지배주주순익,537.7,485.7,422.36,459.01,455.54,478.46,450.93,476.69,431.6,431.6,,, 지배주주순익,122.16,96.67,117.84,87.31,129.78,,
, 비지배주주순익,0,0,0,0,0,0,0,0,0,0,,, 비지배주주순익,0,0,0,0,0,,
, 매출원가비중,36.01,35.34,34.89,33.09,32.8,12.01,13.11,11.99,10.82,10.82,,, 매출원가비중,10.73,12.17,10.38,12.21,9.09,,
, 매출총이익율,63.99,64.66,65.11,66.91,67.2,87.99,86.89,88.01,89.18,89.18,,, 매출총이익율,89.27,87.83,89.62,87.79,90.91,,
, 판관비율,36.77,37.56,39.8,40.23,40.57,49,49.86,52.43,56.43,56.43,,, 판관비율,50.14,57.75,56.09,60.87,52.3,,
, 영업이익률,27.21,27.1,25.31,26.67,26.64,38.99,37.03,35.58,32.75,32.75,,, 영업이익률,39.13,30.08,33.54,26.92,38.61,,
, 지배주주순이익률,25.15,23.51,20.62,22.35,21.65,35.46,33.35,30.78,29.26,29.26,,, 지배주주순이익률,27.4,29.03,30.26,26.66,30.52,,
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,563.2,573.37,502.18,521.23,501.23,512.95,538.69,743.41,507,506,,, 영업활동현금흐름,264,-87,220,181,192,,
, 당기순이익,537.7,485.7,422.36,459.01,455.54,478.46,450.93,476.69,431.6,431.6,,, 당기순이익,122.16,96.67,117.84,87.31,129.78,,
, 감가상각비,60.8,57.36,60.61,61.67,56.74,56.05,59.9,185.33,217.6,217.6,,, 감가상각비,53.36,54.5,55.42,53.57,54.11,,
