,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,동원산업,A006040,259000,9525,,컨센서스,7543,594,310,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,식료품,1.93,140.00,7.26,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-2.50,-11.70,59.70,,,,,,,,,,,,
,3.96,0.76,19.24,10.58,,YOY,1.30,-4.90,30.50,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,14.70,-2.40,-52.40,,,,,,,,,,,,
,9.30,1.01,10.30,8.40,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,76.60,3.40,2.06,0.53,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,15436.21,14438,13839.49,13597.34,15763.86,23810.67,24446.1,26825.95,28573.31,29049,31130,, 매출액,6370.65,7445.33,7209.28,7341.47,6577.24,7543,7187
, 영업이익,1397.59,1113.43,811.71,573.48,1514.47,2245.9,1776.83,1935.75,3064.96,2579,2730,, 영업이익,199.34,624.46,898.42,933.68,608.41,594,628
, 지배주주순이익,1025.67,766.6,606.54,116.07,750,1668.44,691.11,448.22,2406.29,1179,1640,, 지배주주순이익,-192.27,237.63,838.75,678.48,651.42,310,471
, 매출총이익율(%),16.14,16.61,14.71,15.64,19.24,17.18,14.82,15.22,17.29,0,0,, 매출총이익율(%),10.47,15.73,19.07,18.67,15.54,0,0
, 판관비율(%),7.08,8.9,8.84,11.42,9.63,7.74,7.55,8.01,6.56,0,0,, 판관비율(%),7.34,7.34,6.61,5.95,6.29,0,0
, 영업이익률(%),9.05,7.71,5.87,4.22,9.61,9.43,7.27,7.22,10.73,8.88,8.77,, 영업이익률(%),3.13,8.39,12.46,12.72,9.25,7.87,8.74
, 매출액 YOY(%),16.31,-6.5,-4.1,-1.7,15.9,51,2.7,9.7,6.5,1.7,7.2,, 매출액 YOY(%),1.81,10.5,7.73,4.5,3.24,1.31,-0.31
, 영업이익 YOY(%),44.42,-20.3,-27.1,-29.3,164.1,48.3,-20.9,8.9,58.3,-15.9,5.9,, 영업이익 YOY(%),-54.72,8.42,55.43,60.31,205.21,-4.88,-30.1
, 지배순이익 YOY(%),50,-25.3,-20.9,-80.9,546.2,122.5,-58.6,-35.1,436.9,-51,39.1,, 지배순이익 YOY(%),-225.67,-26.38,180.76,3480.37,438.8,30.45,-43.85
, 매출액(개별),7797.56,6938.13,6723.36,6393.47,8300,9173.57,6433.79,7031.54,7020.71,0,0,, 매출액(개별),1690.63,1646.6,1609.97,1887.93,1876.22,0,0
, 영업이익(개별),1252.86,409.88,-67.22,-498.46,557.25,824.5,355.38,153.28,557.77,0,0,, 영업이익(개별),-161.86,58.13,121.42,177.77,200.45,0,0
, 순이익(개별),1003.63,395.95,12.89,-343.12,595.8,632.18,527.4,11.71,789.5,0,0,, 순이익(개별),-141.27,84.6,334.99,114.67,255.25,0,0
, 영업이익율(%개별),16.07,5.91,-1,-7.8,6.71,8.99,5.52,2.18,7.94,0,0,, 영업이익율(%개별),-9.57,3.53,7.54,9.42,10.68,0,0
, 개별/연결 순익(%),97.85,51.65,2.13,-295.61,79.44,37.89,76.31,2.61,32.81,0,0,, 개별/연결 순익(%),73.47,35.6,39.94,16.9,39.18,0,0
, 연간 주가 상승율,69.44,10.86,-1.74,-14.95,37.43,-7.57,-39.58,4.19,5.2,16.4,0,, EPS,-5228.14,6461.55,22806.99,18448.99,17713.18,8429.41,12807.27
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,9601.94,10644.53,10459.55,8895.66,12225.23,11300.35,6827.3,7778.21,8182.75,9525,9525,,,,,,,,,
, 주가,285500,316500,311000,264500,363500,336000,203000,211500,222500,259000.4,259000.4,,,,,,,,,
