,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,컴투스,A078340,173600,22336,,컨센서스,1255,242,175,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,게임,0.86,7.00,14.39,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-1.10,-17.50,-100.20,,,,,,,,,,,,
,27.79,2.29,8.26,21.39,,YOY,27.70,2.30,-41.70,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-7.00,-7.20,44971.80,,,,,,,,,,,,
,12.10,2.04,17.20,32.50,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,63.20,7.40,9.22,1.15,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,769.24,813.51,2346.88,4335.32,5130.5,5079.87,4817.55,4692.93,5089.89,6748,7641,, 매출액,1212.66,983.03,1475.14,1282.39,1349.33,1255,1737
, 영업이익,160.63,77.33,1012.1,1659.26,1919.76,1946.47,1466.39,1259.55,1141.17,1803,2197,, 영업이익,321.87,236.45,380.44,263.58,260.7,242,464
, 지배주주순이익,204.61,195.44,792.62,1258.16,1517.67,1423.75,1296.3,1118.44,803.63,1440,1829,, 지배주주순이익,98.98,300.24,311.59,192.19,-0.39,175,371
, 매출총이익율(%),72.21,70.29,87.22,89.77,89.95,89.9,87.79,85.32,82.54,0,0,, 매출총이익율(%),82.66,81.82,85.2,82.6,80.09,0,0
, 판관비율(%),51.33,60.79,44.1,51.5,52.54,51.58,57.35,58.48,60.12,0,0,, 판관비율(%),56.12,57.77,59.41,62.04,60.77,0,0
, 영업이익률(%),20.88,9.51,43.13,38.27,37.42,38.32,30.44,26.84,22.42,26.72,28.75,, 영업이익률(%),26.54,24.05,25.79,20.55,19.32,19.28,26.71
, 매출액 YOY(%),112.35,5.8,188.5,84.7,18.3,-1,-5.2,-2.6,8.5,32.6,13.2,, 매출액 YOY(%),-2.05,-8.72,18.8,10.4,11.27,27.67,17.75
, 영업이익 YOY(%),412.81,-51.9,1208.8,63.9,15.7,1.4,-24.7,-14.1,-9.4,58,21.9,, 영업이익 YOY(%),-1.75,-21.62,17.8,-15.8,-19,2.35,21.96
, 지배순이익 YOY(%),393.47,-4.5,305.6,58.7,20.6,-6.2,-9,-13.7,-28.1,79.2,27,, 지배순이익 YOY(%),-64.94,-1.37,-19.65,-41.27,-100.39,-41.71,19.07
, 매출액(개별),593.89,561.13,2051.6,4146.58,4950.16,4919.36,4794.05,4621.78,5030.03,0,0,, 매출액(개별),1205.26,973.94,1470.17,1265.52,1320.39,0,0
, 영업이익(개별),160.77,81.97,998.98,1628.81,1873.81,1922.04,1457.17,1282.46,1215.57,0,0,, 영업이익(개별),345.98,250.22,409.36,277.39,278.6,0,0
, 순이익(개별),205.27,198.24,779.19,1233.48,1486.79,1404.02,1302.87,1159.89,815.96,0,0,, 순이익(개별),128.36,322.37,327.91,189.48,-23.8,0,0
, 영업이익율(%개별),27.07,14.61,48.69,39.28,37.85,39.07,30.4,27.75,24.17,0,0,, 영업이익율(%개별),28.71,25.69,27.84,21.92,21.1,0,0
, 개별/연결 순익(%),100.32,101.43,98.31,98.04,97.97,98.61,100.51,103.71,101.53,0,0,, 개별/연결 순익(%),129.68,107.37,105.24,98.59,6102.56,0,0
, 연간 주가 상승율,120.46,-48.04,437.69,-1.67,-26.41,56.08,-5.22,-16.67,48.19,8.98,0,, EPS,769.29,2333.52,2421.73,1493.74,-3.03,1360.13,2883.48
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,4892.07,2541.86,13667.54,15246.71,11219.52,17511.2,16597.68,13831.4,20496.21,22336,22336,,,,,,,,,
, 주가,43137,22414,120517,118500,87200,136100,129000,107500,159300,173599.5,173599.5,,,,,,,,,
, EPS,1804.19,1723.38,6989.1,9778.65,11795.61,11065.64,10075.08,8692.72,6245.96,11191.94,14215.32,,,,,,,,,
, BPS,8037.26,9509.72,18568.09,39560.87,49352.03,59140.94,65600.55,71478.42,75643.62,86835.55,101050.9,,,,,,,,,
, EPS증가율(%),393.5,-4.5,305.5,39.9,20.6,-6.2,-9,-13.7,-28.1,79.2,27,,,,,,,,,
, BPS증가율(%),0.3,18.3,95.3,113.1,24.7,19.8,10.9,9,5.8,14.8,16.4,,,,,,,,,
, PER,23.91,13.01,17.24,12.12,7.39,12.3,12.8,12.37,25.5,15.51,12.21,,,,,,,,,
, PBR,5.37,2.36,6.49,3,1.77,2.3,1.97,1.5,2.11,2,1.72,,,,,,,,,
, PSR,6.36,3.12,5.82,3.52,2.19,3.45,3.45,2.95,4.03,3.31,2.92,,,,,,,,,
, ROE,22.45,18.12,37.64,24.72,23.9,18.71,15.36,12.16,8.26,12.89,14.07,,,,,,,,,
, ROA,20.37,16.52,31.74,21.61,21.32,16.98,14.26,11.13,7.66,12.07,13.29,,,,,,,,,
, EV,5226.68,3009.33,14968.97,19620.1,16926.88,24211.82,23568.19,20750.27,26886.5,15946,15946,,,,,,,,,
, EBITDA,184.29,102.9,1038.39,1691.23,1951.61,1974.12,1492.66,1326.92,1228.56,1228.56,1228.56,,,,,,,,,
, EV/EBITDA,28.36,29.25,14.42,11.6,8.67,12.26,15.79,15.64,21.88,12.98,12.98,,,,,,,,,
, DPS,0,0,0,0,1400,1400,1400,1400,1500,1500,1500,,,,,,,,,
, 배당성향(%),0,0,0,0,11.5,12.3,13.32,15.23,22.45,13.4,10.55,,,,,,,,,
, 시가배당율(%),0,0,0,0,1.61,1.03,1.09,1.3,0.94,0.86,0.86,,,,,,,,,
, 차입금비율(%),0,0,0,0,0,0,0,0.95,0.83,0.83,0.83,,,,,,,,,
, 부채비율(%),10.18,9.61,18.57,14.37,12.13,10.17,7.67,8.59,7.37,7.37,7.37,,,,,,,,,
, 매출채권회전일수,40.08,40.65,57.84,52.5,44,53.21,39.96,37.91,38.36,38.36,38.36,,,,,,,,,
, 재고자산회전일수,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
, 상장주식수 (만주),1134.08,1134.05,1134.08,1286.64,1286.64,1286.64,1286.64,1286.64,1286.64,1286.64,1286.64,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,769.24,813.51,2346.88,4335.32,5130.5,5079.87,4817.55,4692.93,5089.89,6748,7641,, 매출액,1212.66,983.03,1475.14,1282.39,1349.33,1255,1737
, -매출원가,213.74,241.67,299.87,443.45,515.37,513.32,588.45,688.82,888.91,0,0,, -매출원가,210.24,178.73,218.36,223.19,268.63,0,0
, =매출총이익,555.5,571.84,2047.01,3891.87,4615.13,4566.55,4229.09,4004.11,4200.98,0,0,, =매출총이익,1002.42,804.3,1256.78,1059.2,1080.7,0,0
, -판매비와관리비,394.87,494.51,1034.9,2232.61,2695.37,2620.08,2762.7,2744.56,3059.81,0,0,, -판매비와관리비,680.55,567.85,876.34,795.62,820,0,0
, =영업이익,160.63,77.33,1012.1,1659.26,1919.76,1946.47,1466.39,1259.55,1141.17,1803,2197,, =영업이익,321.87,236.45,380.44,263.58,260.7,242,464
