,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,S-OIL,A010950,79900,89954,,컨센서스,54317,3798,2114,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,정유,0.00,176.00,11.78,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.80,-26.90,10.90,,,,,,,,,,,,
,-11.30,1.58,-14.01,1.69,,YOY,4.50,137.70,124.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,26.90,365.00,74.50,,,,,,,,,,,,
,26.00,1.65,5.90,3.20,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,164.00,7.90,3.08,0.93,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,347232.9,311585.3,285575.6,178902.7,163218.4,208913.7,254633,243941.7,168296.8,228338,236912,, 매출액,64762.39,51984.01,34518.21,38991.85,42802.74,54317,57502
, 영업이익,7817.64,3660.44,-2897.04,8176.04,16168.89,13732.65,6394.6,4200.77,-10991.46,12066,12848,, 영업이익,94.94,-10072.59,-1643.08,-92.51,816.72,3798,2264
, 지배주주순이익,5851.6,2896.39,-2878.28,6313.22,12053.64,12464.89,2580.35,654.29,-7961.08,7435,8122,, 지배주주순이익,476.65,-8806.42,-668.9,302.82,1211.42,2114,1577
, 매출총이익율(%),3.78,2.98,0.96,8.11,14.1,10.09,4.96,4.29,-3.19,0,0,, 매출총이익율(%),2.96,-16.52,-0.52,3.09,5.13,0,0
, 판관비율(%),1.53,1.81,1.98,3.54,4.19,3.52,2.45,2.57,3.34,0,0,, 판관비율(%),2.81,2.86,4.24,3.33,3.22,0,0
, 영업이익률(%),2.25,1.17,-1.01,4.57,9.91,6.57,2.51,1.72,-6.53,5.28,5.42,, 영업이익률(%),0.15,-19.38,-4.76,-0.24,1.91,6.99,3.94
, 매출액 YOY(%),8.8,-10.3,-8.3,-37.4,-8.8,28,21.9,-4.2,-31,35.7,3.8,, 매출액 YOY(%),-5.61,-4.2,-44.84,-37.46,-33.91,4.49,66.58
, 영업이익 YOY(%),-53.95,-53.2,-179.1,382.2,97.8,-15.1,-53.4,-34.3,-361.7,209.8,6.5,, 영업이익 YOY(%),102.85,-472.55,-81.52,-104.01,760.25,137.71,237.79
, 지배순이익 YOY(%),-50.87,-50.5,-199.4,319.3,90.9,3.4,-79.3,-74.6,-1316.8,193.4,9.2,, 지배순이익 YOY(%),114.72,-875.27,54.62,-41.3,154.15,124.01,335.76
, 매출액(개별),347232.9,311585.3,285575.6,178902.7,163218.4,208913.4,254631.2,243939.8,167355,0,0,, 매출액(개별),64761.84,51508.35,34352.14,38810.92,42683.63,0,0
, 영업이익(개별),7817.64,3660.44,-2897.04,8176.04,16168.89,13746.49,6368.48,4200.5,-11005.12,0,0,, 영업이익(개별),96.75,-10074.19,-1649.23,-97.24,815.54,0,0
, 순이익(개별),5800.15,2893.06,-2881.65,6281.36,12070.83,12491.56,2537.77,626.02,-7999.2,0,0,, 순이익(개별),459.07,-8800.12,-682.83,285.55,1198.2,0,0
, 영업이익율(%개별),2.25,1.17,-1.01,4.57,9.91,6.58,2.5,1.72,-6.58,0,0,, 영업이익율(%개별),0.15,-19.56,-4.8,-0.25,1.91,0,0
, 개별/연결 순익(%),99.12,99.89,100.12,99.5,100.14,100.21,98.35,95.68,100.48,0,0,, 개별/연결 순익(%),96.31,99.93,102.08,94.3,98.91,0,0
, 연간 주가 상승율,4,-28.85,-34.59,64.05,6.68,38.13,-16.5,-2.46,-27.39,15.46,0,, EPS,423.38,-7822.14,-594.14,268.97,1076.02,1877.72,1400.74
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,117086.1,83311.27,54490.07,89390.74,95357.62,131721.9,109993.4,107291.4,77907.29,89954,89954,,,,,,,,,
, 주가,104000,74000,48400,79400,84700,117000,97700,95300,69200,79900.02,79900.02,,,,,,,,,
, EPS,5197.6,2572.68,-2556.59,5607.62,10706.47,11071.75,2291.96,581.16,-7071.31,6604,7214.22,,,,,,,,,
, BPS,47751.89,47556.17,43603.62,47875.14,56772.3,60778.56,57462.01,57705.32,50473.76,57077.58,64291.81,,,,,,,,,
, EPS증가율(%),-50.9,-50.5,-199.4,319.3,90.9,3.4,-79.3,-74.6,-1316.8,193.4,9.2,,,,,,,,,
, BPS증가율(%),0.1,-0.4,-8.3,9.8,18.6,7.1,-5.5,0.4,-12.5,13.1,12.6,,,,,,,,,
, PER,20.01,28.76,-18.93,14.16,7.91,10.57,42.63,163.98,-9.79,12.1,11.08,,,,,,,,,
, PBR,2.18,1.56,1.11,1.66,1.49,1.93,1.7,1.65,1.37,1.4,1.24,,,,,,,,,
, PSR,0.34,0.27,0.19,0.5,0.58,0.63,0.43,0.44,0.46,0.39,0.38,,,,,,,,,
, ROE,10.88,5.41,-5.86,11.71,18.86,18.22,3.99,1.01,-14.01,11.57,11.22,,,,,,,,,
, ROA,4.68,2.43,-2.81,5.85,8.64,8.26,1.62,0.4,-5.07,4.52,4.71,,,,,,,,,
, EV,140287.6,105806.6,79265.43,98071.58,100320,157939.8,166758.7,168529.5,127629.5,139676,139676,,,,,,,,,
, EBITDA,11729.56,7338.73,499.99,10907.95,19036.35,16674.37,9947.64,10325.26,-4678.84,-4678.84,-4678.84,,,,,,,,,
, EV/EBITDA,11.96,14.42,158.53,8.99,5.27,9.47,16.76,16.32,-27.28,-29.85,-29.85,,,,,,,,,
, DPS,2650,1330,150,2400,6200,5900,750,200,0,0,0,,,,,,,,,
, 배당성향(%),52.74,53.49,0,44.27,59.89,55.11,33.88,35.73,0,0,0,,,,,,,,,
, 시가배당율(%),2.55,1.8,0.31,3.02,7.32,5.04,0.77,0.21,0,0,0,,,,,,,,,
, 차입금비율(%),65.11,59.89,74.1,66.7,73.68,70.79,98.98,103.02,106.88,106.88,106.88,,,,,,,,,
, 부채비율(%),132.46,122.65,108.92,100.29,118.4,120.49,146.63,151.41,176.12,176.12,176.12,,,,,,,,,
, 매출채권회전일수,24.11,25.31,19.48,21.03,25.82,26.88,23.53,19.64,25.95,25.95,25.95,,,,,,,,,
, 재고자산회전일수,47.91,51.17,31.17,35.5,63.09,54.23,47.35,49.97,46.08,46.08,46.08,,,,,,,,,
, 상장주식수 (만주),11258.28,11258.28,11258.28,11258.28,11258.28,11258.28,11258.28,11258.28,11258.28,11258.32,11258.32,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
