,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,현대위아,A011210,78200,21267,,컨센서스,18032,326,218,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,엔진부품,0.90,119.00,16.95,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,-68.80,-232.20,,,,,,,,,,,,
,34.88,0.68,1.96,0.30,,YOY,9.40,-61.40,-71.50,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-4.70,154.50,143.80,,,,,,,,,,,,
,35.70,0.49,1.30,1.70,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,87.40,5.90,3.19,0.22,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,70210.86,70919.94,75956.06,78841.88,75894.47,74873.92,78804.81,73146.26,65922.42,76424,79975,, 매출액,17982.68,16477.57,12136.63,18394.07,18914.15,18032,19564
, 영업이익,5396.94,5292.4,5256.4,5009.34,2627.32,167.18,50.31,1019.34,719.57,1723,2378,, 영업이익,201.63,845.36,-385.67,131.77,128.11,326,470
, 지배주주순이익,4184.32,4174.52,4344.33,3268.74,1307.27,-630.04,-555.61,552.07,609.71,1092,1657,, 지배주주순이익,151.8,764.99,-483.91,825.84,-497.21,218,291
, 매출총이익율(%),11.73,11.57,10.93,10.67,7.6,3.93,3.83,5.42,5.32,0,0,, 매출총이익율(%),5.48,9.5,1.48,4.06,5.38,0,0
, 판관비율(%),4.05,4.1,4.01,4.31,4.14,3.7,3.77,4.03,4.23,0,0,, 판관비율(%),4.36,4.37,4.66,3.35,4.7,0,0
, 영업이익률(%),7.69,7.46,6.92,6.35,3.46,0.22,0.06,1.39,1.09,2.25,2.97,, 영업이익률(%),1.12,5.13,-3.18,0.72,0.68,1.81,2.4
, 매출액 YOY(%),9.83,1,7.1,3.8,-3.7,-1.3,5.3,-7.2,-9.9,15.9,4.6,, 매출액 YOY(%),-16.75,-10.9,-35.85,3.63,5.18,9.43,61.2
, 영업이익 YOY(%),69.77,-1.9,-0.7,-4.7,-47.6,-93.6,-69.9,1926.1,-29.4,139.4,38,, 영업이익 YOY(%),315.13,478.82,-229.02,-64.65,-36.46,-61.44,221.87
, 지배순이익 YOY(%),75.99,-0.2,4.1,-24.8,-60,-148.2,11.8,199.4,10.4,79.1,51.7,, 지배순이익 YOY(%),162.84,455.23,-845.16,318.04,-427.54,-71.5,160.14
, 매출액(개별),62538.25,62870.25,68169.96,77433.58,71596.99,69655.33,72057,64621.61,55854.82,0,0,, 매출액(개별),15822.27,14485.9,10899.97,14519.68,15949.27,0,0
, 영업이익(개별),4682.38,4665.91,4576,4954.28,2484.63,-7.96,-65.22,571.76,588.28,0,0,, 영업이익(개별),110.17,752.74,-258.85,112.62,-18.23,0,0
, 순이익(개별),3637.94,3751.15,4047.04,3391.06,1587.13,-725.96,-44.21,562.83,143.54,0,0,, 순이익(개별),280.45,917.94,-205.04,98.07,-667.43,0,0
, 영업이익율(%개별),7.49,7.42,6.71,6.4,3.47,-0.01,-0.09,0.88,1.05,0,0,, 영업이익율(%개별),0.7,5.2,-2.37,0.78,-0.11,0,0
, 개별/연결 순익(%),86.94,89.86,93.16,103.74,121.41,115.22,7.96,101.95,23.54,0,0,, 개별/연결 순익(%),184.75,119.99,42.37,11.88,134.24,0,0
, 연간 주가 상승율,21.4,9.83,-7.37,-36.36,-34.82,-10.96,-44.23,38.48,6.57,46.17,0,, EPS,558.18,2812.91,-1779.36,3036.66,-1828.27,801.6,1070.02
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,44513.11,48887.23,47863.35,30458.49,19852.41,17676.8,9858.22,13651.93,14549.37,21267,21267,,,,,,,,,
, 주가,173000,190000,176000,112000,73000,65000,36250,50200,53500,78199.86,78199.86,,,,,,,,,
, EPS,16262.35,16224.27,15974.68,12019.59,4807.01,-2316.74,-2043.05,2030.04,2241.98,4015.34,6092.88,,,,,,,,,
, BPS,71237.81,87626.09,104756.9,116314.5,119822.7,115465.6,111672,113689.9,114656.4,118669.2,124762,,,,,,,,,
, EPS증가율(%),76,-0.2,-1.5,-24.8,-60,-148.2,11.8,199.4,10.4,79.1,51.7,,,,,,,,,
, BPS증가율(%),0.3,23,19.5,11,3,-3.6,-3.3,1.8,0.9,3.5,5.1,,,,,,,,,
, PER,10.64,11.71,11.02,9.32,15.19,-28.06,-17.74,24.73,23.86,19.48,12.83,,,,,,,,,
