,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,마크로젠,A038290,35350,3766,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,진단기기,0.85,45.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,4.26,1.90,44.59,6.36,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,42.90,3.15,5.40,2.80,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,45333.30,3.30,4.93,1.45,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,441.29,480.78,541.3,795.34,911.13,1017.93,1128.31,1028.15,1126.03,1126.05,,, 매출액,165.19,335.36,284.25,316.04,190.4,,
, 영업이익,51.88,35.68,26.01,41.67,31.41,30.19,9.29,37.11,71.62,71.62,,, 영업이익,31.84,0.46,-26.09,-7.04,104.29,,
, 지배주주순이익,34.69,64.26,29.89,101.72,43.01,95.29,26.45,-35.01,883.37,883.37,,, 지배주주순이익,-139.08,-7.44,-39.01,-28.91,958.73,,
, 매출총이익율(%),42.22,44.23,39.96,32.94,32.77,33.07,30.95,34.48,37.47,37.47,,, 매출총이익율(%),50.06,33.79,25.05,32.74,70.34,,
, 판관비율(%),30.47,36.82,35.16,27.7,29.32,30.11,30.13,30.87,31.11,31.11,,, 판관비율(%),30.79,33.65,34.23,34.97,15.56,,
