,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,포스코 ICT,A022100,7420,11281,,컨센서스,2567,138,89,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,시스템서비스,0.67,85.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-12.90,-177.30,-301.70,,,,,,,,,,,,
,130.04,3.06,2.35,3.01,,YOY,-4.20,23.50,3.60,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,7.60,239.50,148.00,,,,,,,,,,,,
,79.60,2.57,2.90,4.80,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,135.80,14.10,5.19,1.59,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,11283.88,12070.33,9698.69,8405.46,8668.94,9505.92,9270.77,9697.87,9642.02,10032,,, 매출액,2804.52,2679.94,2238.2,2338.66,2385.22,2567,
, 영업이익,305.46,659.24,563.7,139.69,522.49,560.71,421.34,481.01,260.87,542,,, 영업이익,140.98,111.75,134.58,113.49,-98.94,138,
, 지배주주순이익,145.28,250.29,256.5,-514.74,369.01,419,-341.99,391.61,86.74,436,,, 지배주주순이익,89.07,85.94,100.33,86.04,-185.56,89,
, 매출총이익율(%),11.36,12.53,12.36,11.72,13.63,13.71,12.32,13.58,11.74,0,,, 매출총이익율(%),13.13,11.6,14.66,13.44,7.49,0,
, 판관비율(%),8.65,7.07,6.55,10.06,7.61,7.81,7.77,8.62,9.03,0,,, 판관비율(%),8.11,7.43,8.65,8.59,11.64,0,
, 영업이익률(%),2.71,5.46,5.81,1.66,6.03,5.9,4.54,4.96,2.71,5.4,,, 영업이익률(%),5.03,4.17,6.01,4.85,-4.15,5.38,
, 매출액 YOY(%),12.12,7,-19.6,-13.3,3.1,9.7,-2.5,4.6,-0.6,4,,, 매출액 YOY(%),5.73,21.04,-2.76,-1.63,-14.95,-4.21,
, 영업이익 YOY(%),-2.25,115.8,-14.5,-75.2,274,7.3,-24.9,14.2,-45.8,107.8,,, 영업이익 YOY(%),219.18,4.7,-9.51,34.21,-170.18,23.49,
, 지배순이익 YOY(%),-49.07,72.3,2.5,-300.7,171.7,13.5,-181.6,214.5,-77.9,402.7,,, 지배순이익 YOY(%),240.8,25.17,-36.43,13.14,-308.33,3.56,
, 매출액(개별),10176.62,10507.47,9215.24,8048.63,8382.58,9183.45,8949.78,9369.9,9358.03,0,,, 매출액(개별),2732,2601.92,2170.14,2274.82,2311.14,0,
, 영업이익(개별),456.96,715.62,477.84,110.94,505.34,565.85,399.57,465.02,239.13,0,,, 영업이익(개별),134.56,105.17,125.18,103.79,-95.01,0,
, 순이익(개별),400.89,337.96,203.27,-796.35,278.91,423.76,-332.3,380.93,101.36,0,,, 순이익(개별),79.9,98.73,100.45,83.57,-181.39,0,
, 영업이익율(%개별),4.49,6.81,5.19,1.38,6.03,6.16,4.46,4.96,2.56,0,,, 영업이익율(%개별),4.93,4.04,5.77,4.56,-4.11,0,
, 개별/연결 순익(%),275.94,135.03,79.25,154.71,75.58,101.14,97.17,97.27,116.86,0,,, 개별/연결 순익(%),89.7,114.88,100.12,97.13,97.75,0,
, 연간 주가 상승율,-8.21,-4.38,-29.89,-4.34,14,44.46,-37.6,1.54,46.5,-4.26,,, EPS,58.59,56.53,65.99,56.59,-122.05,58.54,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),,,,,,,,,,
