,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,신성델타테크,A065350,10100,2776,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,IT 소재 및 부품,0.99,154.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,32.03,1.93,6.02,3.01,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,16.80,0.80,4.80,3.00,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,47.50,7.30,2.02,0.42,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,3231.39,3155.41,2964.3,3792.84,3946.14,4647.71,4370.52,4487.54,4930.69,4930.69,,, 매출액,1036.24,1154.63,1005.45,1362.58,1408.03,,
, 영업이익,103.86,85.5,49.31,96.61,121.25,178.94,126.59,101.8,148.24,148.25,,, 영업이익,-18.95,45.46,21.95,54.06,26.78,,
, 지배주주순이익,44.38,64.82,19.35,58.93,13.54,122.53,40.11,58.75,86.68,86.67,,, 지배주주순이익,-26.32,-1.53,32.75,30.08,25.37,,
, 매출총이익율(%),10.62,10.18,8.94,11.81,12.53,12.15,11.19,10.62,9.2,9.2,,, 매출총이익율(%),10.37,10.75,11.07,9.98,5.84,,
, 판관비율(%),7.28,7.81,7.78,9.69,9.35,8.23,8.22,8.05,6.49,6.19,,, 판관비율(%),12.2,6.81,8.88,6.01,3.94,,
, 영업이익률(%),3.21,2.71,1.66,2.55,3.07,3.85,2.9,2.27,3.01,3.01,,, 영업이익률(%),-1.83,3.94,2.18,3.97,1.9,,
, 매출액 YOY(%),-7.64,-2.4,-6.1,28,4,17.8,-6,2.7,9.9,0,,, 매출액 YOY(%),2.38,0.56,-10.52,15.53,35.88,,
, 영업이익 YOY(%),33.06,-17.7,-42.3,95.9,25.5,47.6,-29.3,-19.6,45.6,0.01,,, 영업이익 YOY(%),-246.79,36.39,-57.52,51.17,241.32,,
, 지배순이익 YOY(%),226.77,46.1,-70.1,204.5,-77,804.9,-67.3,46.5,47.5,-0.01,,, 지배순이익 YOY(%),-50.74,-104.82,16.71,18.89,196.39,,
, 매출액(개별),1377.05,1338.26,1327.4,1464.44,1500.3,1752,1495.78,1297.77,1302.75,,,, 매출액(개별),256.4,316.08,308.99,336.99,340.68,,
, 영업이익(개별),73.77,57.8,34.54,64.19,58.72,109.58,34.72,8.76,6.7,,,, 영업이익(개별),-25.51,26.61,37.9,25.31,-5.05,,
, 순이익(개별),50.73,74.14,31.72,64.8,14.7,25.98,62.34,73.07,90.9,,,, 순이익(개별),-28.88,21.17,38.31,25.06,6.36,,
, 영업이익율(%개별),5.36,4.32,2.6,4.38,3.91,6.25,2.32,0.68,0.51,,,, 영업이익율(%개별),-9.95,8.42,12.27,7.51,-1.48,,
, 개별/연결 순익(%),114.31,114.38,163.93,109.96,108.57,21.2,155.42,124.37,104.87,,,, 개별/연결 순익(%),109.73,-1383.66,116.98,83.31,25.07,,
, 연간 주가 상승율,28.57,-27.47,-2.55,82.31,-25.03,80.83,-40.02,3.09,202.86,-4.72,,, EPS,-95.76,-5.57,119.16,109.44,92.3,,
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,,,,,,,,
, 시가총액,648,470,458,849.47,643.39,1250.21,749.91,846.2,2913.3,2776,,,,,,,,,,
, 주가,3240,2350,2290,4175,3130,5660,3395,3500,10600,10100.02,,,,,,,,,,
, EPS,221.9,324.1,96.75,289.63,65.87,554.72,181.59,243,315.38,315.33,,,,,,,,,,
, BPS,4772.05,5030.3,5064.6,5200.92,4851.48,5286.55,5291.71,5301.67,5239.23,5239.02,,,,,,,,,,
, EPS증가율(%),226.8,46.1,-70.1,199.4,-77.3,742.1,-67.3,33.8,29.8,0,,,,,,,,,,
, BPS증가율(%),0,5.4,0.7,2.7,-6.7,9,0.1,0.2,-1.2,0,,,,,,,,,,
, PER,14.6,7.25,23.67,14.41,47.52,10.2,18.7,14.4,33.61,32.03,,,,,,,,,,
, PBR,0.68,0.47,0.45,0.8,0.65,1.07,0.64,0.66,2.02,1.93,,,,,,,,,,
, PSR,0.2,0.15,0.15,0.22,0.16,0.27,0.17,0.19,0.59,0.56,,,,,,,,,,
, ROE,4.65,6.44,1.91,5.57,1.36,10.49,3.43,4.58,6.02,6.02,,,,,,,,,,
, ROA,1.73,2.31,0.68,1.83,0.4,3.66,1.21,1.68,2.11,2.11,,,,,,,,,,
, EV,1401.1,1346.48,1401.45,1978.7,1839.51,2117.31,1745.78,1803.21,3869.27,3732,,,,,,,,,,
, EBITDA,195.29,174.43,141.41,206.42,208.36,288,234.59,218.33,265.45,265.45,,,,,,,,,,
, EV/EBITDA,7.17,7.72,9.91,9.59,8.83,7.35,7.44,8.26,14.58,14.06,,,,,,,,,,
, DPS,50,50,50,60,50,70,50,80,100,100,,,,,,,,,,
, 배당성향(%),21.52,14.73,49.28,19.91,72.83,12.58,26.9,32.06,31.13,31.71,,,,,,,,,,
, 시가배당율(%),1.54,2.13,2.18,1.44,1.6,1.24,1.47,2.29,0.94,0.99,,,,,,,,,,
, 차입금비율(%),100.36,113.67,124.21,138.97,147.39,99.26,95.88,91.2,84.08,84.08,,,,,,,,,,
, 부채비율(%),169.32,180.13,188.15,214.44,236.78,183.22,173.42,160.59,153.82,153.82,,,,,,,,,,
, 매출채권회전일수,54.29,60.75,59.99,66.55,75.84,63.74,65.23,59.79,79.32,79.32,,,,,,,,,,
, 재고자산회전일수,18.83,16.3,18.37,18.89,22.1,19.22,18.82,24.05,23.26,23.26,,,,,,,,,,
, 상장주식수 (만주),2000,2000,2000,2034.66,2055.56,2208.85,2208.87,2417.71,2748.4,2748.51,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,3231.39,3155.41,2964.3,3792.84,3946.14,4647.71,4370.52,4487.54,4930.69,4930.69,,, 매출액,1036.24,1154.63,1005.45,1362.58,1408.03,,
, -매출원가,2888.19,2834.12,2699.34,3344.85,3451.76,4083.04,3881.4,4010.85,4477.13,4477.12,,, -매출원가,928.75,1030.53,894.19,1226.65,1325.75,,
, =매출총이익,343.2,321.29,264.96,447.99,494.37,564.67,489.12,476.69,453.57,453.57,,, =매출총이익,107.49,124.1,111.26,135.93,82.28,,
, -판매비와관리비,235.12,246.38,230.59,367.38,368.79,382.62,359.05,361.19,319.97,305.32,,, -판매비와관리비,126.44,78.64,89.31,81.87,55.5,,
, =영업이익,103.86,85.5,49.31,96.61,121.25,178.94,126.59,101.8,148.24,148.25,,, =영업이익,-18.95,45.46,21.95,54.06,26.78,,
, +- 비영업손익,-25.46,5.63,-5.36,-6.39,-95.38,-13.45,-74.07,-37.18,-26.78,-26.78,,, +- 비영업손익,-24.73,-35.79,18.24,-5.34,-3.89,,
, (금융손익),-37.74,-38.37,-35.75,-57.86,-54.21,-63.99,-54.43,-21.18,-69.1,-69.09,,, (금융손익),-15.25,-39.64,5.81,-17.55,-17.71,,
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,,, (관계기업손익),0,0,0,0,0,,
, (외환손익),6.53,-2.06,0.32,-29.78,-11.04,-20.38,-10.49,25.98,-32.4,-32.4,,, (외환손익),-2.32,-28.7,15.91,-9.07,-10.54,,
, =세전순익,82.63,80.54,29.02,74.22,30.21,168.6,56.01,78.31,106.82,106.82,,, =세전순익,-32.12,5.04,37.26,45.34,19.18,,
, -법인세,18.63,13.81,7.56,30.25,20.2,44.8,15.7,27,15.53,15.53,,, -법인세,-3.89,11.37,1.49,13.36,-10.69,,
, =순이익,30.21,66.73,21.46,43.97,10.01,123.8,40.31,52.82,88.76,88.75,,, =순이익,-29.09,-6.33,33.24,31.97,29.87,,
, 지배주주순익,44.38,64.82,19.35,58.93,13.54,122.53,40.11,58.75,86.68,86.67,,, 지배주주순익,-26.32,-1.53,32.75,30.08,25.37,,
