,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,한섬,A020000,42500,10468,,컨센서스,3131,357,300,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,의류,1.06,28.00,10.42,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,2.20,6.50,9.30,,,,,,,,,,,,
,12.30,0.93,7.58,8.77,,YOY,15.30,22.00,38.90,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-19.00,-1.10,-3.70,,,,,,,,,,,,
,12.20,0.88,7.10,8.00,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,21.30,5.60,1.32,0.44,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,4963.51,4708.12,5100.21,6167.56,7119.98,12286.76,12992.09,12598.02,11959,13210,13801,, 매출액,3841.21,2714.99,2766.42,2611.75,3865.84,3131,3010
, 영업이익,710.45,503.54,510.02,661.01,720.28,549.96,911.9,1065.5,1020.53,1234,1345,, 영업이익,344.02,292.6,141.42,225.54,360.96,357,188
, 지배주주순이익,634.56,438.93,376.02,743.78,564.76,538.56,724.16,852.61,850.89,980,1067,, 지배주주순이익,302.09,216.04,126.8,196.52,311.53,300,169
, 매출총이익율(%),57.53,57.08,58.08,58.06,56.52,55.68,57.48,59.64,59.01,0,0,, 매출총이익율(%),57.11,62.82,56.66,61.19,56.54,0,0
, 판관비율(%),43.22,46.38,48.08,47.34,46.4,51.2,50.46,51.19,50.48,0,0,, 판관비율(%),48.16,52.05,51.55,52.55,47.21,0,0
, 영업이익률(%),14.31,10.7,10,10.72,10.12,4.48,7.02,8.46,8.53,9.34,9.75,, 영업이익률(%),8.96,10.78,5.11,8.64,9.34,11.4,6.25
, 매출액 YOY(%),-0.14,-5.1,8.3,20.9,15.4,72.6,5.7,-3,-5.1,10.5,4.5,, 매출액 YOY(%),-2.42,-13.13,-2.52,-6.51,0.64,15.32,8.8
, 영업이익 YOY(%),-27.8,-29.1,1.3,29.6,9,-23.6,65.8,16.8,-4.2,20.9,9,, 영업이익 YOY(%),16.95,-11.45,-5.52,-6.55,4.92,22.01,32.94
, 지배순이익 YOY(%),-25.96,-30.8,-14.3,97.8,-24.1,-4.6,34.5,17.7,-0.2,15.2,8.9,, 지배순이익 YOY(%),25.93,-10.04,14.96,-1.78,3.12,38.86,33.28
, 매출액(개별),4895.5,4626.04,5091.8,6153.94,7103.22,7659.15,7666.44,9945.61,11947.8,0,0,, 매출액(개별),3829.98,2708.97,2764.42,2608.55,3865.86,0,0
, 영업이익(개별),698.34,559.81,517.68,672.1,738.24,732.56,783.66,957.49,1048.35,0,0,, 영업이익(개별),353.69,296.91,149.64,232.23,369.57,0,0
, 순이익(개별),630.16,488.1,485.34,776.95,566.62,545.71,698.02,756.02,864.96,0,0,, 순이익(개별),295.4,216.26,132.04,201.6,315.06,0,0
, 영업이익율(%개별),14.26,12.1,10.17,10.92,10.39,9.56,10.22,9.63,8.77,0,0,, 영업이익율(%개별),9.23,10.96,5.41,8.9,9.56,0,0
, 개별/연결 순익(%),99.31,111.2,129.07,104.46,100.33,101.33,96.39,88.67,101.65,0,0,, 개별/연결 순익(%),97.79,100.1,104.13,102.58,101.13,0,0
, 연간 주가 상승율,-0.84,7.13,3.17,24.73,-14.16,-9.76,15.26,-12.97,-4.12,40.5,0,, EPS,1226.48,877.12,514.81,797.87,1264.81,1218,686.14
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,7253.54,7770.77,8017.07,9999.78,8583.56,7746.14,8928.38,7770.77,7450.58,10468,10468,,,,,,,,,
, 주가,29450,31550,32550,40600,34850,31450,36250,31550,30250,42499.98,42499.98,,,,,,,,,
, EPS,2576.37,1782.1,1526.68,3019.81,2292.98,2186.6,2940.15,3461.67,3454.69,3978.79,4332.01,,,,,,,,,
, BPS,28262.97,29847.1,31088.51,33754.28,35742.75,37574.91,40224.32,42450.43,45558.5,49536.18,53868.2,,,,,,,,,
, EPS증가율(%),-26,-30.8,-14.3,97.8,-24.1,-4.6,34.5,17.7,-0.2,15.2,8.9,,,,,,,,,
, BPS증가율(%),0.1,5.6,4.2,8.6,5.9,5.1,7.1,5.5,7.3,8.7,8.7,,,,,,,,,
, PER,11.43,17.7,21.32,13.44,15.2,14.38,12.33,9.11,8.76,10.68,9.81,,,,,,,,,
, PBR,1.04,1.06,1.05,1.2,0.98,0.84,0.9,0.74,0.66,0.86,0.79,,,,,,,,,
, PSR,1.46,1.65,1.57,1.62,1.21,0.63,0.69,0.62,0.62,0.79,0.76,,,,,,,,,
, ROE,9.12,5.97,4.91,8.95,6.42,5.82,7.31,8.15,7.58,8.03,8.04,,,,,,,,,
, ROA,7.26,4.38,3.59,7.77,5.44,4.3,5.69,6.44,5.91,6.38,6.49,,,,,,,,,
, EV,8493.45,8084.97,8329.72,11700.29,9946.32,8914.71,9882.63,8987.63,9807.63,8111,8111,,,,,,,,,
, EBITDA,793.09,642.36,708.6,847.22,887.51,858.48,1324.64,1612.83,1550.79,1550.79,1550.79,,,,,,,,,
, EV/EBITDA,10.71,12.59,11.76,13.81,11.21,10.38,7.46,5.57,6.32,5.23,5.23,,,,,,,,,
, DPS,300,300,300,300,300,350,400,450,450,450,450,,,,,,,,,
, 배당성향(%),10.39,15.02,17.53,8.86,11.67,14.28,12.14,11.6,11.62,11.31,10.39,,,,,,,,,
, 시가배당율(%),1.02,0.95,0.92,0.74,0.86,1.11,1.1,1.43,1.49,1.06,1.06,,,,,,,,,
, 차입금비율(%),4.52,14.45,14.85,1.37,4.37,16.21,6.54,2.3,4.18,4.18,4.18,,,,,,,,,
, 부채비율(%),15.06,26.04,27.11,15.17,17.91,35.31,28.46,26.6,27.75,27.75,27.75,,,,,,,,,
, 매출채권회전일수,32.31,34.56,35.26,31.43,28.97,35.66,25.78,22.78,18.38,18.38,18.38,,,,,,,,,
, 재고자산회전일수,302.81,387.99,452.42,371.95,334.03,301.41,259.87,321.34,332.34,332.34,332.34,,,,,,,,,
, 상장주식수 (만주),2463,2463,2463,2463,2463,2463,2463,2463,2463,2463.06,2463.06,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,4963.51,4708.12,5100.21,6167.56,7119.98,12286.76,12992.09,12598.02,11959,13210,13801,, 매출액,3841.21,2714.99,2766.42,2611.75,3865.84,3131,3010
, -매출원가,2107.77,2020.83,2137.77,2586.91,3096.08,5445.89,5523.96,5084.07,4901.9,0,0,, -매출원가,1647.36,1009.31,1198.92,1013.73,1679.94,0,0
, =매출총이익,2855.74,2687.29,2962.44,3580.65,4023.9,6840.87,7468.14,7513.94,7057.1,0,0,, =매출총이익,2193.85,1705.68,1567.5,1598.02,2185.9,0,0
, -판매비와관리비,2145.29,2183.75,2452.42,2919.64,3303.62,6290.9,6556.23,6448.44,6036.57,0,0,, -판매비와관리비,1849.83,1413.08,1426.08,1372.48,1824.94,0,0
, =영업이익,710.45,503.54,510.02,661.01,720.28,549.96,911.9,1065.5,1020.53,1234,1345,, =영업이익,344.02,292.6,141.42,225.54,360.96,357,188
, +- 비영업손익,117.24,48.37,91.3,35.06,53.81,120.65,39.99,69.59,101.58,0,0,, +- 비영업손익,30.04,1.29,26.87,31.31,42.11,0,0
, (금융손익),53.16,15.04,36.31,35.64,39.41,-13.18,-10.2,11.54,17.2,0,0,, (금융손익),4.07,5.98,3.45,5.41,2.36,0,0
, (관계기업손익),0,0,0,-4.1,-22.33,9.58,-18.94,0,0,0,0,, (관계기업손익),0,0,0,0,0,0,0
, (외환손익),6.58,-1.16,9.32,1.65,0.25,2.73,-17.17,-9.07,-12.68,0,0,, (외환손익),9.53,-18.2,2.56,-4.13,7.09,0,0
, =세전순익,827.7,551.91,601.32,696.07,774.09,670.61,951.89,1135.09,1122.11,0,0,, =세전순익,374.06,293.89,168.29,256.85,403.08,0,0
, -법인세,186.32,143.67,134.65,171.19,209.33,132.05,227.74,282.48,273.23,0,0,, -법인세,71.97,77.85,41.95,61.38,92.05,0,0
, =순이익,641.38,408.24,363.75,728.92,564.76,538.56,724.16,852.61,848.89,0,0,, =순이익,302.09,216.04,126.35,195.47,311.03,0,0
, 지배주주순익,634.56,438.93,376.02,743.78,564.76,538.56,724.16,852.61,850.89,980,1067,, 지배주주순익,302.09,216.04,126.8,196.52,311.53,300,169
, 비지배주주순익,6.82,-30.69,-12.27,-14.86,0,0,0,0,-2.01,0,0,, 비지배주주순익,0,0,-0.45,-1.05,-0.5,0,0
, 매출원가비중,42.47,42.92,41.92,41.94,43.48,44.32,42.52,40.36,40.99,0,0,, 매출원가비중,42.89,37.18,43.34,38.81,43.46,0,0
, 매출총이익율,57.53,57.08,58.08,58.06,56.52,55.68,57.48,59.64,59.01,0,0,, 매출총이익율,57.11,62.82,56.66,61.19,56.54,0,0
, 판관비율,43.22,46.38,48.08,47.34,46.4,51.2,50.46,51.19,50.48,0,0,, 판관비율,48.16,52.05,51.55,52.55,47.21,0,0
, 영업이익률,14.31,10.7,10,10.72,10.12,4.48,7.02,8.46,8.53,9.34,9.75,, 영업이익률,8.96,10.78,5.11,8.64,9.34,11.4,6.25
