,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,휠라홀딩스,A081660,42850,26032,,컨센서스,8387,920,527,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,의류,0.43,102.00,10.30,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.60,-20.60,-88.50,,,,,,,,,,,,
,18.72,2.01,10.76,11.52,,YOY,6.20,37.00,56.80,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,5.30,35.20,793.80,,,,,,,,,,,,
,12.60,2.15,15.20,9.50,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,348.40,2.00,4.45,0.94,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,6704.38,7361.36,7974.76,8157.5,9671.28,25303.24,29546.43,34504.22,31288.06,33944,36014,, 매출액,7895.57,7899.01,6250.11,9174.31,7964.62,8387,7805
, 영업이익,914.43,981.29,935.49,805.62,118.38,2174.66,3571.02,4706.76,3410.78,4088,4653,, 영업이익,850.74,671.42,502.81,1555.83,680.72,920,1042
, 지배주주순이익,1220.28,966.99,558.74,-1328.2,3233.44,623.88,1435.46,2667.79,1390.3,2395,2857,, 지배주주순이익,474.84,336.13,399.18,596.02,58.96,527,608
, 매출총이익율(%),51.93,50.12,47.27,45.22,43.32,49.03,49.67,50.13,49.37,0,0,, 매출총이익율(%),49.98,48.32,52.25,48.65,48.97,0,0
, 판관비율(%),38.3,36.79,35.54,35.34,42.1,40.43,37.58,36.49,38.47,0,0,, 판관비율(%),39.2,39.82,44.21,31.69,40.43,0,0
, 영업이익률(%),13.64,13.33,11.73,9.88,1.22,8.59,12.09,13.64,10.9,12.04,12.92,, 영업이익률(%),10.77,8.5,8.04,16.96,8.55,10.97,13.35
, 매출액 YOY(%),-12.29,9.8,8.3,2.3,18.6,161.6,16.8,16.8,-9.3,8.5,6.1,, 매출액 YOY(%),3.66,-5.35,-34.85,5.82,0.87,6.18,24.88
, 영업이익 YOY(%),-16.28,7.3,-4.7,-13.9,-85.3,1737,64.2,31.8,-27.5,19.9,13.8,, 영업이익 YOY(%),2.99,-42.04,-65.29,24.59,-19.98,37.02,107.24
, 지배순이익 YOY(%),5508.19,-20.8,-42.2,-337.7,343.4,-80.7,130.1,85.8,-47.9,72.3,19.3,, 지배순이익 YOY(%),6787.89,-52.17,-41.7,-26,-87.58,56.78,52.31
, 매출액(개별),4238.84,4151.53,3974.9,3468.05,3061.79,3424.62,4999.13,6122.36,3.76,0,0,, 매출액(개별),1625.94,1.19,0.82,0.83,0.91,0,0
, 영업이익(개별),326.55,247.23,118.53,-40.2,-310.21,14.15,564.54,1122.24,-87.16,0,0,, 영업이익(개별),304.74,-16.82,-23.11,-14.09,-33.14,0,0
, 순이익(개별),285.4,170.2,96.03,-4.3,-178.45,-337.29,598.72,1081.21,-475.24,0,0,, 순이익(개별),318.67,-56.52,-30.15,-108.85,-279.72,0,0
, 영업이익율(%개별),7.7,5.96,2.98,-1.16,-10.13,0.41,11.29,18.33,-2318.08,0,0,, 영업이익율(%개별),18.74,-1413.44,-2818.29,-1697.59,-3641.76,0,0
, 개별/연결 순익(%),23.39,17.6,17.19,0.32,-5.52,-54.06,41.71,40.53,-34.18,0,0,, 개별/연결 순익(%),67.11,-16.81,-7.55,-18.26,-474.42,0,0
, 연간 주가 상승율,-17.63,23.44,41.14,-15.34,-25.32,15.74,227.82,-0.93,-17.55,-1.95,0,, EPS,781.61,553.29,657.07,981.08,97.05,867.47,1000.8
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,6360.33,7851.03,11649.54,10670.05,8042.65,9973.98,32696.56,32390.99,26548.72,26032,26032,,,,,,,,,
, 주가,12800,15800,22300,18880,14100,16320,53500,53000,43700,42849.97,42849.97,,,,,,,,,
, EPS,2455.78,1946.04,1069.56,-2350.17,5668.71,1020.83,2348.78,4365.19,2288.48,3942.29,4702.77,,,,,,,,,
, BPS,8201.29,10097.83,10979.63,8491.66,15035.02,13073.53,16226.4,20447.55,21273.9,25216.43,29919.2,,,,,,,,,
, EPS증가율(%),5508.2,-20.8,-45,-319.7,341.2,-82,130.1,85.8,-47.6,72.3,19.3,,,,,,,,,
, BPS증가율(%),0.4,23.1,8.7,-22.7,77.1,-13,24.1,26,4,18.5,18.6,,,,,,,,,
, PER,5.21,8.12,20.85,-8.03,2.49,15.99,22.78,12.14,19.1,10.87,9.11,,,,,,,,,
, PBR,1.56,1.56,2.03,2.22,0.94,1.25,3.3,2.59,2.05,1.7,1.43,,,,,,,,,
, PSR,0.95,1.07,1.46,1.31,0.83,0.39,1.11,0.94,0.85,0.77,0.72,,,,,,,,,
, ROE,29.94,19.27,9.74,-27.68,37.7,7.81,14.48,21.35,10.76,15.63,15.72,,,,,,,,,
, ROA,14.16,9.96,5.35,-13.57,9.55,2.03,4.34,7.08,3.7,5.99,6.67,,,,,,,,,
, EV,8688.2,10049.65,13980.95,13340.4,18197.81,20067.38,40831.57,40435.75,31755.02,31238,31238,,,,,,,,,
, EBITDA,1006.2,1080.33,1031,902.86,317.83,2835.79,4225.53,5640.1,4415.44,4415.45,4415.45,,,,,,,,,
