,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,SK디스커버리,A006120,59900,11404,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,지주사,1.67,115.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,4.27,0.59,13.71,3.83,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,4.20,0.70,18.50,2.80,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,31.80,0.60,1.72,0.21,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,91600.85,82565.5,72836.08,52691.76,53221.82,64159.01,69391.72,50210.68,45194.64,45194.65,,, 매출액,13263.15,12592.73,10557.16,9798.3,12246.46,,
, 영업이익,1906.24,1940.32,1495.85,1199.02,1896.6,820.75,999.95,1739.48,1729.67,1729.67,,, 영업이익,416.9,822.17,541.55,475.78,-109.83,,
, 지배주주순이익,797.83,-309,-250.89,555.51,826.17,7179.13,707.61,1803.83,2670.01,2670.01,,, 지배주주순이익,680.29,601.31,1269.14,555.38,244.18,,
, 매출총이익율(%),7.49,8.25,9.05,11.6,8.95,5.18,4.61,8.42,10.26,10.26,,, 매출총이익율(%),9.49,11.72,11.65,11.06,6.94,,
, 판관비율(%),5.41,5.9,7,9.32,5.38,3.9,3.17,4.95,6.44,6.44,,, 판관비율(%),6.35,5.19,6.52,6.2,7.83,,
, 영업이익률(%),2.08,2.35,2.05,2.28,3.56,1.28,1.44,3.46,3.83,3.83,,, 영업이익률(%),3.14,6.53,5.13,4.86,-0.9,,
, 매출액 YOY(%),3.33,-9.9,-11.8,-27.7,1,20.6,8.2,-27.6,-10,0,,, 매출액 YOY(%),-27.53,-2.7,-19.72,-9.74,-7.67,,
