,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,SK이노베이션,A096770,276500,255667,,컨센서스,99462,3628,772,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,정유,0.00,149.00,29.91,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,-10.70,-110.60,-69.50,,,,,,,,,,,,
,-11.77,1.76,-14.94,-1.31,,YOY,-10.90,120.40,105.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,34.70,211.70,132.30,,,,,,,,,,,,
,21.70,0.91,3.60,3.40,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,47.00,4.00,1.75,0.49,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,733300.1,660393.1,658607.1,483563.2,395205.4,461626.6,542165.3,493069.4,341645.3,436266,481313,, 매출액,112188.5,111630,71995.83,84192.03,73827.47,99462,106829
, 영업이익,16993.64,14064.18,-1828.03,19795.65,32283.37,32217.86,21031.65,11136.46,-25687.96,12038,16246,, 영업이익,-366.53,-17751.86,-4397.42,-289.37,-3249.31,3628,2234
, 지배주주순이익,11854.32,7299.2,-5888.32,8149.28,16713.38,21037.71,16511.4,-357.4,-21727.69,8072,9731,, 지배주주순이익,-4902.85,-15579.6,-3518.23,-236.79,-2393.06,772,2453
, 매출총이익율(%),4.89,4.96,2.45,8.6,12.55,11.56,7.31,6.01,-1.4,0,0,, 매출총이익율(%),4.32,-11.3,0.91,5.59,3.35,0,0
, 판관비율(%),2.57,2.83,2.73,4.51,4.38,4.58,3.43,3.75,6.12,0,0,, 판관비율(%),4.64,4.6,7.01,5.94,7.75,0,0
, 영업이익률(%),2.32,2.13,-0.28,4.09,8.17,6.98,3.88,2.26,-7.52,2.76,3.38,, 영업이익률(%),-0.33,-15.9,-6.11,-0.34,-4.4,3.65,2.09
, 매출액 YOY(%),7.25,-9.9,-0.3,-26.6,-18.3,16.8,17.4,-9.1,-30.7,27.7,10.3,, 매출액 YOY(%),-17.83,-12.64,-44.71,-31.48,-34.19,-10.9,48.38
, 영업이익 YOY(%),-42.58,-17.2,-113,1182.9,63.1,-0.2,-34.7,-47,-330.7,146.9,35,, 영업이익 YOY(%),87.61,-640.02,-189.08,-108.82,-786.51,120.44,150.8
, 지배순이익 YOY(%),-62.59,-38.4,-180.7,238.4,105.1,25.9,-21.5,-102.2,-5979.4,137.2,20.6,, 지배순이익 YOY(%),-296.64,-939.54,-358.48,-117.82,51.19,104.96,169.72
, 매출액(개별),23498.05,14938.08,15851.64,16672,11997.15,30050.67,36797.63,25111.65,38082.48,0,0,, 매출액(개별),-884.37,21798.35,4558.77,8696.07,3029.29,0,0
, 영업이익(개별),12175.22,3585.36,4023.6,3847.15,681.62,16965.85,20524.46,11149.24,13294.52,0,0,, 영업이익(개별),-2635.17,16189.46,-1510.59,1167.58,-2551.93,0,0
, 순이익(개별),9537.29,2370.32,1386.17,-56.17,-3441.99,16000.05,16750,7921.4,15920.08,0,0,, 순이익(개별),-4631.64,15720.37,-1283.72,1240.73,242.7,0,0
, 영업이익율(%개별),51.81,24,25.38,23.08,5.68,56.46,55.78,44.4,34.91,0,0,, 영업이익율(%개별),297.97,74.27,-33.14,13.43,-84.24,0,0
