date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,8000,8000,8000,8000,51,0,,,,,,,,,,
20101202,8010,9200,7800,7800,16460,0,,,,,,,,,,
20101203,7950,8050,7800,8000,2070,0,,,,,,,,,,
20101206,8000,8040,8000,8020,160,0,,,,,,,,,,
20101207,7880,8020,7880,8020,150,0,84.47484832777155,,,,,7968.0,,,,
20101208,8100,8100,8100,8100,20,0,100.07996802557449,,,,,7988.0,,,,
20101209,7850,8090,7820,8090,290,0,40.79215610874238,,,,,8046.0,,,,
20101210,8080,8080,8040,8050,150,0,33.82306905057565,,,,,8056.0,,,,
20101213,8060,8060,8040,8060,100,0,28.705400188814803,,,,,8064.0,,,,
20101214,8060,8060,8000,8060,390,0,19.390719429665538,80.37412518964048,,,,8072.0,8020.0,,,
20101215,8120,8120,8100,8100,870,0,19.390719429665538,83.42661445845684,,,,8072.0,8030.0,,,
20101216,8630,8630,8120,8150,140,0,37.20215047547666,43.41658669218482,,,,8084.0,8065.0,,,
20101217,8290,8290,8200,8200,170,0,54.25863986500222,53.71219600798314,,,,8114.0,8085.0,,,
20101220,8150,8150,8150,8150,930,0,47.91659420284385,52.11525688318154,,,,8132.0,8098.0,,,
20101221,8150,8440,8150,8440,410,0,120.23310692151311,109.72693379476162,,,,8208.0,8140.0,,,
20101222,8360,8360,8360,8360,0,0,118.49050594878905,126.66491226855209,,,,8260.0,8166.0,,,
20101223,8090,8100,8090,8090,231,-1,131.36209498938422,126.66491226855209,,,,8248.0,8166.0,,,
20101224,8330,8480,8320,8480,500,0,156.28179676469043,150.6950563223625,,,,8304.0,8209.0,,,
20101227,8300,8300,8300,8300,0,0,137.05473359209455,144.0173600646811,,,,8334.0,8233.0,,,
20101228,8300,8300,8300,8300,0,0,126.4278450342329,132.74411474713295,161.5015479801977,,,8306.0,8257.0,8138.5,,
20101229,8120,8350,8120,8350,20,0,125.63439019631531,124.0806189539688,164.48100194247402,,,8304.0,8282.0,8156.0,,
20101230,8230,8380,8220,8340,420,0,66.21178142898746,116.7433081593973,147.2446943016971,,,8354.0,8301.0,8183.0,,
20110103,8340,8440,8250,8250,1450,0,35.44009029333882,113.33137253205751,141.68539091946025,,,8308.0,8306.0,8195.5,,
20110104,8300,8420,8300,8400,80,0,50.35871324805677,103.29085148259745,142.35431149073167,,,8328.0,8331.0,8214.5,,
20110105,8600,8600,8210,8540,600,0,95.2050418832953,117.25612990372828,151.64019915576566,,,8376.0,8341.0,8240.5,,
20110106,8490,8490,8490,8490,10,0,103.65326815879958,125.55476892575605,157.28954192825498,,,8404.0,8354.0,8260.0,,
20110107,8340,8470,8180,8460,780,0,99.87992791347023,92.46080250571049,157.9643947223559,,,8428.0,8391.0,8278.5,,
20110110,8270,8450,8260,8450,110,0,46.21688003316547,89.97777503361593,153.0122544112081,,,8468.0,8388.0,8298.5,,
20110111,8410,8410,8400,8400,800,0,46.21688003316547,85.06468127254695,144.20384876971997,,,8468.0,8398.0,8315.5,,
20110112,8330,8330,8330,8330,10,0,56.07138307550482,82.03048213926333,131.75355782672537,,,8426.0,8401.0,8329.0,,
20110113,8300,8320,8230,8290,440,0,66.51315659326363,87.54998572244317,121.33733967744745,,,8386.0,8395.0,8338.5,,
20110114,8250,8330,8220,8220,1500,0,80.845531725631,101.39526616169022,116.77328461596115,,,8338.0,8383.0,8342.0,,
20110117,8260,8360,8150,8250,1720,0,63.05553108173786,101.39526616169022,114.21361565067568,,,8298.0,8383.0,8344.5,,
20110118,8250,8250,8240,8240,510,0,39.293765408777105,109.73149046650192,108.06942213225841,,,8266.0,8367.0,8349.0,,
20110119,8290,8300,8250,8250,1150,0,22.80350850198295,97.85703858180055,108.00347216640893,,,8250.0,8338.0,8339.5,,
20110120,8240,8350,8240,8350,180,0,45.34313619501864,84.16650165000326,107.93053321465742,,,8262.0,8324.0,8339.0,,
20110121,8350,8350,8130,8220,390,0,45.34313619501864,75.76278769950325,95.9934893625618,,,8262.0,8300.0,8345.5,,
20110124,8220,8220,8180,8180,290,-20,56.35601121442156,64.81512169239521,97.23553877055583,,,8248.0,8273.0,8330.5,,
20110125,8220,8220,8220,8220,70,0,57.48043145279974,50.44799302251776,100.0137490548188,,,8244.0,8255.0,8326.5,,
20110126,8280,8280,8280,8280,13,0,59.32958789676538,44.94441010848846,100.373054152996,,,8250.0,8250.0,8325.5,,
20110127,8280,8280,8250,8250,80,0,33.46640106136315,42.941821107167776,101.51231452390526,,,8230.0,8246.0,8320.5,,
20110128,8280,8300,8280,8300,20,0,42.708313008125344,44.766058571198776,101.50246302430432,,,8246.0,8254.0,8318.5,,
20110131,8250,8250,8200,8200,350,0,36.87817782917167,47.63402145525821,103.7496987947448,,,8250.0,8249.0,8316.0,,
20110201,8210,8270,8150,8270,270,0,34.05877273185293,47.91659420284376,102.34622611508577,,,8260.0,8252.0,8309.5,,
20110207,8280,8300,8230,8300,150,0,37.20215047547666,50.009999000199954,87.62847710647645,,,8264.0,8257.0,8297.5,,
20110208,8260,8260,8200,8210,110,0,43.174066289845904,40.75536774462967,77.5419241442993,,,8256.0,8243.0,8283.5,,
20110209,8100,8190,7890,7900,2710,0,142.91256067959878,111.1260545506768,104.998809517062,,,8176.0,8211.0,8255.5,,
20110210,7950,8090,7950,8090,150,0,145.95889832415153,116.77328461596001,100.88979135670894,,,8154.0,8202.0,8237.5,,
20110211,8090,8170,8050,8050,410,0,137.25887949418794,125.0,101.53817016275343,,,8110.0,8185.0,8220.0,,
20110214,8200,8200,7990,8000,720,0,102.17631819555844,131.76114753598648,108.87033572098629,,,8050.0,8157.0,8203.5,,
20110215,8000,8170,7980,8170,260,0,90.1997782702375,128.25365491868058,107.23222463420343,,,8042.0,8149.0,8197.5,,
20110216,8040,8200,8000,8010,110,0,61.8384993349613,123.53137253345808,114.54693361238556,,,8064.0,8120.0,8187.0,,
20110217,7980,8050,7940,7940,310,0,76.57675887630666,131.08775686539153,125.43025950702751,,,8034.0,8094.0,8171.5,,
20110218,7950,7950,7950,7950,0,0,82.60750571225358,123.02845199383759,133.1953452640154,,,8014.0,8062.0,8157.0,,
