date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,7950,7950,7830,7890,80,0,,,,,,,,,,
20101202,7890,7890,7790,7790,50,-10,,,,,,,,,,
20101203,7840,7850,7780,7850,560,0,,,,,,,,,,
20101206,7750,7850,7750,7850,520,-480,,,,,,,,,,
20101207,7890,7900,7890,7900,380,-350,38.78143885933064,,,,,7856.0,,,,
20101208,7900,7900,7800,7800,610,0,39.69886648255842,,,,,7838.0,,,,
20101209,7800,7870,7760,7870,5361,3970,32.61901286060019,,,,,7854.0,,,,
20101210,7890,7940,7890,7930,2480,-280,44.27188724235732,,,,,7870.0,,,,
20101213,7940,7940,7940,7940,50,0,50.35871324805671,,,,,7888.0,,,,
20101214,7990,8020,7800,8000,4483,1037,67.94115100585212,61.12282715974454,,,,7908.0,7882.0,,,
20101215,8000,8000,8000,8000,65010,-65000,48.74423042781577,70.71774883294863,,,,7948.0,7893.0,,,
20101216,8030,8100,8020,8020,68320,-65250,36.00000000000001,70.88018058667744,,,,7978.0,7916.0,,,
20101217,8050,8050,7950,8020,440,-80,29.393876913398145,73.35529974037325,,,,7996.0,7933.0,,,
20101220,8050,8180,7920,7920,3770,2950,37.09447398198282,68.26419266350408,,,,7992.0,7940.0,,,
20101221,7920,7980,7850,7980,64360,-12340,37.09447398198282,67.7938050267132,,,,7988.0,7948.0,,,
20101222,7910,8300,7850,8300,2010,-110,131.20975573485381,110.88733020503292,,,,8048.0,7998.0,,,
20101223,8100,8300,8000,8300,4790,4460,163.1686244349691,133.89921583041482,,,,8104.0,8041.0,,,
20101224,8290,8400,8120,8400,3083,2607,192.2498374511666,165.45694303957148,,,,8180.0,8088.0,,,
20101227,8700,8700,8390,8500,5310,1020,174.53939383417142,197.54493159785198,,,,8296.0,8144.0,,,
20101228,8510,8600,8430,8600,3070,2670,116.619037896906,232.68863315598372,234.22425151977689,,,8420.0,8204.0,8043.0,,
20101229,8430,9000,8340,8860,4610,200,192.0833152566875,292.60895406668607,291.0545481520596,,,8532.0,8290.0,8091.5,,
20101230,8430,10000,8430,9300,14360,0,322.6391172812125,404.9148058542685,384.04557021270193,,,8732.0,8418.0,8167.0,,
20110103,9300,9300,8780,8800,6630,-5410,276.72368890284764,395.7575015081837,400.30582059220575,,,8812.0,8496.0,8214.5,,
20110104,8800,8970,8600,8860,1250,-260,228.87551201471948,357.5751669229842,414.59015907278746,,,8884.0,8590.0,8265.0,,
20110105,8740,8810,8740,8810,461,-1,188.63721796082555,297.65920110085625,421.9060914468992,,,8926.0,8673.0,8310.5,,
20110106,8800,8860,8680,8680,1273,-203,213.3541656495134,270.6455246258471,412.14651521030635,,,8890.0,8711.0,8354.5,,
20110107,8720,8860,8680,8690,710,-280,70.8237248385031,234.26480742954118,402.5850841747608,,,8768.0,8750.0,8395.5,,
20110110,8600,8600,8470,8510,580,280,121.4907403878995,219.7020709961561,388.65762568100894,,,8710.0,8761.0,8424.5,,
20110111,8540,9220,8540,9040,4057,-242,175.3396703544295,215.23243250030885,393.99841370238937,,,8746.0,8815.0,8479.5,,
20110112,9000,10000,8990,9240,5090,-400,267.0880004792428,235.94278967580254,410.8682878977145,,,8832.0,8879.0,8541.5,,
20110113,9240,9310,9030,9290,690,-200,306.24173458233935,265.84958153060916,421.90520262257866,,,8954.0,8922.0,8606.0,,
20110114,9140,9290,9120,9290,2440,-2240,296.68838871786,264.44091967772306,424.49352174090865,,,9074.0,8921.0,8669.5,,
20110117,9130,9900,9060,9400,2130,-900,118.22013364905321,296.3258341758275,425.4676838491958,,,9252.0,8981.0,8738.5,,
20110118,9290,9500,9250,9500,7070,-1740,93.93614852653904,330.4315360252408,412.6484581335537,,,9344.0,9045.0,8817.5,,
20110119,9500,10000,9500,9780,4290,-1120,181.70305445974208,385.06622806992567,416.44777583749834,,,9452.0,9142.0,8907.5,,
20110120,9770,9990,9090,9990,3390,-1100,257.01361831622853,426.2405424170723,454.34128141739365,,,9592.0,9273.0,8992.0,,
20110121,9970,10300,9900,10050,1360,0,258.1937257177254,435.3952227574391,480.4110219385055,,,9744.0,9409.0,9079.5,,
20110124,9990,10000,9850,10000,390,-270,204.21557237390098,348.5340729397917,493.634226933262,,,9864.0,9558.0,9159.5,,
20110125,9890,10100,9890,10000,2550,-1140,94.3610088966836,323.9814809522298,501.6221187308223,,,9964.0,9654.0,9234.5,,
20110126,9850,10100,9850,10100,3080,-740,41.66533331199932,316.7333263172665,513.1517806653302,,,10028.0,9740.0,9309.5,,
20110127,9800,10100,9600,10100,4490,2840,44.721359549995796,294.05611709331953,529.7383788248678,,,10050.0,9821.0,9371.5,,
20110128,10000,10300,9860,10200,2360,-10,74.83314773547883,253.684843851579,559.1625434522589,,,10080.0,9912.0,9416.5,,
20110131,10300,10300,9820,10200,9470,-150,74.83314773547883,200.08997975910736,565.2015127368284,,,10120.0,9992.0,9486.5,,
20110201,10100,10100,9750,9750,1400,50,166.1324772583615,145.1240848377691,548.9253136811958,,,10070.0,10017.0,9531.0,,
20110207,9720,9720,9520,9520,151,-1,272.8809264129686,198.66806487203723,523.5195793855271,,,9954.0,9991.0,9566.5,,
20110208,9500,9500,8460,8460,40641,-1662,639.5498416855405,500.4557922534218,543.9437011309159,,,9626.0,9838.0,9555.5,,
20110209,8460,8480,8330,8350,3480,120,729.290065748876,662.1752034016375,575.1458510673611,,,9256.0,9668.0,9538.5,,
20110210,8350,8530,8350,8350,760,0,617.1742055530189,757.5889386732097,590.3090292380756,,,8886.0,9503.0,9530.5,,
20110211,8290,8300,8220,8220,3660,-540,476.1092311644461,825.9328059836345,648.555895817777,,,8580.0,9325.0,9489.5,,
20110214,8220,8390,8220,8260,65260,65100,83.28265125462805,837.6568509837426,700.4960742216899,,,8328.0,9141.0,9440.5,,
20110215,8260,8700,8240,8300,6970,-390,50.833060108555344,805.0024844682158,743.0672917037858,,,8296.0,8961.0,9391.0,,
20110216,8100,8300,8100,8290,7970,5140,43.17406628984581,709.2672274960968,780.8642647733337,,,8284.0,8770.0,9341.0,,
20110217,8200,8260,8100,8260,580,50,28.0,535.6715411518518,815.3244752857596,,,8266.0,8576.0,9284.0,,
20110218,8230,8250,8140,8190,1470,60,38.47076812334269,373.73787605753853,847.332726855277,,,8260.0,8420.0,9218.5,,
20110221,8190,8190,8010,8010,1990,-1680,107.144761887831,112.6454615153225,876.0136985230307,,,8210.0,8269.0,9130.0,,
20110222,8100,8300,8000,8000,90600,58730,122.80065146407,119.0,885.6436924632837,,,8150.0,8223.0,9030.5,,
20110223,8000,8000,7790,8000,1960,790,110.8873302050329,127.6557871778636,880.3328915813603,,,8092.0,8188.0,8928.0,,
20110224,7980,8280,7980,8280,700,-180,117.06408501329516,120.287156421623,855.059062287512,,,8096.0,8181.0,8842.0,,
20110225,8270,8420,8040,8180,1520,-110,115.51623262554921,119.5867885679685,823.2308303264639,,,8094.0,8177.0,8751.0,,
20110228,8270,8800,8260,8770,3751,2869,283.2384154736077,214.88601629701267,763.0955051630165,753.3385693033375,,8246.0,8228.0,8684.5,8679.0,
20110302,8240,8640,8240,8290,977,-7,255.23322667709238,214.5716663494973,694.0633976806436,748.0783529966777,,8304.0,8227.0,8594.0,8685.666666666666,
20110303,8330,8490,8330,8490,110,50,209.70455407548974,228.38782804694299,588.2114840769425,739.4274060980487,,8402.0,8247.0,8508.5,8697.333333333334,
20110304,8360,8490,8340,8490,1500,100,201.9504889818294,239.83327542274031,442.3132374234342,731.7030363018408,,8444.0,8270.0,8423.0,8708.0,
20110307,8480,8490,8480,8490,50,-40,153.0490117576719,246.61711213944585,322.25766088643917,723.7390567201843,,8506.0,8300.0,8360.0,8718.666666666666,
20110308,8200,8560,8200,8550,230,0,89.08422980528034,236.1016730139793,189.79660165555984,716.2295372295114,,8462.0,8354.0,8311.5,8729.5,
