date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,601,669,600,651,1307700,0,,,,,,,,,,
20101202,689,709,630,643,625293,0,,,,,,,,,,
20101203,643,690,600,642,768307,0,,,,,,,,,,
20101206,660,738,650,738,1216445,0,,,,,,,,,,
20101207,780,848,701,713,1982880,0,40.18258329176957,,,,,677.4,,,,
20101208,726,740,672,672,492011,0,38.25493432225442,,,,,681.6,,,,
20101209,662,695,643,668,364611,0,34.31384560203066,,,,,686.6,,,,
20101210,698,698,649,669,208083,0,28.502631457463693,,,,,692.0,,,,
20101213,650,697,650,672,744524,0,17.174399552822777,,,,,678.8,,,,
20101214,687,687,632,641,301302,0,11.808471535300374,30.319795513822307,,,,664.4,670.9,,,
20101215,633,650,620,625,175440,0,18.708286933869683,32.91823203028983,,,,655.0,668.3,,,
20101216,625,640,593,601,240610,0,26.829834140374388,38.143020331379105,,,,641.6,664.1,,,
20101217,601,606,581,596,207742,0,27.792085204244728,42.995930039946785,,,,627.0,659.5,,,
20101220,596,596,513,558,196886,0,28.280028288528968,44.03010333851143,,,,604.2,641.5,,,
20101221,551,583,545,558,197940,0,26.081411004775013,43.409676340650044,,,,587.6,626.0,,,
20101222,560,569,516,517,238252,0,30.50901506112577,51.19228457492389,,,,566.0,610.5,,,
20101223,510,525,506,507,192584,-4,32.071170854834705,55.695960356205255,,,,547.2,594.4,,,
20101224,500,510,483,504,416730,0,24.227257376764694,55.59217570845722,,,,528.8,577.9,,,
20101227,510,510,485,493,129310,0,22.44459845931759,51.04311902695578,,,,515.8,560.0,,,
20101228,493,497,483,493,91834,0,9.08625335328065,46.68147384134279,74.15758558637147,,,502.8,545.2,608.05,,
20101229,484,557,484,536,325670,0,15.755633912985006,38.361569310964974,75.05737805172794,,,506.6,536.3,602.3,,
20101230,551,551,503,515,129783,0,16.11707169432471,32.006405608877266,76.75213352083453,,,508.2,527.7,595.9,,
20110103,501,519,501,516,110833,0,16.206171663906392,22.530201952045807,77.87258824515861,,,510.6,519.7,589.6,,
20110104,520,583,509,567,485544,0,24.856387509048854,24.16278129686169,70.11025245996494,,,525.4,520.6,581.05,,
20110105,569,580,538,563,277020,0,22.2405035914207,24.96978173713116,63.28465453804756,,,539.4,521.1,573.55,,
20110106,594,594,525,543,130011,0,22.202702538204605,25.748980562344013,59.3749947368421,,,540.8,523.7,567.1,,
20110107,530,548,505,525,95232,0,20.14348529922259,25.140604606889823,55.261627735708544,,,542.8,525.5,559.95,,
20110110,510,530,510,523,106776,0,18.3999999999999,24.14207944647623,49.7416073322931,,,544.2,527.4,552.65,,
20110111,531,531,508,519,86963,-10,16.41462762294644,21.559220765138317,41.95354573811421,,,534.6,530.0,545.0,,
20110112,515,550,506,515,244090,0,9.633275663033643,18.589244201956447,36.119385376831175,,,525.0,532.2,538.7,,
20110113,515,526,508,517,86730,0,3.709447398197786,19.06856051200434,30.440269381200448,,,519.8,530.3,533.3,,
20110114,512,525,511,514,109150,0,3.1999999999994246,19.150979087241762,26.40355089756021,,,517.6,530.2,528.95,,
20110117,517,580,512,542,582468,0,10.442221985765148,18.80850871281324,21.76206561887117,,,521.4,532.8,526.25,,
20110118,551,551,528,528,91446,0,10.647065323364822,14.962954253755223,20.520416662437814,,,523.2,528.9,524.75,,
20110119,520,535,512,518,76036,0,10.244998779892457,9.961927524328393,19.08107701362942,,,523.8,524.4,522.75,,
20110120,528,531,510,521,92440,0,9.830564581955514,7.807688518375435,19.04068013491264,,,524.6,522.2,522.95,,
20110121,522,545,516,529,77780,0,8.309031231136354,8.03990049689495,18.720243053979193,,,527.6,522.6,524.05,,
20110124,529,535,516,516,87850,-20,5.238320341483269,8.275868534478514,18.254519988212664,,,522.4,521.9,524.65,,
20110125,534,534,509,511,111990,0,5.966573556070144,8.882004278313048,17.077690124839915,,,519.0,521.1,525.55,,
20110126,510,515,504,511,107630,0,6.799999999999634,9.230926280713717,15.762217483592027,,,517.6,520.7,526.45,,
20110127,512,512,496,504,91178,0,8.328265125462433,10.489995233553302,16.325669970940098,,,514.2,519.4,524.85,,
20110128,501,523,496,497,116974,0,6.615134163415845,12.426182036328411,17.310329286297705,,,507.8,517.7,523.95,,
