date,open,high,low,close,volume,korcom,standard deviation5,standard deviation10,standard deviation20,standard deviation60,standard deviation120,ma5,ma10,ma20,ma60,ma120
20101201,23100,23450,22850,23300,94910,-9960,,,,,,,,,,
20101202,23400,23550,22700,23000,312930,50598,,,,,,,,,,
20101203,23000,23500,21750,22100,380385,-30136,,,,,,,,,,
20101206,22150,22350,21500,21700,191496,-24606,,,,,,,,,,
20101207,21650,22500,21550,21750,198969,-13961,658.4831053261731,,,,,22370.0,,,,
20101208,21650,21700,21250,21700,140491,-481,497.99598391954936,,,,,22050.0,,,,
20101209,21700,22150,21600,22150,117374,12515,201.49441679609888,,,,,21880.0,,,,
20101210,22100,22100,21450,21500,224932,-43849,213.07275752662517,,,,,21760.0,,,,
20101213,21600,21750,21350,21650,174086,30680,216.79483388678798,,,,,21750.0,,,,
20101214,21750,22600,21650,22550,155545,2502,386.52296180175375,586.8560300448481,,,,21910.0,22140.0,,,
20101215,22550,23000,22000,22700,228102,-40800,474.76309881876887,487.4423042781573,,,,22110.0,22080.0,,,
20101216,22650,22650,22200,22400,142647,23173,489.28519290900266,399.4996871087632,,,,22160.0,22020.0,,,
20101217,22600,23250,22150,23200,291506,25743,502.99105359837165,534.8831648126529,,,,22500.0,22130.0,,,
20101220,23200,23350,22200,22300,173565,-55890,315.59467676119,516.6236541235793,,,,22630.0,22190.0,,,
20101221,22500,22750,21800,21800,189412,-38842,462.1688003316537,512.5670687822226,,,,22480.0,22195.0,,,
20101222,21850,22050,21700,21850,108632,6255,504.38080851673965,499.89998999799917,,,,22310.0,22210.0,,,
20101223,21850,22850,21800,22700,201802,2124,528.7721626560914,520.1201784203337,,,,22370.0,22265.0,,,
20101224,22700,22750,22000,22400,161527,-179,341.17444218463964,453.56917884706377,,,,22210.0,22355.0,,,
20101227,22300,22400,21700,21850,157289,15069,364.14282912066255,425.5878287733329,,,,22120.0,22375.0,,,
20101228,21850,22200,21200,21900,211941,-25403,348.42502780368693,443.1703961232064,526.9013190342187,,,22140.0,22310.0,22225.0,,
20101229,21700,22550,21450,22500,133784,61887,337.0459909270544,429.4182110716775,471.1952886012332,,,22270.0,22290.0,22185.0,,
20101230,22500,22850,22150,22850,179192,62773,378.1534080237808,461.00433837438,459.20447515240915,,,22300.0,22335.0,22177.5,,
20110103,22650,22650,22250,22300,91098,-22665,374.9666651850535,360.17356926903966,459.58541099560523,,,22280.0,22245.0,22187.5,,
20110104,22500,22600,22250,22600,104141,-28110,318.74754901018457,375.66607512523626,453.6725140450977,,,22430.0,22275.0,22232.5,,
20110105,22600,22750,21900,22150,144986,-58171,242.07436873820407,344.81879299133294,440.58909428173484,,,22480.0,22310.0,22252.5,,
20110106,22150,22900,22150,22650,169812,1973,251.79356624028344,320.78029864690836,429.53463189829,,,22510.0,22390.0,22300.0,,
20110107,22650,23750,22650,23750,369113,-2833,561.6048432839589,516.9381007432125,531.1308689955796,,,22690.0,22495.0,22380.0,,
20110110,23800,23950,23000,23500,362896,-74502,598.8321968631948,596.0075502877457,544.1507144165112,,,22930.0,22605.0,22480.0,,
20110111,23550,23700,23150,23500,202344,-73012,607.7828559609097,592.5369186810217,552.3755515951076,,,23110.0,22770.0,22572.5,,
20110112,23500,23800,23150,23650,133391,-14039,391.6631205513228,567.6486589431879,600.0989501740521,,,23410.0,22945.0,22627.5,,
20110113,23650,23650,22850,22900,222267,-13689,295.6349099818897,548.6574523325093,602.8836952514138,,,23460.0,22985.0,22637.5,,
20110114,22850,22900,22000,22500,337287,-34370,438.63424398922615,567.0097000933932,601.3058705850123,,,23210.0,22950.0,22642.5,,
20110117,22700,23250,22300,23000,194331,-22986,417.612260356422,524.0229002629558,593.5644446898747,,,23110.0,23020.0,22632.5,,
20110118,22650,23250,22300,22350,130116,-26275,454.53272709454046,548.8396851540526,592.2626106719886,,,22880.0,22995.0,22635.0,,
