,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,더존비즈온,A012510,88300,26738,,컨센서스,785,181,130,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,소프트웨어,0.51,101.00,38.58,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,3.70,-1.40,19.70,,,,,,,,,,,,
,47.03,6.79,14.44,25.02,,YOY,10.30,10.90,25.70,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,-11.90,-32.30,-44.30,,,,,,,,,,,,
,40.50,7.23,19.50,23.70,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,61.20,14.20,11.85,2.07,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1249.21,1296.02,1363.81,1577.34,1767.67,2044.43,2269.33,2626.64,3064.56,3409,3859,, 매출액,774.31,711.74,731.75,730.1,890.96,785,859
, 영업이익,240.7,183.57,205.26,289.89,384.12,505.22,540.03,667.96,767.29,893,1064,, 영업이익,243.07,163.16,175.65,161.13,267.34,181,228
, 지배주주순이익,168.2,134.64,107.78,213.74,281.66,391.51,420.9,506.27,568.5,649,801,, 지배주주순이익,171.36,103.42,120.15,111.44,233.49,130,190
, 매출총이익율(%),53.06,51.36,50.96,56.41,59.38,58.87,56,56.83,55.25,0,0,, 매출총이익율(%),60.54,56.51,55.18,52.93,56.19,0,0
, 판관비율(%),33.79,37.19,35.91,38.03,37.65,34.16,32.2,31.4,30.21,0,0,, 판관비율(%),29.14,33.58,31.18,30.86,26.19,0,0
, 영업이익률(%),19.27,14.16,15.05,18.38,21.73,24.71,23.8,25.43,25.04,26.2,27.57,, 영업이익률(%),31.39,22.92,24,22.07,30.01,23.06,26.54
, 매출액 YOY(%),8,3.7,5.2,15.7,12.1,15.7,11,15.7,16.7,11.2,13.2,, 매출액 YOY(%),17.75,13.85,17.97,20.31,15.07,10.29,17.39
, 영업이익 YOY(%),36.39,-23.7,11.8,41.2,32.5,31.5,6.9,23.7,14.9,16.4,19.1,, 영업이익 YOY(%),21.2,17.79,15.35,20.16,9.98,10.93,29.8
, 지배순이익 YOY(%),241.81,-20,-19.9,98.3,31.8,39,7.5,20.3,12.3,14.2,23.4,, 지배순이익 YOY(%),4.24,-8.47,3.23,5.6,36.26,25.7,58.14
, 매출액(개별),1229.77,1281.16,1307.92,1534.81,1730.4,2005.81,2230.91,2592.92,3031.85,0,0,, 매출액(개별),763.64,704.3,725.1,721.79,880.66,0,0
, 영업이익(개별),235.76,183.47,221.28,282.17,386.54,493.47,528.25,645.52,753.09,0,0,, 영업이익(개별),233.78,160.4,169.88,156.58,266.23,0,0
, 순이익(개별),176.68,138.44,102.06,207.19,284.04,380.6,429.62,495.44,537.54,0,0,, 순이익(개별),166.29,101.35,116.34,108.55,211.3,0,0
, 영업이익율(%개별),19.17,14.32,16.92,18.38,22.34,24.6,23.68,24.9,24.84,0,0,, 영업이익율(%개별),30.61,22.77,23.43,21.69,30.23,0,0
, 개별/연결 순익(%),105.04,102.82,94.69,96.94,100.84,97.21,102.07,97.86,94.55,0,0,, 개별/연결 순익(%),97.04,98,96.83,97.41,90.5,0,0
, 연간 주가 상승율,71.64,-2.61,-16.96,120.43,4.63,55.24,55.86,56.07,28.4,-15.1,0,, EPS,565.9,341.54,396.78,368.02,771.08,429.31,627.46
,,,,,,,,,,,,,,,,,,,,,
,투자지표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,,,,,,,,
, 시가총액,3412.36,3323.34,2759.56,6082.9,6364.79,9881.01,15400.13,24034.89,31310.21,26738,26738,,,,,,,,,
, 주가,11500,11200,9300,20500,21450,33300,51900,81000,104000,88299.88,88299.88,,,,,,,,,
, EPS,566.85,453.75,363.23,720.33,949.22,1319.43,1418.48,1706.18,1888.33,2143.26,2645.23,,,,,,,,,
, BPS,2757.45,3037.91,3946.83,4444.66,5134.99,6098.37,6046.2,12121.82,13077.09,15144.83,17790.06,,,,,,,,,
, EPS증가율(%),241.8,-20,-19.9,98.3,31.8,39,7.5,20.3,10.7,13.5,23.4,,,,,,,,,
, BPS증가율(%),0.3,10.2,29.9,12.6,15.5,18.8,-0.9,100.5,7.9,15.8,17.5,,,,,,,,,
, PER,20.29,24.68,25.6,28.46,22.6,25.24,36.59,47.47,55.08,41.2,33.38,,,,,,,,,
, PBR,4.17,3.69,2.36,4.61,4.18,5.46,8.58,6.68,7.95,5.83,4.96,,,,,,,,,
, PSR,2.73,2.56,2.02,3.86,3.6,4.83,6.79,9.15,10.22,7.84,6.93,,,,,,,,,
, ROE,20.56,14.94,9.2,16.21,18.49,21.64,23.46,14.08,14.44,14.15,14.87,,,,,,,,,
, ROA,8.75,6.96,5.12,10.01,11.91,14.27,15.1,6.96,7.12,7.51,8.49,,,,,,,,,
, EV,3932.92,3749.96,2994.14,6107.16,6774.2,10371.27,16293.03,26277.99,33203.37,28631,28631,,,,,,,,,
, EBITDA,352.67,317.44,355.21,448.66,537.52,662.25,703.31,886.42,1030.83,1030.82,1030.82,,,,,,,,,
, EV/EBITDA,11.15,11.81,8.43,13.61,12.6,15.66,23.17,29.65,32.21,27.77,27.77,,,,,,,,,
, DPS,200,150,200,220,290,400,450,470,450,450,450,,,,,,,,,
, 배당성향(%),32.37,30.33,55.06,30.54,30.55,30.32,31.06,30.32,29.51,21,17.01,,,,,,,,,
, 시가배당율(%),1.74,1.34,2.15,1.07,1.35,1.2,0.87,0.58,0.43,0.51,0.51,,,,,,,,,
, 차입금비율(%),93.13,74.52,43.07,26.6,20.7,15.83,10.22,74.85,69.16,69.16,69.16,,,,,,,,,
, 부채비율(%),134.02,113.13,78.95,60.82,54.27,50.36,53,100.28,100.76,100.76,100.76,,,,,,,,,
, 매출채권회전일수,113,111.23,103.13,83.9,58.34,56.52,57.45,63.68,50.71,50.71,50.71,,,,,,,,,
, 재고자산회전일수,16.08,11.76,8.18,4.12,6.67,4.78,5.7,4.8,4,4,4,,,,,,,,,
, 상장주식수 (만주),2967.27,2967.27,2967.27,2967.27,2967.27,2967.27,2967.27,2967.27,3010.6,3028.09,3028.09,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익계산서,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 손익계산서,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1249.21,1296.02,1363.81,1577.34,1767.67,2044.43,2269.33,2626.64,3064.56,3409,3859,, 매출액,774.31,711.74,731.75,730.1,890.96,785,859
, -매출원가,586.41,630.43,668.78,687.6,718.1,840.91,998.52,1133.8,1371.53,0,0,, -매출원가,305.57,309.57,327.96,343.68,390.31,0,0
, =매출총이익,662.8,665.59,695.04,889.74,1049.57,1203.53,1270.82,1492.84,1693.02,0,0,, =매출총이익,468.74,402.17,403.79,386.42,500.65,0,0
, -판매비와관리비,422.1,482.03,489.77,599.84,665.45,698.3,730.79,824.87,925.73,0,0,, -판매비와관리비,225.67,239.01,228.14,225.29,233.31,0,0
, =영업이익,240.7,183.57,205.26,289.89,384.12,505.22,540.03,667.96,767.29,893,1064,, =영업이익,243.07,163.16,175.65,161.13,267.34,181,228
, +- 비영업손익,-51.85,-61.12,-84.78,-47.47,-28.25,-23.44,20.67,-3.84,-37.62,0,0,, +- 비영업손익,-31.52,-24.06,-16.58,-13.1,16.12,0,0
, (금융손익),-34.94,-28.56,-24.91,-9.31,-3.8,-26.4,3.86,-5.39,-71.84,0,0,, (금융손익),-22.8,-17.18,-17.67,-18.12,-18.87,0,0
, (관계기업손익),0,0,0,0,0,0,0,0,0,0,0,, (관계기업손익),0,0,0,0,0,0,0
, (외환손익),0,0,2.09,1.87,1.42,-9.02,3.59,6.21,-1.2,0,0,, (외환손익),-0.31,0.56,-0.24,-0.33,-1.19,0,0
, =세전순익,188.84,122.44,120.48,242.42,355.87,481.78,560.7,664.12,729.66,0,0,, =세전순익,211.55,139.1,159.08,148.03,283.46,0,0
, -법인세,18.55,-14.59,11.07,25.61,73.48,85.04,135.55,153.87,150.65,0,0,, -법인세,38.83,35.3,38.01,35.64,41.7,0,0
, =순이익,170.29,137.03,109.41,216.81,282.38,396.74,425.15,510.26,579.01,0,0,, =순이익,172.72,103.8,121.07,112.39,241.76,0,0
, 지배주주순익,168.2,134.64,107.78,213.74,281.66,391.51,420.9,506.27,568.5,649,801,, 지배주주순익,171.36,103.42,120.15,111.44,233.49,130,190
, 비지배주주순익,2.09,2.39,1.63,3.07,0.72,5.22,4.25,3.99,10.51,0,0,, 비지배주주순익,1.36,0.38,0.92,0.95,8.27,0,0
, 매출원가비중,46.94,48.64,49.04,43.59,40.62,41.13,44,43.17,44.75,0,0,, 매출원가비중,39.46,43.49,44.82,47.07,43.81,0,0
, 매출총이익율,53.06,51.36,50.96,56.41,59.38,58.87,56,56.83,55.25,0,0,, 매출총이익율,60.54,56.51,55.18,52.93,56.19,0,0
, 판관비율,33.79,37.19,35.91,38.03,37.65,34.16,32.2,31.4,30.21,0,0,, 판관비율,29.14,33.58,31.18,30.86,26.19,0,0
, 영업이익률,19.27,14.16,15.05,18.38,21.73,24.71,23.8,25.43,25.04,26.2,27.57,, 영업이익률,31.39,22.92,24,22.07,30.01,23.06,26.54
, 지배주주순이익률,13.46,10.39,7.9,13.55,15.93,19.15,18.55,19.27,18.55,19.04,20.76,, 지배주주순이익률,22.13,14.53,16.42,15.26,26.21,16.56,22.12
,,,,,,,,,,,,,,,,,,,,,
,연간 현금흐름표,12년,13년,14년,15년,16년,17년,18년,19년,20년,21년(E),22년(E),,분기 현금흐름표,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 영업활동현금흐름,194.09,317.21,376.1,464.94,496.16,500.8,621.35,615.42,1053.73,0,0,, 영업활동현금흐름,292,220,129,206,499,0,0
, 당기순이익,170.29,137.03,109.41,216.81,282.38,396.74,425.15,510.26,579.01,0,0,, 당기순이익,172.72,103.8,121.07,112.39,241.76,0,0
, 감가상각비,111.97,133.87,149.95,158.77,153.4,157.03,163.28,218.46,263.54,0,0,, 감가상각비,59.8,63.82,62.51,63.45,73.76,0,0
