,,,,,,,,,,,,,,,,,,,,,
,회사명,코드번호,주가(원),시가총액(억),,21/1Q,매출액,영업이익,순익(지배),,,,,,,,,,,,
,안랩,A053800,72300,7240,,컨센서스,0,0,0,,,,,,,,,,,,
,업종,시가배당율,부채비율,1년후PER,,실적발표,0,0,0,,,,,,,,,,,,
,소프트웨어,1.24,29.00,0.00,,컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,PER,PBR,ROE,OPM,,전분기컨센대비,0.00,0.00,0.00,,,,,,,,,,,,
,38.99,3.34,8.58,11.21,,YOY,0.00,0.00,0.00,,,,,,,,,,,,
,PER(5년평균),PBR(5년평균),ROE(5년평균),OPM(5년평균),,QOQ,0.00,0.00,0.00,,,,,,,,,,,,
,34.30,3.40,9.80,11.00,,,,,,,,,,,,,,,,,
,고점PER,저점PER,고점PBR,저점PBR,,,,,,,,,,,,,,,,,
,116.20,10.60,10.75,1.47,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,연간 손익 요약,12년,13년,14년,15년,16년,17년,18년,19년,20년,20년4q연환산,,,분기 손익 요약,19.4Q,20.1Q,20.2Q,20.3Q,20.4Q,21.1Q,21.2Q
, 매출액,1316.65,1373.29,1354.22,1344.53,1428.8,1502.59,1598.15,1669.92,1781.87,1781.87,,, 매출액,428.71,404.09,447.78,426.14,503.86,,
, 영업이익,128.29,39.44,90.2,119.62,152.44,167.42,177.01,184.24,199.77,199.78,,, 영업이익,49.33,29.53,54.62,57.54,58.09,,
, 지배주주순이익,140.43,64.38,90.44,119.19,146.17,162.79,228.46,191.42,185.67,185.67,,, 지배주주순이익,51.97,34.05,60.12,53.96,37.54,,
, 매출총이익율(%),67.18,65.38,71.78,73.2,73.95,77.14,100,100,100,100,,, 매출총이익율(%),151.29,80.88,81.86,82.06,146.62,,
, 판관비율(%),57.44,62.51,65.12,64.3,63.28,66,88.92,88.97,88.79,88.79,,, 판관비율(%),139.78,73.58,69.67,68.56,135.09,,
, 영업이익률(%),9.74,2.87,6.66,8.9,10.67,11.14,11.08,11.03,11.21,11.21,,, 영업이익률(%),11.51,7.31,12.2,13.5,11.53,,
, 매출액 YOY(%),27.91,4.3,-1.4,-0.7,6.3,5.2,6.4,4.5,6.7,0,,, 매출액 YOY(%),0.61,2.56,7.49,-1.04,17.53,,
, 영업이익 YOY(%),32.71,-69.3,128.7,32.6,27.4,9.8,5.7,4.1,8.4,0.01,,, 영업이익 YOY(%),-17.76,1.06,4.94,7.29,17.76,,
, 지배순이익 YOY(%),49.73,-54.2,40.5,31.8,22.6,11.4,40.3,-16.2,-3,0,,, 지배순이익 YOY(%),-12.79,-16.48,19.88,11.17,-27.77,,
, 매출액(개별),1267.57,1334.14,1328.8,1323.14,1408.1,1476.19,1565.51,1630.05,1726.27,,,, 매출액(개별),422.79,392.53,432.4,408.23,493.1,,
, 영업이익(개별),132.91,54.31,110.71,121.7,151.07,169.39,178.19,180.36,198.32,,,, 영업이익(개별),53.72,30.59,50,55.19,62.54,,
, 순이익(개별),146.95,54.94,51.89,114.02,144.28,164.14,217.4,189.47,181.83,,,, 순이익(개별),56.72,34.11,55.38,51.88,40.46,,
, 영업이익율(%개별),10.49,4.07,8.33,9.2,10.73,11.47,11.38,11.06,11.49,,,, 영업이익율(%개별),12.71,7.79,11.56,13.52,12.68,,
